"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,29.707,227.482,7.0,199.0,54.0,255.0,1934,1976.0,64.756,39.001,-1.002,180.811,0.743,1.022,0.0,0.997,0.841,0.858,0.868,0.012,0.846,0.899,0.035,0.035,0.055,0.013
2.0,15.959,186.425,13.0,181.0,19.0,192.0,73,73.0,12.766,7.301,1.371,31.071,0.95,1.0,0.0,0.973,0.805,0.824,0.83,0.074,0.797,0.852,0.092,0.081,0.159,0.094
3.0,32.115,194.908,25.0,189.0,40.0,201.0,131,133.0,18.067,9.376,-0.492,45.213,0.805,1.015,0.0,0.977,0.783,0.813,0.812,0.037,0.744,0.842,0.066,0.063,0.127,0.045
4.0,78.884,252.791,65.0,240.0,92.0,266.0,554,561.0,32.518,22.208,-0.652,91.941,0.824,1.013,0.0,0.998,0.823,0.846,0.857,0.015,0.81,0.886,0.034,0.031,0.044,0.012
5.0,80.691,380.647,78.0,375.0,84.0,386.0,68,68.0,12.676,6.846,1.431,29.899,0.956,1.0,0.0,1.0,0.885,0.892,0.909,0.022,0.902,0.932,0.026,0.028,0.041,0.018
6.0,105.237,317.857,84.0,289.0,127.0,347.0,1750,1779.0,55.677,40.676,-1.481,165.095,0.807,1.017,0.0,0.999,0.878,0.88,0.888,0.008,0.9,0.929,0.021,0.019,0.021,0.007
7.0,89.714,344.079,87.0,339.0,92.0,351.0,63,63.0,13.121,6.287,1.522,31.071,0.82,1.0,0.0,1.0,0.892,0.896,0.906,0.017,0.908,0.935,0.01,0.008,0.038,0.006
8.0,101.208,245.203,94.0,236.0,108.0,253.0,207,210.0,18.596,14.753,-1.093,54.385,0.879,1.014,0.0,1.0,0.805,0.824,0.836,0.008,0.786,0.872,0.018,0.02,0.014,0.01
9.0,103.102,269.694,98.0,264.0,108.0,275.0,98,99.0,13.997,8.924,-0.886,36.142,0.943,1.01,0.0,1.0,0.856,0.872,0.879,0.01,0.88,0.915,0.009,0.01,0.01,0.007
10.0,104.807,380.067,98.0,370.0,113.0,390.0,254,258.0,20.629,15.809,1.467,59.456,0.903,1.016,0.0,1.0,0.889,0.894,0.909,0.01,0.913,0.93,0.023,0.022,0.038,0.014
11.0,120.876,363.497,116.0,356.0,125.0,372.0,145,145.0,18.165,10.323,1.404,44.728,0.911,1.0,0.0,1.0,0.891,0.896,0.911,0.016,0.912,0.933,0.033,0.027,0.053,0.02
12.0,133.212,363.5,129.0,358.0,137.0,369.0,80,80.0,13.74,7.529,-1.163,33.314,0.906,1.0,0.0,1.0,0.877,0.887,0.902,0.037,0.9,0.912,0.067,0.057,0.107,0.053
13.0,141.364,124.353,132.0,117.0,152.0,132.0,173,177.0,25.363,9.012,-0.491,58.87,0.627,1.023,0.0,0.994,0.862,0.862,0.844,0.058,0.88,0.909,0.053,0.048,0.209,0.048
14.0,145.528,102.147,139.0,89.0,154.0,116.0,231,314.0,29.653,14.845,1.569,85.255,0.399,1.359,0.0,0.918,0.802,0.812,0.808,0.061,0.803,0.84,0.162,0.136,0.167,0.101
15.0,150.534,362.253,143.0,355.0,158.0,371.0,146,146.0,21.563,8.828,-0.78,50.284,0.726,1.0,0.0,1.0,0.891,0.895,0.908,0.017,0.914,0.928,0.029,0.029,0.057,0.024
16.0,160.744,147.485,151.0,134.0,172.0,162.0,371,375.0,31.15,15.596,-0.987,78.841,0.75,1.011,0.0,0.978,0.844,0.849,0.841,0.04,0.853,0.901,0.069,0.062,0.198,0.041
17.0,163.69,266.517,159.0,264.0,169.0,270.0,58,58.0,11.179,6.806,-0.243,27.899,0.936,1.0,0.0,1.0,0.863,0.88,0.891,0.021,0.886,0.921,0.017,0.016,0.023,0.013
18.0,165.0,376.275,160.0,371.0,170.0,381.0,91,92.0,13.037,8.929,-0.821,33.556,1.016,1.011,0.0,1.0,0.89,0.894,0.909,0.016,0.907,0.932,0.03,0.028,0.033,0.02
19.0,172.858,325.311,165.0,310.0,180.0,340.0,366,367.0,31.387,14.914,1.472,78.284,0.75,1.003,0.0,1.0,0.887,0.891,0.906,0.01,0.905,0.933,0.013,0.013,0.044,0.009
21.0,179.351,308.14,177.0,302.0,182.0,315.0,57,57.0,14.406,5.151,1.375,30.728,0.759,1.0,0.0,1.0,0.877,0.881,0.896,0.024,0.887,0.923,0.03,0.028,0.044,0.028
22.0,197.26,332.709,186.0,315.0,209.0,350.0,735,738.0,38.479,24.745,1.503,103.113,0.869,1.004,0.0,1.0,0.89,0.895,0.905,0.011,0.91,0.937,0.021,0.02,0.045,0.008
23.0,206.116,273.837,200.0,267.0,211.0,281.0,129,132.0,14.843,11.262,1.463,42.971,0.878,1.023,0.0,1.0,0.876,0.88,0.888,0.013,0.898,0.922,0.014,0.015,0.029,0.011
24.0,207.511,376.451,200.0,371.0,215.0,383.0,182,183.0,17.033,13.921,-0.098,49.314,0.94,1.005,0.0,1.0,0.883,0.887,0.897,0.017,0.904,0.927,0.041,0.036,0.05,0.019
25.0,235.35,350.938,230.0,347.0,240.0,355.0,80,80.0,11.885,8.748,-0.238,31.899,0.988,1.0,0.0,1.0,0.889,0.893,0.909,0.021,0.91,0.932,0.034,0.029,0.076,0.033
26.0,242.418,366.802,235.0,358.0,250.0,376.0,268,268.0,20.225,16.978,-1.455,58.971,0.968,1.0,0.0,1.0,0.897,0.901,0.917,0.014,0.915,0.941,0.016,0.018,0.038,0.014
27.0,248.689,251.721,243.0,249.0,253.0,255.0,61,61.0,11.773,6.773,0.331,28.485,0.945,1.0,0.0,1.0,0.864,0.871,0.867,0.024,0.889,0.915,0.031,0.028,0.054,0.022
28.0,258.807,387.102,255.0,382.0,263.0,392.0,88,88.0,12.007,9.409,1.349,33.071,1.011,1.0,0.0,1.0,0.899,0.903,0.919,0.014,0.919,0.936,0.031,0.029,0.032,0.019
29.0,267.599,351.669,258.0,342.0,277.0,362.0,314,314.0,22.506,17.898,0.817,65.113,0.931,1.0,0.0,1.0,0.901,0.906,0.917,0.015,0.919,0.939,0.02,0.02,0.045,0.011
31.0,276.482,249.391,272.0,243.0,281.0,256.0,110,111.0,15.576,9.104,1.249,38.728,0.922,1.009,0.0,0.973,0.857,0.866,0.87,0.033,0.877,0.911,0.099,0.072,0.068,0.042
32.0,277.915,380.356,273.0,368.0,283.0,393.0,188,188.0,25.872,9.394,1.306,59.456,0.668,1.0,0.0,1.0,0.897,0.901,0.916,0.015,0.912,0.938,0.033,0.027,0.04,0.019
33.0,280.688,266.938,274.0,262.0,286.0,271.0,96,96.0,13.147,9.568,-0.184,35.556,0.954,1.0,0.0,1.0,0.877,0.885,0.89,0.03,0.899,0.924,0.039,0.036,0.112,0.03
34.0,322.264,307.872,278.0,279.0,371.0,336.0,3779,3882.0,94.166,51.905,0.321,253.137,0.741,1.027,0.0,1.0,0.903,0.905,0.913,0.009,0.923,0.943,0.018,0.017,0.071,0.007
35.0,290.688,360.538,286.0,350.0,296.0,375.0,160,164.0,26.473,8.354,1.317,61.213,0.537,1.025,0.0,1.0,0.897,0.901,0.916,0.013,0.913,0.937,0.028,0.025,0.032,0.017
36.0,312.787,250.456,299.0,234.0,328.0,264.0,710,718.0,31.996,28.852,1.075,100.426,0.885,1.011,0.0,0.99,0.878,0.881,0.885,0.025,0.897,0.921,0.062,0.051,0.155,0.027
37.0,316.488,346.481,309.0,340.0,323.0,355.0,162,163.0,16.574,12.826,0.987,48.627,0.861,1.006,0.0,1.0,0.9,0.904,0.919,0.017,0.918,0.942,0.031,0.029,0.034,0.018
38.0,336.255,278.426,331.0,273.0,341.0,285.0,94,96.0,14.558,8.492,0.884,36.385,0.892,1.021,0.0,1.0,0.894,0.894,0.902,0.035,0.908,0.933,0.05,0.044,0.093,0.038
39.0,343.877,250.166,333.0,239.0,354.0,261.0,349,355.0,23.021,19.798,1.352,72.527,0.834,1.017,0.0,1.0,0.887,0.89,0.896,0.016,0.906,0.93,0.021,0.016,0.061,0.011
