"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,49.953,122.128,11.0,111.0,87.0,134.0,1215,1232.0,76.914,20.674,-0.183,175.154,0.498,0.986,0.0,1.0,0.56,0.637,0.739,0.012,0.389,0.57,0.018,0.02,0.01,0.004
2.0,87.749,154.822,48.0,136.0,126.0,174.0,1692,1761.0,74.922,30.204,-0.355,189.823,0.59,0.961,0.0,1.0,0.545,0.61,0.708,0.013,0.405,0.542,0.009,0.013,0.02,0.004
3.0,89.191,183.48,68.0,174.0,107.0,191.0,450,487.0,42.892,15.143,-0.105,100.527,0.56,0.924,0.0,1.0,0.565,0.62,0.702,0.038,0.47,0.576,0.01,0.013,0.028,0.005
4.0,111.201,128.362,99.0,121.0,122.0,136.0,293,295.0,23.588,16.189,-0.192,66.627,0.829,0.993,0.0,1.0,0.525,0.595,0.702,0.02,0.353,0.511,0.02,0.022,0.05,0.01
5.0,137.627,132.498,126.0,123.0,149.0,142.0,327,327.0,24.824,16.86,-0.628,67.012,0.915,1.0,0.0,1.0,0.554,0.61,0.702,0.026,0.445,0.556,0.013,0.015,0.018,0.007
6.0,143.536,240.742,138.0,236.0,149.0,246.0,97,97.0,13.568,9.123,0.763,34.971,0.997,1.0,0.052,0.948,0.658,0.68,0.704,0.158,0.663,0.699,0.156,0.032,0.103,0.064
7.0,147.718,155.479,142.0,152.0,153.0,159.0,71,71.0,12.194,7.45,-0.472,30.142,0.982,1.0,0.0,1.0,0.583,0.629,0.7,0.103,0.51,0.614,0.022,0.023,0.022,0.015
8.0,153.084,142.063,145.0,137.0,161.0,147.0,143,143.0,17.192,10.744,-0.02,44.971,0.889,1.0,0.0,1.0,0.568,0.619,0.701,0.038,0.474,0.578,0.022,0.015,0.086,0.015
9.0,155.088,170.735,150.0,165.0,160.0,177.0,102,102.0,13.66,9.575,-1.035,36.385,0.968,1.0,0.0,1.0,0.574,0.618,0.688,0.111,0.505,0.602,0.021,0.023,0.019,0.011
11.0,160.628,119.56,153.0,111.0,168.0,128.0,207,207.0,19.872,13.41,-1.016,54.042,0.891,1.0,0.0,0.995,0.546,0.605,0.696,0.029,0.438,0.551,0.039,0.032,0.08,0.02
12.0,175.884,148.749,157.0,127.0,193.0,172.0,1127,1161.0,45.78,31.955,-1.207,131.539,0.819,0.971,0.0,1.0,0.592,0.638,0.708,0.114,0.533,0.626,0.014,0.015,0.072,0.009
13.0,164.236,182.709,157.0,176.0,172.0,191.0,182,182.0,16.514,14.313,-0.965,49.456,0.935,1.0,0.0,1.0,0.57,0.604,0.665,0.129,0.514,0.589,0.026,0.026,0.043,0.017
14.0,164.595,102.012,160.0,98.0,169.0,107.0,84,84.0,10.602,10.245,0.846,31.314,1.077,1.0,0.0,0.905,0.492,0.564,0.666,0.038,0.345,0.47,0.113,0.088,0.114,0.064
15.0,177.59,85.905,163.0,79.0,193.0,95.0,368,373.0,31.252,15.225,-0.255,78.527,0.75,0.987,0.0,1.0,0.549,0.612,0.706,0.056,0.428,0.55,0.021,0.023,0.057,0.017
16.0,170.309,234.855,164.0,233.0,177.0,237.0,55,55.0,14.251,4.897,0.117,30.485,0.744,1.0,0.0,1.0,0.658,0.667,0.697,0.23,0.644,0.69,0.023,0.025,0.099,0.044
17.0,171.195,195.622,168.0,190.0,175.0,201.0,82,82.0,12.384,8.545,1.529,31.899,1.013,1.0,0.0,0.963,0.587,0.618,0.669,0.159,0.549,0.616,0.083,0.065,0.07,0.044
18.0,177.463,183.171,173.0,177.0,181.0,189.0,82,82.0,13.561,7.896,-1.27,34.728,0.854,1.0,0.0,1.0,0.603,0.632,0.692,0.17,0.57,0.628,0.039,0.037,0.065,0.028
19.0,184.136,226.543,177.0,224.0,191.0,230.0,81,81.0,16.102,6.549,0.132,36.485,0.765,1.0,0.086,0.914,0.647,0.665,0.697,0.185,0.644,0.675,0.192,0.026,0.128,0.08
20.0,195.764,173.524,184.0,160.0,208.0,187.0,479,521.0,28.268,23.768,-1.177,108.811,0.508,0.919,0.0,1.0,0.601,0.63,0.694,0.145,0.563,0.629,0.029,0.027,0.063,0.021
21.0,191.524,212.355,184.0,207.0,200.0,218.0,166,168.0,18.962,11.496,0.103,49.485,0.852,0.988,0.0,1.0,0.65,0.672,0.708,0.236,0.651,0.684,0.026,0.025,0.078,0.024
22.0,195.429,195.323,189.0,190.0,201.0,202.0,133,133.0,14.459,12.014,0.685,41.556,0.968,1.0,0.0,1.0,0.626,0.65,0.699,0.196,0.612,0.658,0.023,0.026,0.065,0.019
23.0,212.783,122.603,204.0,115.0,223.0,131.0,184,186.0,24.464,9.784,-0.64,57.113,0.709,0.989,0.0,0.989,0.61,0.651,0.713,0.198,0.568,0.638,0.052,0.041,0.052,0.03
