"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,20.54,87.556,5.0,65.0,38.0,108.0,1060,1073.0,46.437,29.61,-1.207,127.983,0.813,0.988,0.0,1.0,0.76,0.783,0.784,0.071,0.773,0.833,0.025,0.025,0.062,0.014
2.0,26.912,26.128,20.0,22.0,35.0,31.0,125,126.0,15.422,10.479,-0.011,41.556,0.91,0.992,0.0,0.92,0.708,0.738,0.748,0.086,0.686,0.748,0.181,0.147,0.172,0.098
3.0,38.768,129.8,29.0,122.0,47.0,136.0,190,190.0,18.605,13.366,-0.281,52.284,0.873,1.0,0.0,1.0,0.798,0.82,0.831,0.123,0.8,0.857,0.032,0.026,0.177,0.033
4.0,50.657,48.549,37.0,37.0,63.0,59.0,379,387.0,31.83,15.6,-0.541,79.012,0.763,0.979,0.0,0.997,0.737,0.759,0.764,0.062,0.741,0.802,0.06,0.054,0.09,0.039
5.0,42.755,302.868,39.0,299.0,46.0,307.0,53,53.0,9.215,7.465,1.059,25.314,1.039,1.0,0.0,1.0,0.733,0.753,0.764,0.235,0.742,0.792,0.065,0.053,0.097,0.062
6.0,58.685,192.605,54.0,186.0,64.0,201.0,124,126.0,15.134,10.7,-1.531,40.763,0.938,0.984,0.0,0.992,0.719,0.74,0.748,0.142,0.706,0.769,0.104,0.079,0.124,0.077
8.0,78.535,198.721,73.0,193.0,85.0,204.0,129,129.0,14.308,11.635,0.697,41.314,0.95,1.0,0.0,1.0,0.743,0.764,0.776,0.105,0.743,0.797,0.038,0.035,0.122,0.037
9.0,95.381,334.215,87.0,327.0,104.0,342.0,223,223.0,18.533,15.39,0.372,53.456,0.981,1.0,0.0,1.0,0.736,0.759,0.764,0.224,0.746,0.802,0.042,0.04,0.091,0.03
10.0,98.305,11.253,91.0,5.0,106.0,19.0,174,174.0,16.544,13.768,-0.648,48.627,0.925,1.0,0.0,0.966,0.725,0.746,0.757,0.079,0.725,0.775,0.128,0.098,0.137,0.065
11.0,125.037,287.699,109.0,279.0,138.0,298.0,405,410.0,31.689,16.912,0.553,81.941,0.758,0.988,0.0,1.0,0.751,0.771,0.78,0.182,0.764,0.817,0.055,0.047,0.081,0.026
12.0,121.283,250.12,114.0,243.0,128.0,256.0,166,166.0,15.12,14.366,-1.074,46.971,0.946,1.0,0.0,1.0,0.725,0.749,0.753,0.104,0.722,0.782,0.082,0.064,0.106,0.048
13.0,126.0,234.444,119.0,226.0,134.0,242.0,180,182.0,18.951,12.38,0.871,50.284,0.895,0.989,0.0,1.0,0.748,0.768,0.78,0.123,0.746,0.81,0.036,0.032,0.096,0.028
14.0,147.281,153.474,142.0,147.0,152.0,159.0,114,114.0,13.385,10.954,1.34,37.556,1.016,1.0,0.0,1.0,0.743,0.763,0.774,0.09,0.748,0.802,0.033,0.028,0.121,0.035
15.0,160.533,277.414,152.0,268.0,172.0,286.0,261,261.0,21.366,16.249,0.673,61.941,0.855,1.0,0.0,1.0,0.745,0.767,0.774,0.11,0.749,0.809,0.054,0.043,0.113,0.041
16.0,168.265,322.47,155.0,312.0,178.0,332.0,347,351.0,24.162,18.817,-0.625,71.941,0.843,0.989,0.107,0.893,0.757,0.777,0.785,0.348,0.78,0.827,0.243,0.029,0.136,0.084
17.0,165.416,158.065,161.0,154.0,170.0,163.0,77,77.0,10.72,9.39,1.01,31.314,0.987,1.0,0.0,1.0,0.722,0.744,0.75,0.131,0.715,0.774,0.048,0.042,0.096,0.047
19.0,174.907,148.481,172.0,144.0,178.0,153.0,54,54.0,9.988,6.871,-1.488,25.314,1.059,1.0,0.0,0.981,0.727,0.749,0.755,0.124,0.715,0.772,0.106,0.083,0.125,0.102
21.0,219.841,262.205,213.0,259.0,225.0,267.0,88,88.0,14.169,8.289,0.33,35.314,0.887,1.0,0.0,1.0,0.738,0.76,0.765,0.067,0.74,0.796,0.048,0.039,0.12,0.048
22.0,242.663,131.154,237.0,126.0,248.0,136.0,104,104.0,11.724,11.377,-1.381,36.728,0.969,1.0,0.0,0.913,0.672,0.694,0.701,0.081,0.638,0.701,0.166,0.123,0.187,0.127
23.0,256.694,376.076,249.0,371.0,265.0,382.0,157,159.0,18.779,10.854,-0.245,48.142,0.851,0.987,1.0,0.0,0.751,0.773,0.783,0.425,0.768,0.813,0.0,0.038,0.0,0.0
24.0,254.515,226.176,250.0,222.0,259.0,231.0,68,68.0,11.194,7.916,0.878,29.556,0.978,1.0,0.0,1.0,0.74,0.76,0.775,0.135,0.732,0.785,0.065,0.059,0.143,0.09
26.0,289.343,188.433,284.0,185.0,294.0,192.0,67,67.0,10.918,7.916,-0.246,28.728,1.02,1.0,0.0,1.0,0.74,0.76,0.771,0.067,0.761,0.802,0.049,0.042,0.055,0.033
27.0,299.138,251.6,294.0,249.0,304.0,255.0,65,65.0,11.403,7.51,0.039,29.071,0.966,1.0,0.0,1.0,0.737,0.756,0.763,0.076,0.73,0.788,0.08,0.067,0.143,0.076
30.0,322.017,151.85,317.0,148.0,327.0,155.0,60,60.0,10.831,7.206,-0.232,28.728,0.914,1.0,0.0,0.95,0.709,0.729,0.742,0.073,0.697,0.748,0.151,0.114,0.113,0.118
31.0,329.263,333.926,324.0,329.0,336.0,338.0,95,95.0,12.987,9.532,0.204,35.556,0.944,1.0,0.0,0.895,0.675,0.696,0.708,0.075,0.638,0.708,0.178,0.137,0.14,0.115
32.0,340.408,307.22,333.0,300.0,348.0,314.0,191,194.0,17.884,13.702,0.597,51.971,0.889,0.985,0.0,0.984,0.728,0.75,0.756,0.042,0.72,0.786,0.085,0.076,0.135,0.055
33.0,342.655,245.179,337.0,237.0,349.0,252.0,84,87.0,20.497,5.481,-0.929,42.87,0.574,0.966,0.0,1.0,0.727,0.746,0.755,0.074,0.723,0.777,0.102,0.08,0.121,0.076
34.0,344.865,376.162,339.0,371.0,350.0,381.0,111,112.0,13.542,10.764,-0.676,39.314,0.902,0.991,0.0,1.0,0.744,0.776,0.779,0.058,0.745,0.811,0.041,0.038,0.073,0.026
37.0,355.519,62.611,352.0,59.0,359.0,66.0,54,55.0,8.97,7.712,-0.852,25.899,1.012,0.982,0.0,0.981,0.698,0.723,0.739,0.059,0.679,0.736,0.123,0.102,0.13,0.133
38.0,357.89,288.863,354.0,284.0,362.0,294.0,73,74.0,11.758,7.931,0.957,30.142,1.01,0.986,0.0,0.986,0.697,0.721,0.731,0.062,0.672,0.724,0.13,0.102,0.15,0.108
40.0,385.673,58.192,383.0,54.0,389.0,62.0,52,52.0,10.052,6.637,1.216,25.071,1.04,1.0,0.0,1.0,0.759,0.78,0.786,0.056,0.763,0.812,0.032,0.034,0.13,0.059
41.0,390.658,289.076,383.0,282.0,398.0,297.0,158,158.0,17.139,12.016,-0.651,47.698,0.873,1.0,0.0,0.987,0.725,0.747,0.752,0.092,0.708,0.777,0.11,0.088,0.166,0.087
