"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,54.194,338.462,36.0,318.0,69.0,358.0,806,821.0,45.144,23.456,-0.895,117.296,0.736,1.019,1.0,0.0,0.875,0.88,0.881,0.704,0.9,0.925,0.0,0.031,0.0,0.0
2.0,51.363,243.924,40.0,232.0,64.0,257.0,485,485.0,27.012,23.071,-0.97,81.012,0.929,1.0,1.0,0.0,0.853,0.857,0.864,0.668,0.886,0.904,0.0,0.021,0.0,0.0
3.0,109.445,336.366,80.0,316.0,136.0,359.0,1769,1771.0,63.184,35.974,0.525,165.782,0.809,1.001,1.0,0.0,0.91,0.915,0.913,0.715,0.932,0.946,0.0,0.014,0.0,0.0
4.0,172.764,292.252,155.0,283.0,189.0,300.0,453,453.0,36.236,16.131,-0.261,86.77,0.756,1.0,1.0,0.0,0.896,0.902,0.902,0.692,0.923,0.939,0.0,0.009,0.0,0.0
5.0,184.358,201.269,160.0,172.0,205.0,234.0,2119,2123.0,61.23,45.007,1.452,178.853,0.832,1.002,1.0,0.0,0.901,0.908,0.905,0.702,0.93,0.941,0.0,0.014,0.0,0.0
6.0,216.426,215.305,210.0,210.0,224.0,221.0,141,141.0,16.451,11.016,-0.584,42.971,0.96,1.0,1.0,0.0,0.868,0.875,0.872,0.684,0.896,0.916,0.0,0.024,0.0,0.0
7.0,277.051,260.904,222.0,217.0,331.0,310.0,7301,7349.0,119.323,78.966,0.674,339.806,0.795,1.007,1.0,0.0,0.906,0.915,0.916,0.695,0.93,0.945,0.0,0.011,0.0,0.0
8.0,322.861,165.722,293.0,141.0,356.0,195.0,2207,2228.0,71.053,40.481,-0.579,187.723,0.787,1.01,1.0,0.0,0.902,0.91,0.906,0.675,0.921,0.943,0.0,0.017,0.0,0.0
9.0,340.378,206.942,332.0,195.0,348.0,218.0,312,312.0,24.529,16.27,-1.224,66.284,0.892,1.0,1.0,0.0,0.892,0.898,0.898,0.678,0.909,0.933,0.0,0.014,0.0,0.0
10.0,353.394,252.679,339.0,242.0,366.0,264.0,452,455.0,28.738,20.375,0.45,81.012,0.865,1.007,1.0,0.0,0.902,0.913,0.916,0.708,0.927,0.938,0.0,0.009,0.0,0.0
