"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,11.154,118.519,4.0,109.0,17.0,130.0,214,214.0,22.71,12.869,1.558,59.213,0.767,1.0,0.019,0.977,0.781,0.795,0.798,0.169,0.785,0.841,0.125,0.054,0.112,0.052
2.0,24.753,126.236,18.0,116.0,34.0,138.0,275,275.0,23.477,15.445,-1.199,62.527,0.884,1.0,0.095,0.905,0.801,0.817,0.821,0.373,0.824,0.86,0.246,0.041,0.115,0.073
3.0,30.897,46.303,26.0,38.0,36.0,54.0,145,145.0,17.44,10.731,-1.41,45.556,0.878,1.0,0.0,1.0,0.768,0.782,0.791,0.049,0.748,0.82,0.041,0.038,0.162,0.04
4.0,31.967,71.852,26.0,66.0,37.0,79.0,122,122.0,14.36,11.026,-1.037,39.213,0.997,1.0,0.0,0.975,0.746,0.77,0.769,0.241,0.743,0.8,0.128,0.103,0.162,0.091
5.0,34.476,20.5,30.0,15.0,39.0,25.0,82,82.0,10.655,9.888,-0.976,31.556,1.035,1.0,0.0,1.0,0.768,0.786,0.795,0.048,0.747,0.827,0.041,0.034,0.136,0.04
7.0,49.139,13.98,38.0,7.0,59.0,22.0,251,251.0,23.145,14.106,0.501,61.456,0.835,1.0,0.0,0.992,0.777,0.794,0.799,0.055,0.764,0.831,0.069,0.058,0.2,0.052
9.0,44.55,40.212,40.0,35.0,49.0,46.0,80,80.0,13.253,7.785,0.895,32.385,0.959,1.0,0.0,1.0,0.77,0.796,0.807,0.104,0.742,0.818,0.071,0.06,0.254,0.082
10.0,80.61,60.902,76.0,57.0,86.0,66.0,82,82.0,11.534,9.338,-0.746,32.142,0.997,1.0,0.0,1.0,0.764,0.786,0.79,0.075,0.754,0.807,0.057,0.057,0.186,0.069
11.0,107.06,81.271,99.0,73.0,115.0,88.0,199,199.0,18.072,14.482,0.67,52.042,0.923,1.0,0.995,0.005,0.756,0.763,0.772,0.538,0.787,0.829,0.054,0.039,0.055,0.012
12.0,104.373,34.39,101.0,29.0,107.0,39.0,59,59.0,11.001,6.938,-1.417,27.899,0.953,1.0,0.0,1.0,0.761,0.774,0.785,0.067,0.75,0.799,0.052,0.046,0.17,0.063
13.0,119.074,107.198,112.0,103.0,126.0,112.0,121,121.0,15.99,9.689,-0.077,40.728,0.917,1.0,1.0,0.0,0.762,0.775,0.786,0.478,0.793,0.827,0.0,0.035,0.0,0.0
14.0,120.43,56.664,116.0,51.0,125.0,63.0,107,108.0,13.229,10.403,-1.45,36.728,0.997,1.009,0.0,1.0,0.734,0.75,0.758,0.1,0.721,0.791,0.06,0.053,0.109,0.042
16.0,187.897,109.175,181.0,104.0,195.0,114.0,126,126.0,15.858,10.164,0.428,40.385,0.971,1.0,1.0,0.0,0.728,0.744,0.756,0.417,0.746,0.794,0.0,0.044,0.0,0.0
17.0,213.835,375.33,205.0,361.0,222.0,390.0,449,449.0,30.909,18.559,1.547,79.113,0.901,1.0,1.0,0.0,0.809,0.815,0.824,0.658,0.856,0.872,0.0,0.026,0.0,0.0
18.0,248.164,51.641,234.0,41.0,262.0,63.0,535,535.0,31.93,21.578,0.505,87.698,0.874,1.0,1.0,0.0,0.802,0.819,0.83,0.382,0.824,0.868,0.0,0.035,0.0,0.0
