"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,177.039,307.02,171.0,301.0,185.0,315.0,102,102.0,19.657,6.866,-0.774,44.663,0.643,1.0,0.0,0.99,0.785,0.791,0.797,0.061,0.821,0.845,0.072,0.072,0.157,0.068
2.0,180.453,50.075,177.0,46.0,184.0,54.0,53,53.0,9.217,7.36,-1.167,24.728,1.089,1.0,0.0,0.981,0.704,0.74,0.752,0.082,0.636,0.743,0.046,0.046,0.242,0.074
4.0,226.71,364.859,219.0,353.0,234.0,377.0,269,274.0,25.135,14.176,-1.465,66.87,0.756,0.982,0.0,0.944,0.781,0.785,0.792,0.047,0.81,0.831,0.118,0.104,0.125,0.063
5.0,242.879,136.675,230.0,123.0,253.0,146.0,354,363.0,22.916,21.783,1.481,77.355,0.743,0.975,0.0,0.949,0.818,0.822,0.825,0.055,0.858,0.869,0.123,0.109,0.168,0.074
7.0,253.385,98.022,249.0,87.0,257.0,108.0,135,136.0,20.785,8.64,-1.563,50.178,0.674,0.993,0.0,1.0,0.805,0.819,0.826,0.092,0.841,0.866,0.059,0.055,0.225,0.085
9.0,325.697,115.706,267.0,2.0,380.0,229.0,11899,13119.0,210.587,76.605,-1.182,568.5,0.463,0.907,0.0,0.991,0.865,0.866,0.875,0.012,0.909,0.915,0.057,0.051,0.182,0.013
10.0,285.112,68.4,275.0,50.0,298.0,86.0,430,438.0,41.746,13.446,-1.121,98.048,0.562,0.982,0.0,0.991,0.845,0.849,0.853,0.04,0.882,0.894,0.059,0.053,0.197,0.041
11.0,296.902,44.037,292.0,37.0,300.0,50.0,82,82.0,13.196,8.653,-1.42,35.935,0.798,1.0,0.0,1.0,0.841,0.852,0.857,0.053,0.882,0.885,0.054,0.05,0.173,0.061
13.0,308.034,43.427,304.0,37.0,313.0,50.0,89,92.0,12.693,9.295,-1.541,35.213,0.902,0.967,0.0,0.966,0.822,0.836,0.842,0.067,0.846,0.871,0.092,0.072,0.177,0.067
14.0,355.789,154.825,341.0,138.0,365.0,171.0,337,343.0,37.349,12.565,-0.976,89.154,0.533,0.983,0.0,1.0,0.878,0.881,0.89,0.033,0.915,0.923,0.043,0.035,0.16,0.035
15.0,381.558,108.461,363.0,83.0,400.0,139.0,852,880.0,67.134,16.853,-1.081,152.267,0.462,0.968,0.0,0.991,0.867,0.871,0.882,0.029,0.909,0.916,0.072,0.054,0.157,0.039
