"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,7.651,108.012,4.0,102.0,11.0,114.0,83,83.0,13.439,7.841,-1.327,32.728,0.974,1.0,0.0,1.0,0.823,0.825,0.825,0.056,0.849,0.877,0.073,0.061,0.181,0.09
3.0,16.647,257.282,12.0,252.0,21.0,262.0,85,85.0,11.147,9.784,-1.356,32.142,1.034,1.0,0.0,1.0,0.909,0.912,0.884,0.033,0.918,0.948,0.026,0.024,0.074,0.023
4.0,27.095,297.702,18.0,288.0,34.0,307.0,252,253.0,20.535,15.923,-1.126,58.87,0.914,1.004,0.0,0.984,0.866,0.86,0.833,0.041,0.88,0.909,0.14,0.114,0.107,0.046
5.0,41.871,275.714,36.0,269.0,48.0,283.0,140,140.0,16.318,10.977,-1.052,42.627,0.968,1.0,0.014,0.986,0.937,0.939,0.895,0.183,0.938,0.953,0.144,0.08,0.122,0.074
6.0,60.943,282.966,56.0,279.0,66.0,287.0,88,88.0,11.69,9.573,0.06,31.899,1.087,1.0,0.239,0.761,0.896,0.892,0.865,0.442,0.92,0.946,0.394,0.046,0.123,0.16
7.0,78.21,248.864,73.0,245.0,83.0,254.0,81,81.0,11.423,9.178,0.506,31.556,1.022,1.0,0.0,1.0,0.664,0.72,0.783,0.044,0.595,0.704,0.039,0.035,0.125,0.024
8.0,87.987,217.658,84.0,212.0,92.0,223.0,76,76.0,13.357,7.321,-1.147,32.728,0.892,1.0,0.0,1.0,0.701,0.73,0.763,0.063,0.665,0.73,0.109,0.089,0.247,0.075
9.0,95.346,251.283,91.0,244.0,100.0,258.0,127,127.0,15.942,10.233,1.265,40.728,0.962,1.0,0.0,1.0,0.678,0.728,0.774,0.044,0.645,0.727,0.034,0.038,0.143,0.025
10.0,99.441,229.216,93.0,225.0,105.0,233.0,102,102.0,13.868,9.491,-0.24,35.899,0.995,1.0,0.0,1.0,0.649,0.698,0.732,0.053,0.583,0.672,0.065,0.08,0.143,0.066
12.0,149.689,189.101,145.0,182.0,155.0,197.0,148,148.0,16.747,11.413,1.547,44.142,0.954,1.0,0.0,0.932,0.487,0.553,0.625,0.045,0.323,0.446,0.117,0.091,0.138,0.073
14.0,175.302,117.158,163.0,101.0,187.0,135.0,713,714.0,35.538,25.802,1.355,100.184,0.893,1.001,0.959,0.041,0.771,0.786,0.803,0.431,0.801,0.839,0.152,0.048,0.032,0.016
15.0,171.832,261.384,166.0,256.0,178.0,267.0,125,125.0,13.335,11.951,-0.486,38.971,1.034,1.0,0.0,0.912,0.486,0.556,0.641,0.063,0.29,0.438,0.132,0.102,0.142,0.111
16.0,192.861,152.127,188.0,148.0,198.0,157.0,79,79.0,12.107,8.304,0.606,31.556,0.997,1.0,1.0,0.0,0.736,0.745,0.759,0.47,0.758,0.792,0.0,0.086,0.002,0.0
17.0,253.5,345.645,250.0,342.0,257.0,350.0,62,62.0,9.175,8.614,1.571,26.485,1.111,1.0,0.0,0.984,0.691,0.714,0.732,0.098,0.641,0.739,0.109,0.095,0.122,0.099
