"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,205.712,33.577,202.0,30.0,209.0,37.0,52,52.0,8.456,7.825,0.816,23.899,1.144,1.0,1.0,0.0,0.865,0.865,0.858,0.702,0.904,0.916,0.0,0.02,0.0,0.0
2.0,223.06,27.543,214.0,19.0,230.0,35.0,199,200.0,17.745,14.756,-0.706,52.456,0.909,0.995,1.0,0.0,0.841,0.843,0.832,0.681,0.889,0.895,0.0,0.027,0.0,0.0
3.0,293.584,107.74,289.0,104.0,299.0,112.0,77,77.0,11.16,8.934,-0.148,30.728,1.025,1.0,1.0,0.0,0.821,0.829,0.825,0.677,0.868,0.872,0.0,0.033,0.0,0.0
4.0,297.019,188.981,292.0,183.0,301.0,195.0,104,104.0,13.487,9.92,1.408,36.142,1.0,1.0,1.0,0.0,0.86,0.86,0.854,0.711,0.901,0.908,0.0,0.021,0.0,0.0
5.0,301.207,90.379,298.0,85.0,304.0,95.0,58,58.0,11.699,6.324,-1.252,27.314,0.977,1.0,1.0,0.0,0.857,0.865,0.857,0.669,0.884,0.904,0.0,0.011,0.0,0.0
6.0,318.675,129.577,306.0,122.0,330.0,137.0,274,274.0,23.82,14.889,0.142,63.355,0.858,1.0,1.0,0.0,0.856,0.864,0.854,0.676,0.898,0.913,0.0,0.017,0.0,0.0
7.0,312.0,269.617,308.0,263.0,316.0,277.0,94,94.0,15.525,7.786,1.194,37.556,0.837,1.0,1.0,0.0,0.786,0.793,0.793,0.689,0.833,0.845,0.0,0.032,0.0,0.0
8.0,336.301,51.892,332.0,47.0,340.0,57.0,83,83.0,11.363,9.332,-1.44,30.728,1.105,1.0,1.0,0.0,0.87,0.878,0.867,0.651,0.9,0.922,0.0,0.009,0.0,0.0
9.0,346.362,176.819,336.0,166.0,357.0,186.0,320,320.0,23.478,17.614,-0.619,65.598,0.934,1.0,1.0,0.0,0.865,0.871,0.861,0.701,0.899,0.917,0.0,0.015,0.0,0.0
10.0,344.927,25.455,341.0,21.0,348.0,30.0,55,55.0,10.326,6.798,1.076,26.142,1.011,1.0,1.0,0.0,0.865,0.873,0.862,0.652,0.888,0.909,0.0,0.013,0.0,0.0
11.0,360.585,49.721,353.0,44.0,369.0,56.0,147,147.0,17.378,11.268,0.311,46.627,0.85,1.0,1.0,0.0,0.877,0.885,0.873,0.655,0.9,0.927,0.0,0.011,0.0,0.0
12.0,361.545,29.553,355.0,24.0,368.0,35.0,132,132.0,14.322,11.761,-0.052,40.971,0.988,1.0,1.0,0.0,0.872,0.88,0.869,0.646,0.894,0.918,0.0,0.017,0.0,0.0
13.0,360.222,349.271,355.0,342.0,366.0,357.0,144,144.0,15.916,11.545,1.437,43.213,0.969,1.0,1.0,0.0,0.829,0.834,0.82,0.67,0.874,0.887,0.0,0.037,0.0,0.0
14.0,371.233,79.892,367.0,73.0,376.0,88.0,120,121.0,14.759,10.654,1.557,41.556,0.873,0.992,1.0,0.0,0.874,0.875,0.866,0.674,0.903,0.919,0.0,0.01,0.0,0.0
15.0,376.492,107.325,370.0,103.0,383.0,112.0,120,120.0,14.604,10.461,0.046,38.142,1.037,1.0,1.0,0.0,0.888,0.894,0.883,0.668,0.913,0.932,0.0,0.011,0.0,0.0
