"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,22.081,142.675,16.0,135.0,29.0,153.0,197,199.0,19.242,13.412,-1.234,53.213,0.874,0.99,1.0,0.0,0.829,0.833,0.847,0.63,0.878,0.886,0.0,0.037,0.0,0.0
2.0,25.06,32.388,20.0,27.0,30.0,38.0,116,116.0,12.571,11.793,-1.529,37.314,1.047,1.0,1.0,0.0,0.789,0.795,0.798,0.618,0.843,0.844,0.0,0.057,0.0,0.0
3.0,35.712,189.817,29.0,186.0,44.0,194.0,104,104.0,15.738,8.601,0.154,38.971,0.861,1.0,1.0,0.0,0.829,0.84,0.86,0.619,0.879,0.891,0.0,0.022,0.0,0.0
4.0,39.353,161.639,32.0,151.0,46.0,172.0,241,242.0,22.128,14.26,-1.388,60.627,0.824,0.996,1.0,0.0,0.819,0.829,0.842,0.624,0.873,0.88,0.0,0.039,0.0,0.0
5.0,43.359,287.252,37.0,282.0,49.0,292.0,103,103.0,15.245,8.626,-0.634,37.556,0.918,1.0,1.0,0.0,0.847,0.861,0.874,0.596,0.89,0.903,0.0,0.019,0.0,0.0
6.0,54.08,202.864,47.0,196.0,61.0,210.0,162,162.0,18.704,11.159,0.806,47.213,0.913,1.0,1.0,0.0,0.815,0.826,0.846,0.629,0.868,0.88,0.0,0.037,0.0,0.0
7.0,60.083,309.79,47.0,297.0,73.0,324.0,539,539.0,31.957,21.903,-0.724,90.77,0.822,1.0,1.0,0.0,0.875,0.884,0.898,0.599,0.911,0.929,0.0,0.023,0.0,0.0
8.0,53.59,339.878,49.0,332.0,58.0,348.0,139,139.0,17.834,9.935,1.405,44.142,0.896,1.0,1.0,0.0,0.836,0.845,0.859,0.575,0.882,0.897,0.0,0.035,0.0,0.0
9.0,61.804,277.446,58.0,267.0,65.0,288.0,148,148.0,22.677,8.429,-1.566,50.728,0.723,1.0,1.0,0.0,0.84,0.844,0.86,0.627,0.884,0.895,0.0,0.037,0.0,0.0
10.0,75.627,163.904,70.0,160.0,81.0,168.0,83,83.0,12.836,8.33,-0.262,32.728,0.974,1.0,1.0,0.0,0.831,0.835,0.851,0.644,0.883,0.888,0.0,0.046,0.0,0.0
11.0,84.286,252.935,78.0,248.0,89.0,257.0,77,77.0,13.416,7.492,-0.699,33.349,0.87,1.0,1.0,0.0,0.835,0.839,0.855,0.636,0.882,0.891,0.0,0.035,0.0,0.0
