"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,182.555,314.641,175.0,302.0,190.0,327.0,382,382.0,28.209,17.49,1.503,73.556,0.887,1.0,1.0,0.0,0.861,0.866,0.873,0.651,0.909,0.913,0.0,0.031,0.0,0.0
2.0,186.924,363.717,176.0,345.0,198.0,381.0,696,698.0,38.004,23.6,1.461,102.184,0.838,0.997,1.0,0.0,0.872,0.876,0.887,0.646,0.915,0.922,0.0,0.019,0.0,0.0
3.0,208.934,299.253,193.0,289.0,225.0,309.0,455,456.0,33.401,17.624,-0.43,85.497,0.782,0.998,1.0,0.0,0.866,0.87,0.879,0.642,0.909,0.919,0.0,0.021,0.0,0.0
4.0,214.729,273.859,199.0,262.0,231.0,285.0,554,555.0,34.179,20.969,0.367,90.669,0.847,0.998,1.0,0.0,0.863,0.867,0.875,0.648,0.907,0.914,0.0,0.027,0.0,0.0
5.0,224.042,326.307,212.0,317.0,235.0,334.0,336,336.0,25.403,17.279,-0.335,68.284,0.906,1.0,1.0,0.0,0.881,0.885,0.893,0.647,0.92,0.928,0.0,0.016,0.0,0.0
6.0,280.245,307.159,263.0,287.0,303.0,325.0,1075,1077.0,44.939,31.492,0.634,128.468,0.819,0.998,1.0,0.0,0.867,0.871,0.881,0.645,0.913,0.921,0.0,0.03,0.0,0.0
7.0,300.873,279.067,294.0,271.0,308.0,287.0,150,150.0,19.623,9.906,0.768,48.284,0.809,1.0,1.0,0.0,0.865,0.869,0.878,0.654,0.909,0.917,0.0,0.019,0.0,0.0
8.0,305.865,239.837,299.0,236.0,314.0,243.0,104,104.0,16.258,8.322,-0.004,38.728,0.871,1.0,1.0,0.0,0.849,0.853,0.864,0.645,0.889,0.903,0.0,0.023,0.0,0.0
9.0,323.401,317.163,304.0,294.0,345.0,343.0,1298,1328.0,51.636,34.058,-0.998,147.782,0.747,0.977,1.0,0.0,0.872,0.876,0.886,0.646,0.915,0.924,0.0,0.025,0.0,0.0
10.0,347.523,266.784,324.0,241.0,369.0,294.0,1498,1533.0,48.747,40.574,1.368,152.652,0.808,0.977,1.0,0.0,0.866,0.87,0.879,0.646,0.908,0.918,0.0,0.032,0.0,0.0
11.0,330.288,342.096,324.0,337.0,337.0,347.0,104,104.0,15.772,8.462,-0.476,38.971,0.861,1.0,1.0,0.0,0.869,0.873,0.888,0.646,0.91,0.921,0.0,0.018,0.0,0.0
12.0,333.765,358.819,324.0,352.0,343.0,367.0,238,240.0,19.141,16.296,-0.154,58.87,0.863,0.992,1.0,0.0,0.849,0.853,0.869,0.646,0.897,0.907,0.0,0.031,0.0,0.0
13.0,358.191,377.756,344.0,368.0,374.0,389.0,439,443.0,29.505,19.222,0.197,82.669,0.807,0.991,1.0,0.0,0.855,0.859,0.871,0.642,0.904,0.91,0.0,0.023,0.0,0.0
14.0,363.199,348.238,355.0,337.0,371.0,359.0,286,286.0,22.545,16.199,1.293,63.113,0.902,1.0,1.0,0.0,0.862,0.867,0.872,0.646,0.904,0.915,0.0,0.028,0.0,0.0
15.0,380.079,327.886,367.0,316.0,391.0,341.0,403,403.0,27.759,19.415,-0.792,80.426,0.783,1.0,1.0,0.0,0.876,0.88,0.89,0.649,0.913,0.925,0.0,0.028,0.0,0.0
