area,min_row,min_col,max_row,max_col,row_centroid,col_centroid,convex_area,label,major_axis_length,minor_axis_length,orientation,perimeter,perimeter_crofton,cloud_fraction,band_7_reflectance,band_2_reflectance,band_1_reflectance
154,118.0,134.0,131.0,148.0,125.0,142.0,158.0,95.0,16.31,12.34,-0.92,44.63,44.99,0.0,0.05,0.68,0.75
116,122.0,246.0,136.0,255.0,129.0,250.0,124.0,100.0,14.88,10.01,-0.13,39.56,40.18,0.0,0.04,0.67,0.73
72,127.0,54.0,138.0,62.0,132.0,58.0,79.0,104.0,12.3,7.51,0.42,31.56,32.6,0.0,0.05,0.71,0.78
58,128.0,267.0,135.0,276.0,132.0,271.0,63.0,105.0,10.04,7.69,-1.47,27.31,28.58,0.0,0.04,0.68,0.76
755,129.0,164.0,154.0,198.0,142.0,181.0,780.0,107.0,36.82,26.71,1.46,104.53,101.78,0.0,0.03,0.69,0.76
454,130.0,293.0,150.0,320.0,139.0,307.0,475.0,108.0,29.44,20.34,1.22,82.87,81.25,0.0,0.04,0.67,0.75
175,134.0,363.0,147.0,381.0,141.0,370.0,194.0,110.0,18.43,13.39,-1.57,53.21,53.13,0.01,0.05,0.67,0.74
114,142.0,63.0,155.0,71.0,148.0,67.0,116.0,112.0,15.08,9.66,0.04,37.9,38.61,0.05,0.08,0.64,0.71
83,143.0,75.0,153.0,84.0,148.0,79.0,89.0,113.0,11.82,8.95,-0.63,32.14,33.15,0.01,0.07,0.63,0.7
255,144.0,88.0,162.0,106.0,152.0,98.0,268.0,114.0,20.92,15.86,0.64,59.7,59.28,0.0,0.04,0.67,0.73
58,151.0,330.0,158.0,338.0,154.0,334.0,61.0,117.0,10.1,7.4,-1.16,26.49,27.79,0.02,0.08,0.68,0.75
157,154.0,31.0,164.0,48.0,159.0,39.0,165.0,118.0,18.96,10.63,1.38,46.97,47.21,0.0,0.06,0.68,0.75
74,159.0,198.0,168.0,208.0,164.0,204.0,80.0,119.0,10.95,8.73,1.23,30.97,32.04,0.0,0.06,0.67,0.74
90,160.0,167.0,172.0,176.0,166.0,171.0,97.0,120.0,13.48,8.7,-0.46,34.97,35.84,0.0,0.05,0.7,0.75
53,161.0,308.0,170.0,314.0,166.0,311.0,55.0,121.0,10.62,6.46,0.4,25.9,27.24,0.0,0.04,0.65,0.72
