"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
30.0,137.532,111.13,134.0,105.0,141.0,116.0,77,77.0,12.505,7.991,-1.393,31.899,0.951,1.0,0.0,1.0,0.88,0.884,0.891,0.112,0.926,0.939,0.031,0.033,0.12,0.039
31.0,149.322,126.116,141.0,110.0,158.0,142.0,457,460.0,35.538,16.516,-1.265,86.87,0.761,1.007,0.0,0.993,0.876,0.876,0.887,0.097,0.922,0.93,0.044,0.042,0.109,0.024
32.0,153.734,97.156,148.0,91.0,159.0,103.0,128,128.0,14.29,11.457,-0.977,40.142,0.998,1.0,0.0,1.0,0.834,0.848,0.866,0.043,0.882,0.894,0.033,0.034,0.052,0.028
33.0,161.946,52.478,152.0,47.0,172.0,60.0,224,228.0,21.176,14.003,0.015,58.042,0.836,1.018,0.0,1.0,0.856,0.857,0.878,0.048,0.896,0.91,0.032,0.028,0.035,0.017
34.0,159.328,173.328,155.0,166.0,164.0,182.0,116,117.0,16.914,9.074,1.385,42.385,0.811,1.009,0.0,0.888,0.791,0.802,0.811,0.197,0.821,0.834,0.191,0.154,0.193,0.124
35.0,163.405,227.315,156.0,219.0,170.0,235.0,200,201.0,16.975,15.219,1.091,51.799,0.937,1.005,0.0,0.995,0.85,0.85,0.866,0.137,0.893,0.907,0.072,0.065,0.1,0.045
36.0,173.611,135.772,160.0,124.0,190.0,147.0,535,537.0,31.48,21.938,0.46,89.012,0.849,1.004,0.0,0.993,0.846,0.847,0.864,0.064,0.89,0.905,0.059,0.053,0.087,0.023
37.0,166.252,160.775,160.0,155.0,172.0,167.0,111,111.0,15.14,9.591,0.905,39.799,0.881,1.0,0.0,0.91,0.795,0.803,0.821,0.121,0.821,0.842,0.161,0.136,0.191,0.111
38.0,167.688,88.615,162.0,84.0,173.0,93.0,96,96.0,12.448,9.829,-0.303,34.142,1.035,1.0,0.0,1.0,0.871,0.868,0.891,0.047,0.913,0.926,0.01,0.008,0.031,0.011
39.0,181.623,59.604,171.0,46.0,192.0,73.0,454,455.0,29.455,19.757,-1.081,82.184,0.845,1.002,0.0,1.0,0.872,0.868,0.892,0.074,0.913,0.925,0.01,0.012,0.011,0.005
40.0,180.0,222.859,174.0,216.0,186.0,230.0,163,164.0,15.274,13.639,-1.434,46.385,0.952,1.006,0.0,1.0,0.873,0.87,0.884,0.097,0.917,0.922,0.024,0.023,0.072,0.019
41.0,249.794,101.8,179.0,33.0,309.0,178.0,13299,13721.0,147.405,119.239,-1.23,467.789,0.764,1.032,0.0,0.999,0.874,0.874,0.896,0.11,0.916,0.925,0.039,0.042,0.047,0.006
42.0,183.962,236.962,179.0,233.0,190.0,241.0,78,78.0,11.517,8.748,0.272,31.556,0.984,1.0,0.0,1.0,0.878,0.875,0.89,0.112,0.923,0.932,0.026,0.029,0.043,0.018
43.0,185.5,289.06,180.0,284.0,192.0,293.0,100,100.0,13.934,9.339,0.229,36.142,0.962,1.0,0.0,1.0,0.87,0.872,0.876,0.133,0.922,0.923,0.025,0.027,0.118,0.034
44.0,189.041,35.034,182.0,29.0,196.0,41.0,148,148.0,15.04,12.556,-0.064,43.213,0.996,1.0,0.0,1.0,0.87,0.872,0.899,0.126,0.91,0.928,0.017,0.017,0.015,0.011
45.0,196.416,163.082,186.0,151.0,206.0,175.0,291,295.0,26.728,14.904,1.014,69.841,0.75,1.014,0.0,0.969,0.819,0.824,0.845,0.074,0.848,0.873,0.091,0.085,0.135,0.044
46.0,203.235,189.954,193.0,180.0,213.0,201.0,371,372.0,22.555,21.011,0.865,70.284,0.944,1.003,0.0,1.0,0.868,0.867,0.875,0.095,0.917,0.923,0.022,0.024,0.09,0.014
47.0,210.674,272.203,198.0,259.0,227.0,283.0,562,573.0,29.387,25.224,0.284,90.184,0.868,1.02,0.0,0.986,0.846,0.848,0.861,0.115,0.893,0.9,0.073,0.057,0.196,0.037
48.0,208.98,241.52,203.0,237.0,215.0,246.0,100,100.0,13.991,9.169,-0.58,36.142,0.962,1.0,0.0,1.0,0.846,0.848,0.863,0.116,0.892,0.898,0.054,0.055,0.129,0.04
50.0,222.081,210.59,209.0,196.0,234.0,223.0,495,504.0,27.117,23.978,1.082,84.669,0.868,1.018,0.0,0.966,0.832,0.834,0.856,0.062,0.87,0.882,0.1,0.088,0.122,0.045
51.0,217.159,171.768,214.0,165.0,221.0,178.0,82,83.0,15.47,6.914,1.293,35.314,0.826,1.012,0.0,1.0,0.859,0.857,0.871,0.076,0.898,0.916,0.033,0.036,0.092,0.043
52.0,223.968,228.5,218.0,226.0,229.0,232.0,62,62.0,12.216,6.723,0.215,29.314,0.907,1.0,0.0,0.968,0.855,0.861,0.884,0.116,0.891,0.899,0.107,0.094,0.147,0.069
53.0,229.579,306.149,220.0,293.0,240.0,319.0,444,444.0,26.922,21.109,1.249,77.355,0.932,1.0,0.0,0.935,0.817,0.816,0.829,0.126,0.854,0.865,0.151,0.133,0.142,0.059
54.0,236.37,234.068,230.0,228.0,243.0,242.0,146,150.0,15.125,12.649,-1.034,44.627,0.921,1.027,0.0,0.959,0.841,0.84,0.856,0.074,0.875,0.896,0.127,0.108,0.081,0.044
55.0,268.904,241.822,238.0,203.0,295.0,277.0,2737,2772.0,76.682,46.868,-1.064,212.208,0.764,1.013,0.0,0.997,0.874,0.87,0.883,0.112,0.919,0.926,0.039,0.035,0.157,0.014
56.0,259.59,212.389,243.0,198.0,274.0,227.0,332,351.0,44.731,9.947,-0.753,93.64,0.476,1.057,0.0,0.988,0.863,0.861,0.877,0.082,0.908,0.916,0.077,0.062,0.086,0.041
57.0,258.397,186.448,253.0,183.0,263.0,190.0,58,58.0,10.82,7.237,0.046,28.728,0.883,1.0,0.0,1.0,0.87,0.865,0.894,0.174,0.908,0.911,0.053,0.056,0.222,0.084
58.0,275.629,187.129,271.0,183.0,280.0,191.0,62,62.0,10.451,7.64,-0.521,28.142,0.984,1.0,0.0,0.871,0.799,0.797,0.812,0.099,0.819,0.848,0.176,0.14,0.132,0.086
59.0,282.867,195.517,278.0,193.0,288.0,199.0,60,60.0,11.306,7.016,-0.148,28.485,0.929,1.0,0.0,0.883,0.79,0.795,0.812,0.117,0.816,0.83,0.181,0.14,0.147,0.096
60.0,296.72,185.473,283.0,181.0,309.0,191.0,239,239.0,27.376,11.316,-0.017,63.799,0.738,1.0,0.0,1.0,0.864,0.866,0.885,0.052,0.899,0.916,0.023,0.023,0.039,0.013
61.0,301.057,239.391,295.0,234.0,306.0,245.0,87,91.0,13.139,8.962,-0.6,34.763,0.905,1.046,0.0,0.908,0.772,0.78,0.799,0.096,0.803,0.82,0.129,0.108,0.126,0.084
62.0,302.516,220.49,297.0,210.0,308.0,229.0,157,159.0,20.518,10.032,1.345,51.042,0.757,1.013,0.0,0.994,0.823,0.828,0.856,0.048,0.867,0.878,0.058,0.047,0.095,0.032
63.0,353.764,233.246,310.0,209.0,398.0,260.0,3285,3347.0,88.719,47.671,-0.087,236.652,0.737,1.019,0.0,0.997,0.862,0.861,0.874,0.044,0.9,0.916,0.032,0.035,0.111,0.014
64.0,343.208,173.995,312.0,148.0,372.0,198.0,2342,2428.0,60.674,52.662,0.022,195.882,0.767,1.037,0.0,0.999,0.87,0.869,0.889,0.046,0.907,0.92,0.028,0.027,0.082,0.013
65.0,316.45,204.375,312.0,198.0,322.0,211.0,120,120.0,14.4,10.909,1.502,40.142,0.936,1.0,0.0,0.992,0.814,0.822,0.844,0.046,0.851,0.876,0.07,0.063,0.08,0.049
66.0,322.345,64.396,315.0,59.0,328.0,71.0,139,139.0,14.318,12.602,0.748,42.971,0.946,1.0,0.0,1.0,0.885,0.889,0.905,0.053,0.923,0.941,0.02,0.018,0.013,0.013
67.0,336.615,123.786,325.0,116.0,346.0,132.0,234,236.0,21.469,14.254,0.411,59.355,0.835,1.009,0.0,1.0,0.903,0.9,0.92,0.105,0.938,0.947,0.013,0.013,0.014,0.008
68.0,342.434,97.981,329.0,90.0,355.0,106.0,318,321.0,24.613,16.821,-0.025,69.941,0.817,1.009,0.0,1.0,0.892,0.891,0.911,0.046,0.931,0.939,0.013,0.013,0.015,0.007
69.0,373.796,153.45,368.0,146.0,382.0,162.0,191,192.0,18.104,14.125,-1.184,53.142,0.85,1.005,0.0,1.0,0.888,0.886,0.902,0.044,0.927,0.938,0.01,0.011,0.016,0.007
70.0,382.532,129.333,371.0,118.0,394.0,141.0,436,446.0,26.798,20.842,0.818,77.355,0.916,1.023,0.0,1.0,0.884,0.882,0.903,0.054,0.924,0.936,0.014,0.014,0.021,0.008
72.0,390.867,204.429,381.0,193.0,399.0,217.0,315,315.0,26.648,15.21,1.01,69.355,0.823,1.0,0.0,0.917,0.828,0.828,0.848,0.093,0.86,0.869,0.181,0.138,0.145,0.072
