"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,93.834,54.797,60.0,18.0,130.0,91.0,3543,3594.0,71.066,64.772,-0.709,232.108,0.826,0.986,1.0,0.0,0.751,0.765,0.763,0.464,0.781,0.818,0.0,0.043,0.0,0.0
2.0,81.978,180.27,69.0,161.0,90.0,199.0,588,596.0,38.019,21.329,1.567,101.012,0.724,0.987,1.0,0.0,0.712,0.719,0.717,0.481,0.739,0.768,0.0,0.041,0.0,0.0
3.0,129.916,167.959,116.0,157.0,144.0,181.0,538,538.0,29.449,23.917,-0.288,88.184,0.869,1.0,1.0,0.0,0.727,0.734,0.732,0.482,0.753,0.786,0.0,0.031,0.0,0.0
4.0,130.475,205.977,120.0,197.0,141.0,215.0,341,341.0,22.594,19.325,-0.011,66.87,0.958,1.0,1.0,0.0,0.69,0.696,0.701,0.518,0.727,0.735,0.0,0.044,0.0,0.0
5.0,138.572,26.428,125.0,12.0,150.0,42.0,643,647.0,30.473,27.851,-1.33,96.527,0.867,0.994,1.0,0.0,0.762,0.777,0.777,0.514,0.806,0.832,0.0,0.041,0.0,0.0
6.0,163.419,82.811,149.0,75.0,179.0,91.0,482,482.0,33.564,18.555,-0.018,83.799,0.863,1.0,1.0,0.0,0.76,0.775,0.775,0.516,0.803,0.832,0.0,0.036,0.0,0.0
7.0,162.635,60.314,151.0,50.0,176.0,71.0,427,427.0,25.312,21.686,0.109,75.598,0.939,1.0,1.0,0.0,0.756,0.769,0.771,0.513,0.797,0.823,0.0,0.045,0.0,0.0
8.0,192.527,110.982,173.0,98.0,209.0,125.0,857,858.0,38.528,29.087,0.01,110.77,0.878,0.999,1.0,0.0,0.754,0.764,0.765,0.521,0.799,0.823,0.0,0.035,0.0,0.0
9.0,241.814,79.97,232.0,70.0,253.0,90.0,370,370.0,22.99,20.641,0.332,70.284,0.941,1.0,1.0,0.0,0.772,0.787,0.789,0.522,0.816,0.838,0.0,0.051,0.0,0.0
10.0,247.238,124.47,235.0,108.0,258.0,138.0,551,551.0,30.778,23.196,-1.395,87.841,0.897,1.0,1.0,0.0,0.753,0.767,0.771,0.489,0.795,0.823,0.0,0.034,0.0,0.0
11.0,263.864,87.485,255.0,78.0,273.0,97.0,264,264.0,22.697,14.92,-0.883,59.941,0.923,1.0,1.0,0.0,0.768,0.781,0.786,0.504,0.81,0.835,0.0,0.037,0.0,0.0
12.0,279.064,132.243,262.0,116.0,300.0,148.0,865,872.0,38.526,29.367,-0.374,112.468,0.859,0.992,1.0,0.0,0.784,0.799,0.798,0.518,0.825,0.852,0.0,0.036,0.0,0.0
