"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,13.889,143.019,3.0,134.0,25.0,152.0,207,229.0,26.103,11.7,0.629,64.184,0.631,0.904,0.0,0.976,0.704,0.71,0.722,0.138,0.75,0.763,0.046,0.047,0.065,0.035
2.0,39.471,140.969,15.0,122.0,69.0,156.0,873,1037.0,56.75,22.389,0.45,150.953,0.481,0.842,0.014,0.981,0.767,0.764,0.768,0.236,0.822,0.829,0.104,0.058,0.068,0.024
3.0,36.732,195.29,31.0,188.0,44.0,202.0,138,138.0,17.145,10.43,0.808,44.627,0.871,1.0,0.0,1.0,0.861,0.857,0.86,0.349,0.865,0.917,0.031,0.027,0.037,0.021
4.0,54.179,122.356,35.0,113.0,76.0,129.0,508,537.0,43.183,15.878,0.072,102.184,0.611,0.946,0.0,0.988,0.719,0.72,0.729,0.22,0.772,0.779,0.052,0.051,0.049,0.021
5.0,55.762,193.965,47.0,190.0,65.0,199.0,143,144.0,19.257,9.698,-0.143,46.971,0.815,0.993,0.469,0.531,0.899,0.884,0.874,0.489,0.914,0.943,0.437,0.03,0.078,0.093
6.0,64.272,109.728,53.0,104.0,74.0,116.0,202,204.0,22.336,11.738,0.296,56.87,0.785,0.99,0.0,1.0,0.712,0.717,0.721,0.215,0.769,0.774,0.031,0.031,0.045,0.023
7.0,59.279,137.088,54.0,134.0,65.0,141.0,68,68.0,11.663,7.625,0.318,30.142,0.941,1.0,0.0,1.0,0.791,0.791,0.791,0.396,0.861,0.865,0.017,0.016,0.028,0.019
8.0,75.186,134.322,68.0,131.0,80.0,138.0,59,63.0,13.13,6.548,0.077,31.521,0.746,0.937,0.0,1.0,0.851,0.844,0.848,0.469,0.9,0.916,0.028,0.027,0.044,0.024
9.0,82.55,101.977,70.0,96.0,94.0,108.0,222,226.0,26.393,10.92,0.249,62.042,0.725,0.982,0.0,0.973,0.715,0.719,0.726,0.238,0.767,0.778,0.045,0.041,0.049,0.027
10.0,88.375,90.1,76.0,85.0,98.0,96.0,160,172.0,23.238,9.56,0.219,56.042,0.64,0.93,0.0,1.0,0.715,0.719,0.734,0.206,0.767,0.77,0.024,0.022,0.05,0.023
12.0,86.25,126.438,82.0,122.0,90.0,130.0,64,64.0,9.786,8.437,0.743,27.899,1.033,1.0,0.016,0.984,0.834,0.828,0.831,0.448,0.883,0.9,0.107,0.022,0.107,0.052
13.0,108.544,322.436,101.0,313.0,117.0,331.0,259,259.0,20.852,16.026,-1.098,59.799,0.91,1.0,0.915,0.085,0.898,0.9,0.93,0.552,0.932,0.944,0.243,0.034,0.129,0.066
14.0,128.173,350.182,106.0,319.0,149.0,383.0,1982,1984.0,65.209,39.255,-1.293,175.338,0.81,0.999,0.569,0.431,0.909,0.905,0.929,0.473,0.934,0.944,0.434,0.046,0.053,0.059
15.0,183.885,285.032,130.0,230.0,226.0,325.0,5271,5887.0,92.475,84.445,1.126,331.948,0.601,0.895,0.08,0.92,0.819,0.822,0.856,0.318,0.862,0.879,0.228,0.063,0.067,0.028
16.0,143.528,314.453,139.0,311.0,149.0,319.0,53,54.0,11.932,6.185,-0.57,29.556,0.762,0.981,0.0,1.0,0.786,0.788,0.822,0.256,0.831,0.839,0.047,0.045,0.047,0.037
17.0,152.273,138.169,140.0,123.0,162.0,155.0,502,505.0,33.878,19.165,1.187,88.669,0.802,0.994,0.0,0.998,0.687,0.697,0.728,0.219,0.688,0.738,0.042,0.045,0.041,0.012
18.0,157.869,170.543,150.0,161.0,166.0,181.0,289,289.0,21.788,17.121,1.172,63.213,0.909,1.0,0.0,1.0,0.77,0.774,0.788,0.318,0.798,0.842,0.031,0.029,0.026,0.018
19.0,162.81,327.905,154.0,317.0,170.0,338.0,253,254.0,21.799,15.015,1.188,61.355,0.845,0.996,0.0,1.0,0.776,0.781,0.821,0.211,0.818,0.837,0.029,0.032,0.047,0.017
20.0,200.887,346.045,194.0,330.0,209.0,363.0,426,426.0,34.206,15.975,1.553,83.113,0.775,1.0,0.0,1.0,0.792,0.801,0.836,0.215,0.84,0.861,0.029,0.026,0.02,0.013
