area,min_row,min_col,max_row,max_col,row_centroid,col_centroid,convex_area,label,major_axis_length,minor_axis_length,orientation,perimeter,perimeter_crofton,cloud_fraction,band_7_reflectance,band_2_reflectance,band_1_reflectance
421,159.0,247.0,186.0,268.0,172.0,257.0,441.0,46.0,30.14,18.36,0.51,82.01,80.83,0.0,0.02,0.82,0.88
63,161.0,290.0,170.0,297.0,165.0,294.0,66.0,47.0,10.16,8.01,-0.07,27.31,28.58,0.0,0.03,0.83,0.9
75,168.0,390.0,178.0,398.0,173.0,394.0,79.0,48.0,10.67,9.02,0.17,30.14,31.26,0.0,0.02,0.83,0.89
178,181.0,337.0,196.0,350.0,189.0,344.0,188.0,49.0,16.29,14.37,-0.34,48.97,49.11,0.0,0.03,0.82,0.88
145,187.0,268.0,199.0,281.0,193.0,275.0,150.0,50.0,14.76,12.6,1.04,43.21,43.65,0.0,0.02,0.83,0.9
64,188.0,313.0,196.0,322.0,192.0,317.0,69.0,51.0,10.33,7.94,-0.78,28.14,29.36,0.0,0.03,0.81,0.86
136,197.0,291.0,209.0,306.0,203.0,299.0,143.0,52.0,18.32,9.52,-0.96,44.63,44.99,0.0,0.03,0.82,0.88
582,205.0,351.0,233.0,374.0,218.0,363.0,596.0,54.0,29.83,25.13,0.08,88.53,86.61,0.0,0.01,0.84,0.9
141,205.0,380.0,221.0,391.0,213.0,385.0,148.0,55.0,15.9,11.9,-0.23,45.21,45.55,0.0,0.02,0.84,0.89
89,211.0,329.0,221.0,339.0,216.0,334.0,96.0,56.0,11.91,9.71,0.58,34.14,35.05,0.0,0.03,0.8,0.87
302,243.0,335.0,265.0,353.0,253.0,345.0,312.0,57.0,23.84,16.44,0.43,65.36,64.64,0.0,0.02,0.79,0.85
142,255.0,288.0,263.0,306.0,259.0,297.0,152.0,58.0,20.62,8.91,1.57,47.31,47.54,0.0,0.03,0.83,0.88
123,267.0,363.0,278.0,376.0,273.0,370.0,131.0,60.0,13.63,11.65,1.34,39.8,40.41,0.0,0.03,0.79,0.85
69,277.0,319.0,287.0,326.0,282.0,322.0,76.0,61.0,11.49,7.79,0.13,30.73,31.81,0.0,0.06,0.71,0.79
57,282.0,329.0,291.0,336.0,287.0,332.0,63.0,62.0,10.14,7.22,0.29,26.9,28.58,0.0,0.05,0.8,0.87
893,295.0,318.0,324.0,355.0,310.0,337.0,934.0,64.0,39.68,29.59,1.42,115.25,111.95,0.0,0.02,0.83,0.89
78,303.0,361.0,313.0,369.0,308.0,365.0,84.0,65.0,11.69,8.61,0.21,31.31,32.37,0.0,0.03,0.8,0.86
246,304.0,284.0,321.0,303.0,313.0,293.0,255.0,66.0,20.86,15.17,1.13,57.94,57.61,0.0,0.02,0.82,0.88
125,320.0,300.0,332.0,312.0,326.0,306.0,130.0,67.0,13.63,11.91,-0.62,39.8,40.41,0.0,0.02,0.85,0.9
69,326.0,313.0,336.0,322.0,331.0,317.0,75.0,68.0,12.66,6.96,-0.76,30.97,32.04,0.0,0.03,0.84,0.89
100,328.0,325.0,339.0,335.0,333.0,330.0,107.0,69.0,12.62,10.12,-0.47,35.56,36.39,0.0,0.03,0.83,0.89
146,336.0,348.0,351.0,362.0,343.0,356.0,157.0,70.0,19.8,9.74,0.75,48.04,48.23,0.0,0.05,0.81,0.88
58,337.0,364.0,346.0,372.0,342.0,368.0,63.0,71.0,10.37,7.15,-0.61,26.97,28.25,0.0,0.04,0.81,0.86
110,353.0,363.0,364.0,373.0,359.0,368.0,114.0,72.0,12.77,11.02,0.2,36.73,37.5,0.0,0.02,0.84,0.89
134,357.0,233.0,372.0,242.0,364.0,238.0,139.0,73.0,16.89,10.26,0.11,42.73,43.19,0.0,0.03,0.8,0.87
160,357.0,246.0,371.0,260.0,363.0,252.0,173.0,74.0,14.95,13.94,-0.72,47.21,47.44,0.0,0.04,0.77,0.84
58,357.0,335.0,366.0,342.0,362.0,338.0,63.0,75.0,10.63,7.04,0.37,27.31,28.58,0.0,0.03,0.84,0.9
243,363.0,320.0,383.0,337.0,372.0,328.0,257.0,76.0,21.4,15.05,0.57,59.36,58.95,0.0,0.02,0.84,0.9
102,377.0,340.0,388.0,352.0,382.0,345.0,109.0,78.0,14.96,9.02,-0.86,38.38,39.07,0.0,0.04,0.82,0.89
150,380.0,352.0,395.0,363.0,389.0,358.0,155.0,79.0,17.29,11.43,-0.41,45.56,45.87,0.0,0.03,0.78,0.84
