"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,12.844,201.034,8.0,193.0,17.0,209.0,147,148.0,18.832,10.168,1.532,47.314,0.825,1.007,0.0,1.0,0.794,0.791,0.82,0.091,0.837,0.854,0.046,0.043,0.03,0.023
2.0,12.651,220.181,8.0,215.0,18.0,225.0,83,84.0,10.806,10.045,-0.582,32.385,0.995,1.012,0.0,1.0,0.766,0.765,0.795,0.067,0.805,0.837,0.035,0.032,0.039,0.025
3.0,17.545,389.314,12.0,382.0,23.0,395.0,121,126.0,14.165,11.572,1.266,42.385,0.846,1.041,0.0,1.0,0.788,0.784,0.806,0.045,0.833,0.848,0.067,0.062,0.07,0.035
4.0,40.972,337.777,14.0,312.0,68.0,358.0,1655,1704.0,52.166,42.833,0.263,165.681,0.758,1.03,0.0,1.0,0.789,0.787,0.817,0.054,0.843,0.857,0.025,0.026,0.049,0.01
6.0,27.532,273.811,22.0,262.0,35.0,284.0,201,203.0,26.479,10.129,1.253,61.213,0.674,1.01,0.0,1.0,0.845,0.842,0.874,0.184,0.902,0.905,0.027,0.023,0.035,0.019
7.0,32.295,207.366,27.0,200.0,37.0,214.0,112,113.0,15.585,9.403,-1.126,40.385,0.863,1.009,0.0,1.0,0.776,0.777,0.81,0.098,0.817,0.845,0.021,0.021,0.029,0.017
8.0,46.214,180.904,34.0,162.0,59.0,199.0,570,577.0,36.019,20.749,-1.146,97.054,0.76,1.012,0.0,1.0,0.77,0.77,0.802,0.089,0.817,0.842,0.019,0.019,0.014,0.01
9.0,44.231,382.255,37.0,371.0,50.0,392.0,212,213.0,23.763,11.719,-1.25,58.627,0.775,1.005,0.0,1.0,0.783,0.783,0.816,0.043,0.844,0.844,0.052,0.046,0.101,0.035
10.0,57.34,370.144,53.0,364.0,62.0,377.0,97,97.0,15.098,8.671,-1.184,38.728,0.813,1.0,0.0,1.0,0.79,0.789,0.821,0.101,0.844,0.854,0.045,0.041,0.069,0.033
12.0,73.043,332.632,67.0,326.0,79.0,339.0,117,120.0,15.69,9.839,-0.853,41.799,0.842,1.026,0.0,1.0,0.697,0.708,0.744,0.057,0.721,0.76,0.057,0.048,0.04,0.034
13.0,85.31,377.018,69.0,352.0,103.0,400.0,957,1012.0,53.744,24.827,-1.088,137.054,0.64,1.057,0.0,1.0,0.804,0.798,0.828,0.071,0.87,0.872,0.016,0.016,0.039,0.007
14.0,88.894,277.722,75.0,267.0,102.0,287.0,442,442.0,27.844,20.522,-0.093,78.77,0.895,1.0,0.0,1.0,0.784,0.781,0.813,0.119,0.837,0.853,0.032,0.031,0.022,0.012
15.0,93.538,254.854,80.0,248.0,103.0,263.0,240,241.0,24.339,13.938,0.29,65.456,0.704,1.004,0.0,1.0,0.722,0.721,0.756,0.04,0.736,0.785,0.035,0.03,0.038,0.016
16.0,92.868,296.811,89.0,291.0,97.0,302.0,53,53.0,13.261,5.374,-1.125,30.349,0.723,1.0,0.0,1.0,0.752,0.752,0.784,0.127,0.797,0.808,0.06,0.05,0.056,0.041
17.0,107.459,333.372,102.0,325.0,115.0,344.0,183,187.0,21.712,11.431,-1.118,56.385,0.723,1.022,0.0,1.0,0.801,0.795,0.819,0.114,0.865,0.872,0.04,0.038,0.042,0.025
18.0,111.028,363.464,106.0,354.0,116.0,373.0,179,179.0,20.488,11.104,-1.459,49.799,0.907,1.0,0.0,1.0,0.76,0.756,0.786,0.056,0.812,0.823,0.077,0.061,0.068,0.046
19.0,115.672,277.739,108.0,274.0,123.0,282.0,119,119.0,17.074,8.93,-0.168,41.314,0.876,1.0,0.0,1.0,0.712,0.714,0.745,0.047,0.702,0.768,0.027,0.029,0.029,0.017
20.0,114.524,260.171,110.0,256.0,119.0,265.0,82,82.0,10.737,9.81,0.822,31.314,1.051,1.0,0.0,0.988,0.688,0.699,0.733,0.061,0.67,0.736,0.064,0.053,0.046,0.034
21.0,128.921,342.316,113.0,324.0,146.0,363.0,896,902.0,38.732,30.301,-1.197,115.882,0.838,1.007,0.0,1.0,0.816,0.808,0.836,0.104,0.876,0.876,0.031,0.031,0.049,0.015
22.0,124.879,374.937,117.0,366.0,135.0,382.0,206,208.0,19.039,14.555,0.467,55.698,0.834,1.01,0.0,1.0,0.789,0.784,0.815,0.054,0.852,0.858,0.034,0.031,0.041,0.019
23.0,130.746,387.441,122.0,383.0,138.0,393.0,118,118.0,16.124,10.004,-0.065,42.627,0.816,1.0,0.0,1.0,0.778,0.774,0.806,0.042,0.837,0.845,0.031,0.029,0.035,0.021
24.0,129.738,285.238,124.0,276.0,135.0,294.0,172,176.0,19.165,11.695,-1.346,50.042,0.863,1.023,0.0,1.0,0.739,0.742,0.771,0.065,0.769,0.804,0.046,0.041,0.037,0.025
25.0,154.226,312.592,129.0,295.0,176.0,335.0,1388,1429.0,50.187,36.596,0.484,150.225,0.773,1.03,0.0,1.0,0.828,0.82,0.848,0.089,0.889,0.891,0.02,0.02,0.019,0.006
26.0,153.872,356.116,137.0,337.0,170.0,372.0,829,837.0,38.681,28.09,-1.103,112.569,0.822,1.01,0.0,1.0,0.809,0.802,0.835,0.092,0.869,0.872,0.028,0.027,0.044,0.01
27.0,145.978,378.446,141.0,375.0,153.0,383.0,92,93.0,13.467,9.097,-0.304,35.899,0.897,1.011,0.0,1.0,0.756,0.761,0.787,0.062,0.814,0.826,0.026,0.025,0.027,0.024
28.0,158.0,280.089,151.0,272.0,165.0,288.0,158,158.0,18.975,10.759,0.951,48.87,0.831,1.0,0.0,1.0,0.822,0.816,0.842,0.114,0.882,0.887,0.027,0.026,0.031,0.018
29.0,173.599,368.556,168.0,361.0,180.0,376.0,162,162.0,16.348,12.669,-1.354,46.385,0.946,1.0,0.0,1.0,0.784,0.782,0.811,0.08,0.838,0.849,0.033,0.03,0.053,0.021
30.0,174.882,385.447,171.0,380.0,178.0,391.0,76,76.0,12.152,8.224,1.459,31.899,0.939,1.0,0.0,1.0,0.764,0.76,0.795,0.094,0.817,0.837,0.038,0.032,0.042,0.032
31.0,187.898,384.963,181.0,378.0,193.0,392.0,108,115.0,16.92,8.668,0.907,43.213,0.727,1.065,0.0,1.0,0.745,0.75,0.771,0.055,0.791,0.81,0.057,0.047,0.056,0.028
32.0,195.94,365.985,186.0,352.0,206.0,377.0,398,401.0,26.378,19.766,1.24,76.527,0.854,1.008,0.0,1.0,0.752,0.751,0.778,0.056,0.792,0.817,0.045,0.04,0.043,0.023
33.0,206.922,394.344,201.0,391.0,215.0,398.0,90,90.0,15.406,7.703,-0.181,37.314,0.812,1.0,0.0,1.0,0.753,0.754,0.782,0.057,0.798,0.825,0.031,0.025,0.053,0.023
34.0,208.962,286.008,205.0,277.0,214.0,294.0,132,133.0,17.78,9.943,1.529,45.556,0.799,1.008,0.0,1.0,0.704,0.712,0.741,0.073,0.704,0.763,0.027,0.025,0.029,0.018
35.0,222.49,361.034,214.0,352.0,232.0,370.0,263,263.0,19.916,17.239,-0.975,59.698,0.927,1.0,0.0,1.0,0.737,0.735,0.762,0.074,0.781,0.807,0.037,0.034,0.047,0.019
36.0,226.877,317.414,219.0,310.0,233.0,326.0,162,169.0,16.885,13.605,-1.022,51.213,0.776,1.043,0.0,1.0,0.685,0.692,0.72,0.054,0.661,0.739,0.039,0.038,0.017,0.017
37.0,245.675,342.832,237.0,336.0,255.0,349.0,191,191.0,21.658,11.421,0.392,54.971,0.794,1.0,0.0,1.0,0.712,0.71,0.742,0.078,0.718,0.762,0.026,0.024,0.024,0.012
38.0,263.83,358.732,257.0,351.0,271.0,368.0,194,194.0,18.31,14.006,1.431,53.213,0.861,1.0,0.0,1.0,0.704,0.704,0.734,0.113,0.714,0.759,0.035,0.032,0.029,0.021
39.0,281.215,374.014,276.0,365.0,285.0,385.0,144,149.0,23.248,8.275,1.329,51.556,0.681,1.035,0.0,1.0,0.7,0.705,0.728,0.082,0.704,0.751,0.031,0.025,0.034,0.022
40.0,288.733,391.295,284.0,386.0,294.0,397.0,105,105.0,12.047,11.11,-1.509,34.971,1.079,1.0,0.0,1.0,0.733,0.736,0.755,0.072,0.794,0.803,0.039,0.035,0.048,0.03
41.0,299.091,374.792,296.0,368.0,303.0,380.0,77,77.0,12.99,7.83,1.49,32.728,0.903,1.0,0.0,1.0,0.74,0.735,0.753,0.088,0.785,0.803,0.055,0.048,0.044,0.037
42.0,299.22,387.254,296.0,383.0,303.0,392.0,59,59.0,9.74,7.923,1.497,27.899,0.953,1.0,0.0,1.0,0.731,0.724,0.751,0.1,0.779,0.804,0.04,0.037,0.048,0.028
