"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,32.445,382.453,21.0,362.0,44.0,398.0,607,607.0,36.178,22.303,1.487,99.841,0.765,1.0,0.0,0.967,0.761,0.784,0.793,0.03,0.763,0.821,0.085,0.073,0.154,0.047
2.0,40.759,295.444,32.0,282.0,48.0,310.0,369,369.0,30.195,15.893,1.368,76.284,0.797,1.0,0.0,0.93,0.753,0.78,0.785,0.045,0.747,0.807,0.136,0.113,0.154,0.077
3.0,63.354,318.615,59.0,315.0,68.0,322.0,65,66.0,10.757,7.721,0.462,28.728,0.99,1.015,0.0,0.846,0.75,0.777,0.791,0.081,0.729,0.77,0.181,0.142,0.188,0.146
5.0,85.449,302.73,80.0,297.0,92.0,308.0,89,94.0,15.41,7.94,0.677,37.213,0.808,1.056,0.0,0.955,0.788,0.814,0.825,0.08,0.774,0.815,0.132,0.103,0.227,0.099
6.0,90.283,188.236,83.0,184.0,96.0,193.0,106,106.0,14.11,9.749,-0.169,38.142,0.916,1.0,0.0,0.925,0.76,0.784,0.794,0.075,0.734,0.802,0.151,0.129,0.199,0.113
7.0,105.104,218.212,84.0,186.0,126.0,250.0,1736,1760.0,67.162,34.471,-1.2,175.681,0.707,1.014,0.0,0.997,0.799,0.822,0.832,0.03,0.804,0.861,0.048,0.041,0.256,0.029
9.0,98.531,330.432,94.0,324.0,102.0,336.0,81,81.0,12.729,8.407,1.542,32.971,0.936,1.0,0.0,0.988,0.728,0.743,0.751,0.033,0.74,0.791,0.045,0.038,0.113,0.041
10.0,108.083,276.74,96.0,267.0,118.0,288.0,327,327.0,27.809,15.372,0.893,72.527,0.781,1.0,0.0,0.997,0.805,0.828,0.827,0.04,0.81,0.863,0.051,0.04,0.21,0.044
11.0,132.853,230.347,128.0,226.0,138.0,235.0,75,75.0,13.593,7.069,0.652,32.728,0.88,1.0,0.0,1.0,0.817,0.847,0.85,0.073,0.808,0.868,0.061,0.053,0.239,0.077
12.0,133.058,243.035,128.0,237.0,137.0,249.0,86,86.0,13.596,8.452,1.166,34.971,0.884,1.0,0.0,0.907,0.779,0.803,0.808,0.066,0.758,0.821,0.161,0.121,0.237,0.099
13.0,166.328,196.479,132.0,173.0,198.0,222.0,2327,2355.0,64.653,46.58,-0.037,188.652,0.822,1.012,0.0,0.992,0.813,0.841,0.85,0.023,0.812,0.873,0.054,0.044,0.231,0.025
15.0,145.48,352.577,141.0,346.0,151.0,360.0,123,123.0,15.54,10.542,1.552,40.971,0.921,1.0,0.0,1.0,0.796,0.829,0.83,0.055,0.791,0.852,0.048,0.033,0.21,0.045
16.0,151.595,151.734,145.0,148.0,157.0,156.0,79,79.0,13.674,7.466,0.491,33.556,0.882,1.0,0.0,1.0,0.801,0.821,0.836,0.048,0.791,0.85,0.08,0.064,0.126,0.085
17.0,150.6,380.273,146.0,376.0,154.0,384.0,55,55.0,9.33,7.682,-0.742,26.142,1.011,1.0,0.0,1.0,0.762,0.788,0.782,0.059,0.769,0.84,0.051,0.042,0.201,0.044
18.0,156.304,259.648,150.0,254.0,162.0,266.0,125,125.0,13.843,11.615,-0.911,40.971,0.936,1.0,0.0,0.944,0.793,0.815,0.813,0.071,0.775,0.84,0.113,0.093,0.239,0.096
20.0,159.664,326.805,155.0,320.0,164.0,334.0,113,113.0,16.067,9.091,1.252,40.142,0.881,1.0,0.0,0.858,0.72,0.752,0.763,0.065,0.684,0.76,0.213,0.17,0.203,0.126
21.0,167.662,229.152,158.0,225.0,179.0,234.0,151,151.0,21.859,9.241,-0.175,51.213,0.723,1.0,0.0,0.987,0.78,0.8,0.808,0.061,0.77,0.834,0.057,0.05,0.193,0.058
22.0,167.621,165.117,161.0,161.0,173.0,170.0,103,103.0,13.924,9.741,0.271,37.314,0.93,1.0,0.0,0.981,0.798,0.818,0.831,0.051,0.8,0.858,0.086,0.068,0.158,0.07
23.0,167.473,246.782,163.0,243.0,171.0,251.0,55,55.0,9.574,7.628,0.871,26.142,1.011,1.0,0.0,0.855,0.744,0.789,0.802,0.103,0.717,0.809,0.189,0.148,0.247,0.175
24.0,186.491,318.78,170.0,297.0,199.0,338.0,952,961.0,42.053,30.537,-1.262,124.669,0.77,1.009,0.0,0.964,0.765,0.803,0.811,0.032,0.739,0.828,0.073,0.061,0.213,0.039
27.0,183.321,238.208,179.0,235.0,188.0,241.0,53,53.0,9.541,7.137,0.004,25.899,0.993,1.0,0.0,0.962,0.794,0.826,0.826,0.102,0.785,0.838,0.077,0.069,0.303,0.106
28.0,201.156,172.506,196.0,167.0,206.0,178.0,77,77.0,13.834,7.467,-0.829,33.799,0.847,1.0,0.0,1.0,0.8,0.825,0.822,0.052,0.795,0.852,0.045,0.044,0.192,0.053
30.0,215.23,294.458,202.0,275.0,228.0,312.0,743,746.0,37.127,25.958,-1.435,106.083,0.83,1.004,0.0,0.989,0.807,0.837,0.847,0.036,0.804,0.863,0.062,0.05,0.269,0.047
31.0,210.1,318.485,202.0,314.0,220.0,323.0,130,133.0,19.354,9.099,0.087,47.556,0.722,1.023,0.0,0.992,0.805,0.838,0.854,0.056,0.796,0.859,0.055,0.054,0.209,0.06
35.0,250.016,302.909,228.0,279.0,270.0,326.0,1533,1560.0,51.063,38.836,-1.025,153.811,0.814,1.018,0.0,0.98,0.778,0.81,0.82,0.026,0.768,0.843,0.066,0.061,0.184,0.03
36.0,240.382,336.113,228.0,330.0,251.0,344.0,275,275.0,23.784,15.198,0.085,62.87,0.874,1.0,0.0,0.989,0.784,0.811,0.82,0.031,0.773,0.849,0.056,0.049,0.127,0.038
37.0,260.579,385.478,249.0,372.0,271.0,400.0,473,473.0,28.363,21.636,-1.436,82.426,0.875,1.0,0.0,0.97,0.768,0.788,0.802,0.04,0.768,0.827,0.082,0.069,0.154,0.053
38.0,264.914,347.477,259.0,337.0,270.0,358.0,220,220.0,22.453,12.616,1.538,56.385,0.87,1.0,0.0,0.995,0.78,0.805,0.827,0.027,0.772,0.845,0.036,0.034,0.078,0.024
40.0,315.901,195.766,284.0,166.0,344.0,228.0,2232,2276.0,69.26,42.42,-0.81,189.522,0.781,1.02,0.0,0.978,0.804,0.834,0.841,0.022,0.801,0.863,0.063,0.059,0.168,0.026
41.0,311.394,318.858,292.0,307.0,331.0,333.0,831,838.0,42.261,25.369,0.324,112.426,0.826,1.008,0.0,0.983,0.775,0.807,0.824,0.03,0.758,0.841,0.065,0.056,0.239,0.032
42.0,313.99,254.828,310.0,248.0,318.0,262.0,99,99.0,15.205,8.283,1.266,36.385,0.94,1.0,0.0,0.97,0.774,0.811,0.818,0.049,0.764,0.838,0.072,0.06,0.158,0.067
43.0,335.08,366.005,310.0,338.0,359.0,393.0,1891,1901.0,62.011,39.131,0.893,168.167,0.84,1.005,0.0,0.995,0.796,0.825,0.836,0.02,0.798,0.859,0.037,0.036,0.158,0.019
44.0,334.009,270.045,328.0,265.0,340.0,275.0,111,112.0,13.629,10.625,0.494,38.971,0.918,1.009,0.0,1.0,0.788,0.821,0.832,0.035,0.788,0.851,0.036,0.032,0.1,0.029
45.0,344.768,290.908,330.0,283.0,359.0,304.0,414,415.0,27.288,21.029,0.14,81.255,0.788,1.002,0.0,1.0,0.788,0.82,0.831,0.031,0.778,0.852,0.028,0.023,0.166,0.022
46.0,341.5,251.859,336.0,247.0,347.0,257.0,92,92.0,12.24,9.733,-0.468,34.971,0.945,1.0,0.0,0.946,0.761,0.797,0.813,0.043,0.741,0.812,0.102,0.077,0.135,0.071
47.0,348.0,323.421,343.0,318.0,354.0,329.0,114,114.0,12.595,11.629,-1.161,37.556,1.016,1.0,0.0,0.842,0.708,0.746,0.765,0.069,0.672,0.738,0.185,0.152,0.221,0.11
48.0,349.63,234.333,345.0,231.0,354.0,237.0,54,54.0,9.928,7.138,-0.277,26.485,0.967,1.0,0.0,0.907,0.744,0.771,0.8,0.065,0.703,0.79,0.138,0.1,0.146,0.132
49.0,361.989,301.051,351.0,292.0,371.0,310.0,277,277.0,22.54,15.863,-0.717,61.941,0.907,1.0,0.0,0.975,0.78,0.812,0.822,0.045,0.776,0.833,0.068,0.063,0.203,0.054
50.0,358.047,165.792,352.0,161.0,364.0,171.0,106,106.0,13.312,10.207,0.281,36.971,0.975,1.0,0.0,1.0,0.782,0.815,0.824,0.043,0.75,0.832,0.035,0.034,0.14,0.038
51.0,369.353,252.937,362.0,245.0,375.0,262.0,190,191.0,17.775,13.84,1.471,50.627,0.932,1.005,0.0,0.979,0.751,0.787,0.798,0.028,0.74,0.813,0.061,0.05,0.1,0.038
52.0,379.844,333.341,365.0,319.0,398.0,346.0,636,639.0,31.891,26.219,0.128,96.569,0.857,1.005,0.0,0.981,0.795,0.821,0.826,0.036,0.809,0.856,0.074,0.062,0.225,0.044
53.0,370.271,230.373,367.0,226.0,373.0,235.0,59,59.0,10.745,7.058,1.311,27.071,1.012,1.0,0.0,1.0,0.803,0.828,0.844,0.043,0.806,0.85,0.043,0.042,0.139,0.052
54.0,378.139,217.013,374.0,211.0,382.0,223.0,79,79.0,13.628,7.524,1.142,34.142,0.852,1.0,0.0,1.0,0.797,0.818,0.83,0.046,0.784,0.857,0.04,0.036,0.103,0.053
