"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,10.718,27.919,2.0,20.0,20.0,38.0,248,250.0,20.958,15.496,0.666,60.284,0.858,0.992,0.0,1.0,0.828,0.831,0.862,0.153,0.879,0.887,0.048,0.049,0.013,0.013
2.0,13.94,59.491,2.0,38.0,31.0,78.0,829,856.0,38.151,29.364,1.313,116.912,0.762,0.968,0.0,1.0,0.792,0.797,0.829,0.052,0.847,0.861,0.033,0.034,0.038,0.014
3.0,11.639,223.262,9.0,217.0,14.0,228.0,61,61.0,12.653,6.304,-1.496,29.657,0.872,1.0,0.0,1.0,0.814,0.815,0.848,0.314,0.863,0.881,0.043,0.034,0.11,0.044
4.0,23.557,195.1,16.0,187.0,32.0,203.0,219,222.0,20.879,13.447,-0.798,55.799,0.884,0.986,0.0,1.0,0.857,0.857,0.878,0.251,0.902,0.911,0.058,0.052,0.081,0.034
5.0,27.461,38.199,20.0,28.0,35.0,46.0,191,193.0,18.419,14.043,1.228,54.284,0.815,0.99,0.0,1.0,0.87,0.87,0.901,0.215,0.916,0.926,0.015,0.015,0.022,0.009
6.0,29.695,150.296,22.0,131.0,40.0,166.0,469,471.0,35.402,17.307,1.329,88.598,0.751,0.996,0.0,0.991,0.863,0.861,0.885,0.157,0.902,0.915,0.068,0.057,0.056,0.026
7.0,33.434,213.386,26.0,206.0,39.0,222.0,145,145.0,17.07,11.241,1.101,46.284,0.851,1.0,0.0,1.0,0.83,0.837,0.866,0.307,0.882,0.895,0.029,0.026,0.04,0.017
8.0,39.441,122.707,29.0,114.0,49.0,131.0,290,290.0,22.433,16.804,0.582,64.042,0.889,1.0,0.0,1.0,0.851,0.851,0.869,0.118,0.895,0.907,0.051,0.047,0.043,0.029
9.0,37.894,96.359,30.0,85.0,47.0,109.0,329,330.0,24.056,17.705,1.488,67.941,0.896,0.997,0.0,1.0,0.847,0.846,0.87,0.055,0.894,0.902,0.045,0.047,0.046,0.014
10.0,56.649,71.904,37.0,38.0,82.0,101.0,1717,1817.0,73.682,31.092,1.068,185.338,0.628,0.945,0.0,1.0,0.844,0.846,0.873,0.113,0.895,0.902,0.023,0.024,0.052,0.011
