"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,60.794,166.466,4.0,119.0,131.0,217.0,8421,8770.0,119.719,91.497,-0.418,376.676,0.746,0.96,0.0,0.993,0.764,0.79,0.79,0.018,0.748,0.832,0.054,0.051,0.164,0.023
4.0,46.5,250.848,43.0,246.0,50.0,255.0,66,66.0,10.174,8.239,-1.275,27.314,1.112,1.0,0.0,0.985,0.778,0.813,0.81,0.055,0.751,0.828,0.071,0.056,0.254,0.065
5.0,47.951,237.426,45.0,233.0,51.0,243.0,61,61.0,11.382,6.907,-1.35,27.899,0.985,1.0,0.0,0.934,0.697,0.739,0.75,0.083,0.626,0.735,0.19,0.147,0.257,0.129
6.0,52.86,87.83,48.0,83.0,59.0,93.0,100,100.0,12.176,10.654,-0.567,35.556,0.994,1.0,0.0,0.91,0.685,0.725,0.731,0.094,0.591,0.695,0.12,0.101,0.215,0.131
7.0,59.165,322.211,55.0,315.0,63.0,330.0,109,109.0,15.416,9.101,-1.479,38.385,0.93,1.0,0.0,0.972,0.741,0.77,0.768,0.081,0.692,0.777,0.101,0.088,0.253,0.096
8.0,64.25,276.032,58.0,271.0,71.0,281.0,124,124.0,14.306,11.089,0.25,38.971,1.026,1.0,0.0,1.0,0.765,0.779,0.774,0.026,0.745,0.819,0.069,0.059,0.119,0.031
9.0,71.973,22.581,66.0,17.0,77.0,28.0,74,75.0,15.555,6.253,0.858,34.627,0.776,0.987,0.0,0.919,0.722,0.762,0.774,0.093,0.67,0.757,0.17,0.121,0.22,0.136
10.0,79.06,308.1,73.0,304.0,86.0,313.0,100,100.0,13.945,9.288,0.093,36.385,0.949,1.0,0.0,0.96,0.74,0.772,0.774,0.081,0.688,0.777,0.093,0.076,0.294,0.093
11.0,79.361,344.819,75.0,341.0,84.0,349.0,72,72.0,11.298,8.149,-0.691,29.314,1.053,1.0,0.0,1.0,0.771,0.807,0.809,0.066,0.741,0.832,0.063,0.039,0.248,0.049
12.0,80.159,239.246,77.0,234.0,85.0,244.0,69,73.0,12.076,7.782,1.177,32.107,0.841,0.945,0.0,0.942,0.718,0.741,0.736,0.065,0.669,0.763,0.114,0.081,0.161,0.078
13.0,81.9,263.929,77.0,261.0,89.0,267.0,70,70.0,13.66,6.971,0.006,33.071,0.804,1.0,0.0,0.971,0.763,0.801,0.802,0.079,0.721,0.803,0.072,0.068,0.229,0.08
14.0,81.757,72.262,78.0,65.0,86.0,80.0,103,103.0,16.911,8.114,1.467,40.142,0.803,1.0,0.0,1.0,0.727,0.761,0.764,0.063,0.679,0.777,0.039,0.037,0.234,0.051
18.0,103.789,293.6,99.0,288.0,109.0,298.0,90,90.0,11.243,10.462,0.293,34.728,0.938,1.0,0.0,0.967,0.731,0.757,0.76,0.062,0.696,0.78,0.084,0.063,0.201,0.068
19.0,105.483,237.541,100.0,226.0,110.0,249.0,207,207.0,23.669,11.229,-1.543,56.627,0.811,1.0,0.0,0.961,0.735,0.761,0.757,0.052,0.707,0.793,0.107,0.086,0.206,0.072
20.0,107.689,326.738,103.0,324.0,113.0,330.0,61,61.0,11.193,7.009,0.172,28.485,0.945,1.0,0.0,1.0,0.771,0.79,0.794,0.069,0.734,0.818,0.038,0.045,0.166,0.054
