"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,29.989,150.839,23.0,148.0,37.0,154.0,87,87.0,15.363,7.194,-0.048,35.314,0.877,1.0,1.0,0.0,0.866,0.871,0.879,0.636,0.902,0.918,0.0,0.014,0.0,0.0
2.0,33.259,65.182,24.0,58.0,42.0,73.0,220,220.0,19.445,14.428,0.452,54.284,0.938,1.0,1.0,0.0,0.872,0.877,0.884,0.637,0.91,0.923,0.0,0.011,0.0,0.0
3.0,36.641,161.5,29.0,158.0,44.0,165.0,92,92.0,15.859,7.461,-0.268,36.971,0.846,1.0,1.0,0.0,0.866,0.869,0.877,0.666,0.903,0.917,0.0,0.007,0.0,0.0
4.0,66.98,91.47,59.0,85.0,76.0,97.0,149,149.0,19.976,9.633,0.472,48.042,0.811,1.0,1.0,0.0,0.83,0.838,0.857,0.591,0.878,0.888,0.0,0.024,0.0,0.0
5.0,82.759,142.963,78.0,140.0,88.0,146.0,54,54.0,11.455,5.986,0.374,26.728,0.95,1.0,1.0,0.0,0.84,0.852,0.871,0.645,0.883,0.895,0.0,0.013,0.0,0.0
7.0,94.615,88.178,87.0,78.0,101.0,98.0,213,213.0,22.769,12.275,1.219,57.456,0.811,1.0,1.0,0.0,0.856,0.86,0.865,0.641,0.895,0.908,0.0,0.02,0.0,0.0
8.0,92.595,257.189,87.0,252.0,98.0,263.0,111,111.0,13.701,10.436,-0.701,38.142,0.959,1.0,1.0,0.0,0.87,0.874,0.882,0.662,0.916,0.926,0.0,0.013,0.0,0.0
9.0,96.834,57.497,90.0,50.0,103.0,64.0,151,151.0,16.122,12.003,1.024,45.213,0.928,1.0,1.0,0.0,0.852,0.856,0.864,0.614,0.894,0.912,0.0,0.028,0.0,0.0
10.0,98.172,217.953,94.0,214.0,102.0,222.0,64,64.0,10.655,7.646,0.872,27.314,1.078,1.0,1.0,0.0,0.848,0.852,0.86,0.653,0.901,0.906,0.0,0.014,0.0,0.0
11.0,113.575,177.697,96.0,164.0,131.0,190.0,654,657.0,38.031,22.394,0.489,101.497,0.798,0.995,1.0,0.0,0.863,0.867,0.877,0.658,0.907,0.915,0.0,0.025,0.0,0.0
