"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,248.213,78.648,243.0,73.0,254.0,85.0,108,109.0,13.152,10.633,1.071,37.799,0.95,1.009,0.0,1.0,0.705,0.726,0.734,0.027,0.688,0.764,0.036,0.033,0.035,0.021
2.0,252.024,61.988,246.0,58.0,259.0,66.0,85,85.0,12.997,8.628,-0.198,34.728,0.886,1.0,0.0,1.0,0.711,0.734,0.734,0.023,0.694,0.766,0.022,0.021,0.03,0.017
3.0,259.967,45.574,257.0,41.0,263.0,50.0,61,61.0,10.391,7.478,1.509,27.071,1.046,1.0,0.0,1.0,0.714,0.738,0.738,0.038,0.706,0.776,0.045,0.042,0.036,0.037
4.0,262.088,84.211,258.0,80.0,266.0,89.0,57,57.0,8.976,8.226,1.217,26.385,1.029,1.0,0.0,1.0,0.71,0.734,0.734,0.032,0.69,0.766,0.018,0.018,0.02,0.016
5.0,262.468,117.076,258.0,113.0,267.0,122.0,79,79.0,10.335,9.734,-0.168,30.142,1.093,1.0,0.0,1.0,0.718,0.736,0.739,0.043,0.696,0.768,0.019,0.022,0.065,0.023
8.0,265.711,169.439,261.0,164.0,271.0,176.0,114,114.0,13.59,10.971,-1.351,38.142,0.985,1.0,0.0,1.0,0.73,0.754,0.754,0.031,0.718,0.79,0.022,0.021,0.04,0.022
9.0,270.162,127.343,264.0,122.0,275.0,133.0,99,99.0,11.902,10.901,-1.446,36.971,0.91,1.0,0.0,1.0,0.723,0.742,0.735,0.033,0.715,0.774,0.029,0.028,0.041,0.025
11.0,277.113,41.606,266.0,26.0,291.0,55.0,568,572.0,30.886,24.125,1.231,92.184,0.84,1.007,0.0,1.0,0.707,0.728,0.723,0.019,0.693,0.764,0.027,0.027,0.041,0.017
15.0,273.446,177.036,270.0,171.0,276.0,181.0,56,56.0,10.719,6.962,-1.382,27.899,0.904,1.0,0.0,1.0,0.713,0.736,0.736,0.026,0.7,0.768,0.021,0.018,0.038,0.022
17.0,282.805,125.168,276.0,120.0,290.0,130.0,113,113.0,14.157,10.428,0.381,39.799,0.896,1.0,0.0,1.0,0.709,0.731,0.725,0.033,0.698,0.764,0.027,0.024,0.043,0.019
18.0,280.047,143.387,276.0,137.0,285.0,150.0,106,106.0,14.386,9.427,1.483,37.556,0.944,1.0,0.0,1.0,0.716,0.737,0.734,0.043,0.705,0.766,0.029,0.025,0.058,0.023
