"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,23.124,64.384,15.0,58.0,31.0,72.0,185,186.0,17.042,14.208,0.614,50.627,0.907,1.005,0.0,0.973,0.701,0.717,0.725,0.04,0.681,0.754,0.082,0.063,0.139,0.048
2.0,28.662,77.631,24.0,74.0,33.0,82.0,65,65.0,10.529,7.989,0.692,28.142,1.031,1.0,0.0,0.908,0.653,0.672,0.692,0.051,0.626,0.686,0.116,0.09,0.097,0.069
3.0,177.369,93.892,170.0,80.0,187.0,103.0,295,297.0,24.449,16.615,1.4,68.87,0.782,1.007,0.0,1.0,0.702,0.721,0.74,0.032,0.683,0.746,0.035,0.035,0.062,0.02
4.0,185.188,55.629,176.0,46.0,193.0,68.0,272,274.0,22.277,16.411,-1.19,64.698,0.817,1.007,0.0,1.0,0.743,0.772,0.785,0.03,0.734,0.815,0.027,0.027,0.023,0.013
5.0,193.823,35.131,178.0,25.0,207.0,44.0,434,434.0,33.11,17.079,-0.382,83.113,0.79,1.0,0.0,1.0,0.733,0.764,0.776,0.014,0.712,0.799,0.036,0.034,0.034,0.017
6.0,186.333,175.613,180.0,170.0,193.0,180.0,93,96.0,16.13,7.787,0.676,39.556,0.747,1.032,0.204,0.785,0.703,0.722,0.745,0.347,0.702,0.751,0.303,0.053,0.098,0.121
8.0,215.731,78.694,205.0,69.0,226.0,89.0,346,346.0,21.981,20.218,-0.712,67.941,0.942,1.0,0.0,0.983,0.72,0.741,0.762,0.029,0.697,0.776,0.057,0.048,0.075,0.028
9.0,296.977,41.67,285.0,24.0,305.0,57.0,430,472.0,36.152,17.044,-1.358,93.941,0.612,1.098,0.0,1.0,0.686,0.717,0.731,0.121,0.664,0.733,0.047,0.042,0.079,0.027
10.0,348.036,131.781,341.0,124.0,356.0,140.0,196,196.0,16.521,15.389,0.825,50.87,0.952,1.0,0.0,1.0,0.728,0.747,0.76,0.244,0.727,0.784,0.041,0.04,0.05,0.025
11.0,362.749,160.352,356.0,150.0,371.0,170.0,227,228.0,22.756,13.216,1.074,60.042,0.791,1.004,0.0,1.0,0.614,0.648,0.68,0.109,0.569,0.645,0.047,0.043,0.051,0.027
12.0,383.989,119.754,368.0,105.0,399.0,135.0,631,636.0,34.697,23.534,-0.744,98.569,0.816,1.008,0.0,0.998,0.685,0.712,0.732,0.154,0.667,0.731,0.037,0.038,0.064,0.021
13.0,373.343,153.852,368.0,148.0,379.0,160.0,108,109.0,14.577,9.765,0.981,39.556,0.867,1.009,0.0,0.963,0.587,0.619,0.652,0.086,0.521,0.61,0.064,0.053,0.072,0.039
