"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,18.7,339.915,5.0,332.0,31.0,348.0,317,318.0,26.119,15.635,-0.356,69.355,0.828,1.003,0.0,1.0,0.853,0.853,0.857,0.118,0.894,0.905,0.073,0.059,0.16,0.056
2.0,16.093,387.221,12.0,382.0,21.0,392.0,86,86.0,13.292,8.368,0.945,33.899,0.94,1.0,0.0,1.0,0.882,0.879,0.877,0.04,0.924,0.922,0.045,0.04,0.152,0.053
3.0,26.957,383.277,21.0,379.0,33.0,387.0,94,94.0,13.513,9.0,0.071,35.314,0.947,1.0,0.0,0.989,0.853,0.852,0.858,0.056,0.888,0.893,0.08,0.068,0.155,0.076
4.0,28.659,360.212,23.0,356.0,34.0,365.0,85,85.0,11.595,9.672,0.45,34.142,0.916,1.0,0.0,1.0,0.88,0.88,0.882,0.045,0.915,0.925,0.028,0.031,0.114,0.042
5.0,35.402,345.245,30.0,341.0,42.0,350.0,102,102.0,13.553,9.736,-0.271,36.142,0.981,1.0,0.0,1.0,0.861,0.857,0.861,0.057,0.898,0.904,0.074,0.065,0.185,0.077
7.0,45.0,250.286,40.0,246.0,50.0,254.0,70,70.0,10.548,8.492,0.277,29.556,1.007,1.0,1.0,0.0,0.797,0.797,0.805,0.66,0.868,0.857,0.0,0.013,0.0,0.0
8.0,60.72,375.613,56.0,371.0,66.0,379.0,75,75.0,11.688,8.623,0.459,31.899,0.926,1.0,0.0,0.987,0.838,0.845,0.837,0.057,0.875,0.885,0.106,0.084,0.148,0.091
9.0,63.483,350.717,58.0,348.0,69.0,354.0,60,60.0,12.588,6.088,-0.196,29.314,0.877,1.0,0.0,0.983,0.832,0.838,0.853,0.048,0.878,0.885,0.088,0.081,0.179,0.073
10.0,70.16,330.074,61.0,324.0,78.0,335.0,163,163.0,17.61,12.134,-0.09,47.213,0.919,1.0,0.0,0.975,0.843,0.842,0.844,0.06,0.886,0.879,0.072,0.069,0.224,0.076
11.0,73.937,384.238,69.0,381.0,78.0,388.0,63,63.0,10.639,7.568,0.463,27.314,1.061,1.0,0.0,1.0,0.858,0.857,0.859,0.083,0.895,0.898,0.059,0.061,0.245,0.085
12.0,96.334,248.629,81.0,234.0,115.0,261.0,649,657.0,36.472,23.707,0.558,102.083,0.783,1.012,1.0,0.0,0.816,0.815,0.82,0.661,0.881,0.879,0.0,0.02,0.0,0.0
13.0,94.457,341.6,88.0,339.0,100.0,345.0,70,70.0,13.239,6.885,0.223,31.314,0.897,1.0,0.0,1.0,0.84,0.844,0.853,0.067,0.88,0.892,0.06,0.042,0.194,0.062
15.0,114.151,232.877,98.0,220.0,128.0,249.0,635,641.0,35.384,23.95,0.78,99.255,0.81,1.009,1.0,0.0,0.808,0.808,0.816,0.652,0.874,0.872,0.0,0.021,0.0,0.0
16.0,107.971,327.477,102.0,320.0,116.0,336.0,172,172.0,16.687,13.777,-0.817,50.42,0.85,1.0,0.0,1.0,0.849,0.846,0.854,0.039,0.894,0.901,0.05,0.035,0.22,0.039
18.0,115.942,355.337,110.0,351.0,123.0,359.0,86,86.0,14.077,8.124,-0.026,35.556,0.855,1.0,0.0,0.953,0.791,0.802,0.809,0.062,0.836,0.844,0.106,0.09,0.254,0.077
19.0,116.136,314.22,111.0,311.0,120.0,318.0,59,59.0,10.243,7.513,-0.004,27.314,0.994,1.0,0.0,1.0,0.854,0.86,0.87,0.056,0.896,0.897,0.033,0.039,0.232,0.048
20.0,163.856,359.275,118.0,318.0,205.0,399.0,5035,5353.0,90.629,73.322,-0.856,290.693,0.749,1.063,0.0,0.994,0.871,0.873,0.875,0.018,0.91,0.922,0.055,0.049,0.206,0.022
22.0,132.551,315.116,128.0,312.0,138.0,319.0,69,69.0,10.957,8.15,-0.142,28.728,1.051,1.0,0.0,1.0,0.838,0.845,0.845,0.053,0.876,0.88,0.038,0.044,0.127,0.052
23.0,138.013,248.918,129.0,241.0,147.0,257.0,233,233.0,18.284,16.294,0.37,55.698,0.944,1.0,1.0,0.0,0.79,0.79,0.794,0.657,0.858,0.857,0.0,0.022,0.0,0.0
25.0,138.877,325.421,135.0,322.0,144.0,329.0,57,57.0,9.457,7.777,-0.574,26.314,1.034,1.0,0.0,1.0,0.863,0.869,0.876,0.052,0.893,0.918,0.054,0.041,0.155,0.038
26.0,147.866,308.471,141.0,303.0,154.0,314.0,119,119.0,13.692,11.237,-0.153,39.213,0.973,1.0,0.0,0.992,0.842,0.847,0.855,0.045,0.888,0.894,0.079,0.058,0.156,0.065
27.0,236.178,219.766,199.0,185.0,273.0,252.0,3486,3517.0,83.026,53.762,-0.707,233.037,0.807,1.009,1.0,0.0,0.845,0.845,0.852,0.666,0.905,0.904,0.0,0.024,0.0,0.0
28.0,212.372,329.074,207.0,324.0,219.0,333.0,94,94.0,12.931,9.817,0.282,36.142,0.904,1.0,0.0,1.0,0.873,0.876,0.887,0.046,0.905,0.926,0.041,0.029,0.171,0.038
29.0,223.118,283.183,209.0,271.0,236.0,294.0,526,526.0,28.696,23.532,-0.326,84.184,0.933,1.0,1.0,0.0,0.833,0.834,0.842,0.639,0.892,0.891,0.0,0.023,0.0,0.0
30.0,215.129,339.065,210.0,336.0,221.0,342.0,62,62.0,11.775,6.843,0.08,28.728,0.944,1.0,0.0,0.968,0.853,0.857,0.865,0.069,0.869,0.889,0.101,0.092,0.179,0.105
33.0,253.335,353.209,234.0,334.0,274.0,374.0,1270,1289.0,46.348,36.439,-0.867,140.669,0.807,1.015,0.0,0.994,0.868,0.869,0.871,0.024,0.906,0.918,0.053,0.044,0.146,0.024
34.0,250.494,380.621,244.0,376.0,257.0,385.0,87,87.0,14.943,7.453,0.391,35.799,0.853,1.0,0.0,0.966,0.831,0.841,0.847,0.069,0.863,0.868,0.135,0.101,0.193,0.094
35.0,274.778,387.333,272.0,381.0,279.0,392.0,72,72.0,12.817,7.59,1.313,31.899,0.889,1.0,0.0,1.0,0.844,0.861,0.87,0.056,0.88,0.892,0.074,0.062,0.157,0.078
36.0,284.247,287.24,274.0,273.0,294.0,300.0,437,437.0,29.853,19.092,-1.236,81.113,0.835,1.0,1.0,0.0,0.823,0.824,0.829,0.646,0.884,0.884,0.0,0.022,0.0,0.0
