"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,13.424,357.953,3.0,352.0,25.0,364.0,170,170.0,25.166,8.786,0.452,56.87,0.661,1.0,0.0,0.994,0.639,0.646,0.661,0.107,0.633,0.674,0.065,0.059,0.068,0.043
2.0,57.364,361.128,49.0,347.0,67.0,374.0,250,252.0,32.935,9.913,1.084,74.184,0.571,1.008,0.0,1.0,0.772,0.775,0.794,0.081,0.828,0.837,0.031,0.029,0.017,0.011
3.0,88.65,367.437,56.0,333.0,131.0,397.0,2307,2427.0,85.509,36.977,0.829,225.865,0.568,1.052,0.0,1.0,0.804,0.807,0.821,0.102,0.863,0.868,0.028,0.025,0.05,0.008
4.0,90.283,333.586,81.0,327.0,97.0,343.0,191,205.0,18.585,15.077,0.635,58.284,0.707,1.073,0.0,1.0,0.823,0.826,0.824,0.092,0.878,0.879,0.049,0.046,0.114,0.046
5.0,112.279,354.0,99.0,342.0,122.0,370.0,390,397.0,32.836,16.68,0.968,85.598,0.669,1.018,0.0,1.0,0.81,0.808,0.816,0.131,0.868,0.869,0.056,0.052,0.074,0.026
6.0,265.961,25.526,251.0,13.0,282.0,39.0,567,568.0,36.503,20.23,-0.562,94.669,0.795,1.002,1.0,0.0,0.804,0.81,0.829,0.612,0.852,0.868,0.0,0.037,0.0,0.0
7.0,289.317,188.161,280.0,173.0,300.0,206.0,397,401.0,33.566,15.644,-1.134,85.083,0.689,1.01,1.0,0.0,0.782,0.789,0.809,0.681,0.842,0.849,0.0,0.025,0.0,0.0
8.0,332.028,237.032,320.0,222.0,345.0,251.0,531,534.0,34.146,20.089,0.957,90.426,0.816,1.006,1.0,0.0,0.81,0.812,0.838,0.709,0.868,0.871,0.0,0.022,0.0,0.0
9.0,351.518,214.985,337.0,195.0,372.0,226.0,680,713.0,42.468,23.463,0.567,115.598,0.639,1.049,1.0,0.0,0.813,0.815,0.842,0.708,0.87,0.874,0.0,0.015,0.0,0.0
10.0,355.939,181.812,338.0,163.0,372.0,201.0,858,887.0,40.542,27.543,-0.787,112.504,0.852,1.034,1.0,0.0,0.829,0.833,0.852,0.721,0.882,0.889,0.0,0.014,0.0,0.0
