"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,66.881,349.03,64.0,344.0,70.0,354.0,67,68.0,11.356,7.617,-1.487,29.657,0.957,0.985,0.0,0.896,0.665,0.69,0.695,0.109,0.645,0.701,0.095,0.084,0.16,0.093
2.0,92.164,258.388,88.0,254.0,95.0,264.0,67,67.0,11.695,7.608,1.389,29.899,0.942,1.0,0.0,1.0,0.699,0.716,0.715,0.023,0.686,0.743,0.022,0.023,0.079,0.028
4.0,97.181,320.446,94.0,313.0,101.0,327.0,83,83.0,14.049,7.616,-1.47,34.385,0.882,1.0,0.0,1.0,0.72,0.736,0.739,0.038,0.717,0.777,0.016,0.016,0.047,0.014
5.0,104.193,238.164,97.0,232.0,111.0,245.0,140,140.0,18.161,9.898,0.648,44.627,0.883,1.0,0.0,0.957,0.707,0.722,0.721,0.04,0.682,0.759,0.084,0.073,0.106,0.038
7.0,181.765,227.356,175.0,221.0,189.0,233.0,132,132.0,16.769,10.116,0.554,43.213,0.888,1.0,0.0,1.0,0.707,0.725,0.733,0.046,0.698,0.757,0.034,0.03,0.06,0.024
8.0,183.044,252.221,177.0,249.0,189.0,255.0,68,68.0,13.089,6.659,-0.078,31.314,0.871,1.0,0.0,1.0,0.716,0.732,0.736,0.022,0.707,0.764,0.035,0.03,0.044,0.019
9.0,184.454,265.21,178.0,260.0,191.0,272.0,119,120.0,13.904,11.662,0.727,41.213,0.88,0.992,0.0,1.0,0.732,0.738,0.743,0.123,0.737,0.788,0.026,0.03,0.058,0.021
10.0,210.072,304.17,179.0,278.0,251.0,326.0,2602,2643.0,72.844,47.316,0.229,208.024,0.756,0.984,0.034,0.963,0.739,0.749,0.746,0.171,0.756,0.807,0.139,0.033,0.092,0.026
11.0,190.608,241.745,187.0,238.0,194.0,246.0,51,51.0,9.913,6.689,-0.819,25.899,0.955,1.0,0.0,1.0,0.748,0.771,0.758,0.034,0.748,0.814,0.058,0.047,0.085,0.045
13.0,203.986,263.214,194.0,252.0,215.0,274.0,355,357.0,24.522,19.162,-0.724,72.527,0.848,0.994,0.0,1.0,0.727,0.738,0.738,0.115,0.73,0.79,0.023,0.026,0.045,0.016
14.0,207.067,222.122,201.0,219.0,213.0,226.0,90,90.0,13.888,8.436,0.044,34.485,0.951,1.0,0.0,1.0,0.699,0.715,0.72,0.037,0.69,0.742,0.017,0.019,0.048,0.022
15.0,205.302,211.528,202.0,208.0,210.0,215.0,53,53.0,9.631,7.312,0.445,25.899,0.993,1.0,0.0,1.0,0.73,0.751,0.765,0.032,0.714,0.774,0.021,0.026,0.078,0.023
16.0,212.667,238.258,206.0,232.0,220.0,244.0,132,132.0,14.448,11.85,0.305,41.456,0.965,1.0,0.0,1.0,0.736,0.752,0.753,0.06,0.731,0.801,0.031,0.029,0.045,0.02
17.0,216.818,371.781,210.0,366.0,223.0,378.0,137,138.0,15.467,11.455,-0.454,42.971,0.932,0.993,1.0,0.0,0.741,0.751,0.753,0.501,0.782,0.808,0.0,0.035,0.0,0.0
18.0,250.123,163.81,212.0,127.0,288.0,207.0,3842,4002.0,87.787,57.376,-0.857,253.421,0.752,0.96,0.0,0.999,0.724,0.737,0.736,0.11,0.724,0.789,0.029,0.029,0.036,0.012
