"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,11.71,98.754,7.0,95.0,16.0,103.0,69,69.0,10.662,8.239,-0.455,28.728,1.051,1.0,0.0,1.0,0.901,0.924,0.925,0.008,0.904,0.938,0.015,0.014,0.024,0.014
5.0,29.447,357.582,10.0,339.0,47.0,373.0,964,973.0,38.331,32.595,-0.723,117.397,0.879,1.009,0.0,0.994,0.875,0.889,0.884,0.018,0.88,0.923,0.053,0.046,0.116,0.022
6.0,20.829,245.686,18.0,241.0,24.0,251.0,70,70.0,11.854,7.623,-1.502,29.657,1.0,1.0,0.171,0.829,0.857,0.872,0.874,0.321,0.875,0.905,0.344,0.05,0.117,0.13
7.0,46.466,158.0,41.0,153.0,52.0,163.0,88,88.0,12.46,9.125,0.673,33.799,0.968,1.0,0.0,0.943,0.82,0.835,0.841,0.063,0.814,0.876,0.148,0.113,0.149,0.101
8.0,59.66,118.053,45.0,104.0,74.0,132.0,623,624.0,34.115,23.369,-0.703,95.255,0.863,1.002,0.0,0.998,0.892,0.913,0.912,0.016,0.896,0.94,0.034,0.03,0.088,0.019
9.0,52.014,377.753,47.0,374.0,56.0,383.0,73,73.0,9.861,9.808,-1.412,30.728,0.972,1.0,0.0,0.986,0.849,0.866,0.851,0.053,0.856,0.884,0.087,0.07,0.16,0.081
10.0,56.729,343.871,53.0,339.0,60.0,350.0,70,70.0,12.208,7.463,1.336,30.728,0.932,1.0,0.0,1.0,0.833,0.851,0.842,0.051,0.847,0.89,0.068,0.063,0.109,0.076
11.0,85.092,129.985,81.0,126.0,89.0,134.0,65,65.0,9.418,8.821,0.57,27.899,1.049,1.0,0.0,1.0,0.869,0.888,0.892,0.034,0.879,0.911,0.066,0.052,0.068,0.049
13.0,97.928,313.333,92.0,307.0,104.0,318.0,111,111.0,14.278,10.13,-0.564,38.385,0.947,1.0,1.0,0.0,0.86,0.877,0.865,0.395,0.877,0.914,0.0,0.023,0.0,0.0
15.0,103.683,298.217,101.0,293.0,106.0,304.0,60,60.0,12.408,6.15,1.462,28.485,0.929,1.0,1.0,0.0,0.858,0.875,0.861,0.567,0.875,0.908,0.0,0.053,0.0,0.0
16.0,111.521,335.658,105.0,331.0,117.0,339.0,73,74.0,14.781,6.452,-0.475,34.142,0.787,1.014,0.753,0.247,0.851,0.859,0.839,0.52,0.877,0.91,0.399,0.051,0.077,0.118
17.0,118.943,136.886,111.0,128.0,126.0,146.0,263,265.0,19.855,17.221,-1.252,60.142,0.914,1.008,0.0,1.0,0.886,0.901,0.898,0.135,0.895,0.935,0.033,0.032,0.038,0.023
18.0,119.462,181.731,115.0,179.0,124.0,185.0,52,52.0,9.692,6.969,-0.051,25.899,0.974,1.0,0.0,0.981,0.817,0.833,0.837,0.038,0.824,0.87,0.126,0.098,0.056,0.085
