"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,47.61,116.263,41.0,110.0,53.0,123.0,118,119.0,16.184,9.667,0.931,41.799,0.849,0.992,0.0,1.0,0.738,0.75,0.77,0.278,0.781,0.817,0.014,0.013,0.022,0.01
2.0,74.909,125.196,65.0,104.0,85.0,145.0,647,647.0,42.667,19.46,1.311,105.012,0.737,1.0,0.0,1.0,0.769,0.781,0.803,0.321,0.818,0.84,0.021,0.021,0.017,0.006
3.0,82.215,295.646,77.0,290.0,88.0,302.0,130,130.0,13.471,12.38,0.945,40.142,1.014,1.0,0.0,1.0,0.785,0.797,0.824,0.326,0.833,0.854,0.01,0.01,0.011,0.007
4.0,86.434,280.336,80.0,275.0,93.0,286.0,113,113.0,15.407,9.418,0.588,39.213,0.923,1.0,0.0,1.0,0.797,0.809,0.828,0.354,0.844,0.872,0.009,0.009,0.013,0.006
5.0,101.121,239.672,85.0,225.0,116.0,255.0,763,764.0,34.802,28.308,0.828,103.841,0.889,0.999,0.013,0.987,0.825,0.837,0.853,0.362,0.868,0.889,0.097,0.018,0.049,0.015
6.0,115.954,213.248,108.0,204.0,125.0,223.0,238,238.0,23.543,13.282,-0.901,59.698,0.839,1.0,0.471,0.529,0.867,0.873,0.881,0.478,0.908,0.922,0.446,0.039,0.078,0.137
7.0,147.163,241.968,120.0,219.0,176.0,269.0,2091,2108.0,60.532,44.943,-0.517,177.439,0.835,0.992,0.0,1.0,0.84,0.852,0.872,0.354,0.878,0.9,0.017,0.017,0.015,0.003
8.0,186.772,195.214,180.0,188.0,194.0,202.0,145,146.0,16.906,11.096,0.727,46.87,0.829,0.993,0.0,1.0,0.835,0.835,0.835,0.418,0.882,0.895,0.026,0.026,0.019,0.012
9.0,201.103,260.976,193.0,254.0,211.0,270.0,252,252.0,20.052,16.346,-0.555,58.627,0.921,1.0,0.0,1.0,0.73,0.741,0.761,0.254,0.768,0.797,0.054,0.05,0.011,0.019
10.0,231.849,275.561,224.0,265.0,241.0,285.0,278,278.0,21.818,16.571,0.989,62.284,0.901,1.0,0.0,1.0,0.755,0.767,0.786,0.277,0.801,0.834,0.015,0.015,0.021,0.008
