area,min_row,min_col,max_row,max_col,row_centroid,col_centroid,convex_area,label,major_axis_length,minor_axis_length,orientation,perimeter,perimeter_crofton,cloud_fraction,band_7_reflectance,band_2_reflectance,band_1_reflectance
350,236.0,65.0,256.0,87.0,246.0,77.0,371.0,51.0,23.07,20.05,1.37,71.11,70.1,0.0,0.04,0.93,0.94
565,239.0,96.0,267.0,123.0,253.0,109.0,589.0,52.0,31.57,22.88,-0.74,89.5,87.53,0.0,0.05,0.91,0.92
132,244.0,13.0,255.0,28.0,250.0,21.0,142.0,53.0,16.67,10.24,-1.29,43.21,43.65,0.0,0.05,0.91,0.92
4780,250.0,14.0,328.0,105.0,287.0,62.0,5167.0,54.0,100.42,62.59,1.0,289.38,277.03,0.0,0.07,0.93,0.94
125,253.0,123.0,264.0,139.0,258.0,130.0,132.0,55.0,18.48,8.81,-1.09,44.04,44.44,0.0,0.04,0.93,0.94
344,266.0,130.0,288.0,150.0,277.0,140.0,362.0,56.0,23.09,19.22,-0.22,69.36,68.43,0.0,0.06,0.92,0.93
52,271.0,100.0,277.0,109.0,274.0,105.0,54.0,57.0,9.95,6.69,-1.37,24.73,26.13,0.0,0.07,0.91,0.92
191,300.0,25.0,314.0,42.0,307.0,33.0,202.0,58.0,18.94,13.03,-0.97,51.46,51.46,0.0,0.05,0.92,0.93
176,311.0,7.0,325.0,22.0,318.0,15.0,187.0,59.0,16.93,13.41,-0.83,48.63,48.78,0.0,0.05,0.93,0.94
62,329.0,8.0,337.0,16.0,332.0,12.0,66.0,60.0,9.33,8.82,-0.13,27.9,29.13,0.0,0.05,0.92,0.94
123,333.0,55.0,345.0,67.0,338.0,61.0,132.0,61.0,13.01,12.35,1.36,40.38,40.97,0.0,0.1,0.93,0.94
110,338.0,41.0,352.0,51.0,344.0,45.0,117.0,62.0,15.36,9.34,-0.37,39.21,39.86,0.0,0.1,0.92,0.94
139,341.0,78.0,357.0,87.0,349.0,82.0,147.0,63.0,17.96,9.97,-0.04,44.73,45.09,0.0,0.06,0.91,0.94
67,345.0,50.0,354.0,58.0,350.0,54.0,72.0,64.0,10.9,7.92,-0.63,29.31,30.47,0.0,0.09,0.92,0.94
339,346.0,11.0,367.0,32.0,357.0,21.0,362.0,65.0,23.71,18.8,0.98,69.94,68.99,0.0,0.1,0.92,0.93
71,351.0,93.0,358.0,104.0,355.0,98.0,78.0,67.0,12.55,7.31,1.46,31.31,32.37,0.0,0.04,0.92,0.94
54,356.0,37.0,363.0,44.0,359.0,40.0,54.0,68.0,8.57,7.96,0.79,23.9,25.34,0.0,0.1,0.93,0.95
66,357.0,62.0,366.0,70.0,361.0,66.0,71.0,69.0,10.25,8.37,-0.23,28.73,29.92,0.0,0.09,0.92,0.94
65,365.0,31.0,373.0,40.0,369.0,35.0,69.0,70.0,10.1,8.28,0.94,28.14,29.36,0.0,0.09,0.92,0.95
84,370.0,15.0,380.0,24.0,375.0,19.0,86.0,71.0,10.78,10.16,-0.26,32.14,33.15,0.0,0.08,0.93,0.93
80,377.0,22.0,385.0,33.0,381.0,27.0,84.0,72.0,12.21,8.39,-1.24,31.56,32.6,0.0,0.1,0.91,0.92
