"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,7.047,300.929,4.0,295.0,11.0,307.0,85,85.0,13.539,8.065,1.551,33.314,0.962,1.0,0.0,0.988,0.894,0.91,0.918,0.053,0.918,0.932,0.071,0.053,0.094,0.046
2.0,10.973,95.089,5.0,89.0,16.0,102.0,112,113.0,13.778,10.564,-1.234,39.213,0.915,1.009,0.0,0.938,0.823,0.839,0.849,0.174,0.827,0.877,0.116,0.099,0.097,0.063
3.0,12.719,112.646,7.0,108.0,19.0,117.0,96,98.0,13.962,9.034,0.446,36.971,0.883,1.021,0.0,1.0,0.828,0.847,0.858,0.263,0.847,0.893,0.051,0.048,0.115,0.053
4.0,12.711,147.281,7.0,142.0,19.0,153.0,114,114.0,12.932,11.418,0.234,37.799,1.003,1.0,0.0,1.0,0.865,0.876,0.89,0.281,0.885,0.922,0.034,0.035,0.136,0.038
5.0,18.123,241.314,7.0,228.0,30.0,256.0,519,521.0,31.576,21.213,-1.118,87.355,0.855,1.004,0.0,0.998,0.887,0.897,0.913,0.04,0.908,0.935,0.04,0.035,0.064,0.019
6.0,17.786,131.29,10.0,126.0,25.0,137.0,145,145.0,15.779,11.865,-0.045,43.799,0.95,1.0,0.0,0.972,0.796,0.815,0.83,0.233,0.816,0.854,0.084,0.079,0.089,0.052
7.0,29.445,267.934,14.0,250.0,43.0,287.0,789,797.0,38.294,26.627,-1.1,110.326,0.815,1.01,0.0,1.0,0.903,0.907,0.92,0.073,0.922,0.94,0.03,0.028,0.048,0.014
8.0,23.125,302.754,14.0,287.0,33.0,315.0,455,457.0,30.154,19.838,1.46,82.284,0.844,1.004,0.0,1.0,0.916,0.918,0.921,0.033,0.931,0.944,0.023,0.022,0.073,0.016
9.0,25.688,158.167,19.0,151.0,32.0,165.0,144,145.0,15.042,12.607,0.71,45.799,0.863,1.007,0.0,1.0,0.873,0.885,0.899,0.16,0.893,0.924,0.029,0.029,0.055,0.019
10.0,29.755,338.156,22.0,330.0,36.0,347.0,212,216.0,18.182,15.258,-1.511,55.385,0.868,1.019,0.0,1.0,0.907,0.915,0.935,0.032,0.925,0.943,0.05,0.042,0.086,0.029
12.0,44.524,92.817,31.0,79.0,59.0,108.0,635,635.0,32.543,24.997,-0.785,94.083,0.901,1.0,0.0,0.987,0.805,0.813,0.819,0.277,0.838,0.866,0.06,0.058,0.064,0.031
13.0,42.716,213.085,33.0,203.0,53.0,225.0,306,308.0,20.749,19.387,-1.213,67.012,0.856,1.007,0.0,1.0,0.873,0.883,0.896,0.074,0.89,0.921,0.055,0.048,0.091,0.026
14.0,41.459,133.278,35.0,120.0,48.0,145.0,266,266.0,26.631,13.231,-1.435,66.627,0.753,1.0,0.0,1.0,0.846,0.861,0.876,0.337,0.869,0.907,0.037,0.036,0.104,0.027
15.0,40.035,325.412,36.0,320.0,44.0,331.0,85,85.0,12.048,8.959,1.337,32.142,1.034,1.0,0.0,1.0,0.893,0.905,0.924,0.029,0.909,0.929,0.086,0.067,0.056,0.036
16.0,46.987,313.745,39.0,308.0,54.0,320.0,153,153.0,15.412,12.893,-0.151,45.213,0.941,1.0,0.0,1.0,0.909,0.917,0.931,0.028,0.926,0.936,0.026,0.026,0.079,0.019
17.0,46.045,294.847,42.0,288.0,51.0,301.0,111,111.0,14.667,9.789,1.361,38.728,0.93,1.0,0.0,1.0,0.91,0.914,0.921,0.036,0.922,0.945,0.05,0.04,0.088,0.033
18.0,48.72,273.975,45.0,265.0,52.0,283.0,118,119.0,18.643,8.112,-1.467,43.142,0.797,1.008,0.0,1.0,0.888,0.892,0.907,0.05,0.906,0.924,0.031,0.029,0.035,0.02
19.0,55.18,166.78,50.0,161.0,60.0,172.0,100,100.0,13.4,9.514,0.9,35.556,0.994,1.0,0.0,1.0,0.878,0.894,0.906,0.209,0.899,0.932,0.022,0.022,0.073,0.024
20.0,65.483,117.287,53.0,99.0,81.0,132.0,718,718.0,34.836,26.888,1.146,102.083,0.866,1.0,0.0,0.99,0.856,0.868,0.882,0.242,0.873,0.91,0.064,0.059,0.088,0.033
21.0,82.029,258.901,54.0,228.0,107.0,291.0,2433,2480.0,63.855,49.305,-1.12,192.995,0.821,1.019,0.0,1.0,0.9,0.905,0.911,0.087,0.921,0.941,0.033,0.031,0.055,0.017
22.0,57.41,300.689,54.0,297.0,61.0,305.0,61,61.0,9.149,8.52,1.552,26.485,1.093,1.0,0.0,1.0,0.869,0.881,0.896,0.06,0.891,0.91,0.079,0.059,0.107,0.065
