"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,20.526,345.701,15.0,341.0,26.0,351.0,97,97.0,13.685,9.037,0.667,35.556,0.964,1.0,0.0,1.0,0.859,0.855,0.874,0.294,0.918,0.912,0.027,0.024,0.029,0.021
2.0,43.69,338.993,32.0,321.0,63.0,352.0,597,627.0,36.859,23.245,0.81,103.497,0.7,1.05,0.0,1.0,0.847,0.844,0.863,0.235,0.898,0.904,0.034,0.032,0.03,0.019
3.0,83.099,362.725,78.0,358.0,89.0,367.0,91,91.0,12.194,9.548,0.472,33.556,1.016,1.0,0.0,1.0,0.87,0.868,0.883,0.154,0.916,0.916,0.059,0.052,0.038,0.025
4.0,138.243,342.622,122.0,321.0,157.0,365.0,1242,1242.0,46.598,34.741,-1.173,132.811,0.885,1.0,0.0,1.0,0.89,0.888,0.908,0.197,0.932,0.935,0.035,0.032,0.031,0.02
5.0,145.397,373.511,130.0,359.0,158.0,388.0,491,509.0,30.671,21.728,-0.768,89.397,0.772,1.037,0.0,1.0,0.863,0.864,0.885,0.189,0.913,0.918,0.043,0.04,0.048,0.028
6.0,167.367,320.269,159.0,309.0,176.0,331.0,324,324.0,23.146,17.905,-1.285,66.284,0.927,1.0,0.0,1.0,0.887,0.885,0.901,0.191,0.929,0.936,0.023,0.022,0.025,0.016
7.0,174.891,354.02,162.0,336.0,192.0,375.0,954,956.0,42.607,29.585,-1.258,120.426,0.827,1.002,0.0,1.0,0.889,0.889,0.904,0.155,0.932,0.937,0.032,0.03,0.034,0.016
8.0,194.973,327.419,184.0,317.0,206.0,336.0,334,334.0,23.113,18.892,-0.533,68.527,0.894,1.0,0.0,1.0,0.885,0.883,0.903,0.147,0.926,0.934,0.025,0.025,0.024,0.014
9.0,249.429,374.133,242.0,370.0,256.0,379.0,105,105.0,15.119,9.002,0.211,38.385,0.896,1.0,0.0,1.0,0.868,0.872,0.888,0.139,0.912,0.93,0.027,0.024,0.035,0.022
10.0,255.145,347.155,245.0,337.0,265.0,357.0,317,317.0,24.53,16.712,0.894,67.698,0.869,1.0,0.0,1.0,0.865,0.864,0.884,0.16,0.914,0.919,0.035,0.035,0.039,0.022
12.0,293.404,376.442,288.0,373.0,297.0,379.0,52,52.0,10.612,6.501,-0.462,26.278,0.946,1.0,0.0,1.0,0.852,0.856,0.876,0.224,0.896,0.912,0.033,0.029,0.027,0.027
