"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,21.515,220.776,16.0,206.0,26.0,235.0,237,239.0,29.337,10.482,1.486,68.213,0.64,0.992,0.0,1.0,0.849,0.853,0.861,0.342,0.896,0.903,0.019,0.017,0.021,0.011
2.0,37.238,232.113,32.0,225.0,43.0,246.0,151,153.0,20.327,10.879,-1.515,52.763,0.682,0.987,0.0,1.0,0.858,0.862,0.87,0.394,0.908,0.916,0.009,0.008,0.01,0.006
3.0,37.377,216.223,33.0,208.0,43.0,223.0,130,130.0,16.504,10.733,1.256,44.521,0.824,1.0,0.0,1.0,0.867,0.871,0.879,0.39,0.915,0.928,0.01,0.009,0.014,0.007
4.0,45.112,208.607,41.0,200.0,49.0,220.0,107,108.0,19.017,7.922,1.333,45.142,0.66,0.991,0.0,1.0,0.861,0.865,0.873,0.383,0.906,0.919,0.014,0.014,0.011,0.01
5.0,52.384,191.296,49.0,183.0,57.0,199.0,125,125.0,18.249,8.994,1.494,43.314,0.837,1.0,0.0,1.0,0.866,0.87,0.877,0.392,0.906,0.922,0.02,0.02,0.008,0.01
6.0,70.147,179.438,58.0,168.0,84.0,191.0,457,459.0,29.066,20.481,-0.69,81.598,0.863,0.996,0.0,1.0,0.894,0.9,0.902,0.385,0.931,0.941,0.011,0.011,0.009,0.005
7.0,128.507,323.735,102.0,313.0,161.0,336.0,785,859.0,61.732,17.461,0.265,143.569,0.479,0.914,0.0,1.0,0.842,0.848,0.862,0.391,0.89,0.901,0.019,0.019,0.015,0.006
8.0,139.88,271.931,119.0,251.0,162.0,291.0,849,855.0,57.836,18.897,0.73,131.439,0.618,0.993,0.0,1.0,0.806,0.819,0.834,0.363,0.862,0.875,0.018,0.018,0.009,0.006
9.0,170.096,298.474,152.0,291.0,183.0,305.0,249,282.0,29.46,13.511,0.115,76.698,0.532,0.883,0.0,1.0,0.794,0.806,0.825,0.368,0.851,0.866,0.017,0.016,0.011,0.01
10.0,187.284,280.795,171.0,265.0,205.0,296.0,536,549.0,39.049,18.959,0.777,103.054,0.634,0.976,0.0,1.0,0.813,0.826,0.84,0.374,0.867,0.88,0.016,0.016,0.013,0.008
11.0,221.212,316.952,202.0,289.0,242.0,360.0,1135,1243.0,76.887,21.514,1.113,185.095,0.416,0.913,0.0,1.0,0.832,0.84,0.853,0.388,0.882,0.892,0.012,0.014,0.011,0.005
12.0,313.762,58.066,297.0,40.0,331.0,79.0,608,655.0,48.156,17.187,-0.898,115.539,0.572,0.928,0.0,1.0,0.832,0.838,0.855,0.334,0.879,0.889,0.016,0.019,0.01,0.005
13.0,334.564,98.88,325.0,94.0,344.0,104.0,117,126.0,19.572,8.152,0.391,48.284,0.631,0.929,0.0,1.0,0.785,0.797,0.823,0.306,0.837,0.853,0.043,0.04,0.019,0.021
