"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
9.0,147.168,381.252,138.0,378.0,155.0,384.0,107,107.0,18.599,7.437,-0.057,41.314,0.788,1.0,0.056,0.944,0.708,0.738,0.753,0.267,0.693,0.766,0.18,0.052,0.137,0.082
10.0,149.297,224.297,142.0,218.0,156.0,232.0,175,175.0,16.072,14.001,-0.652,47.213,0.987,1.0,0.36,0.634,0.661,0.686,0.713,0.31,0.678,0.707,0.318,0.073,0.076,0.107
11.0,151.709,293.496,147.0,287.0,156.0,301.0,127,127.0,15.34,10.649,-1.56,40.728,0.962,1.0,0.0,1.0,0.692,0.71,0.737,0.224,0.703,0.736,0.072,0.057,0.072,0.05
13.0,174.5,294.191,165.0,280.0,184.0,309.0,418,421.0,29.717,18.239,-1.246,79.012,0.841,0.993,0.0,1.0,0.81,0.829,0.831,0.188,0.855,0.871,0.037,0.034,0.092,0.029
14.0,175.786,341.689,170.0,335.0,181.0,348.0,103,103.0,16.284,8.214,-0.992,39.213,0.842,1.0,0.0,1.0,0.791,0.808,0.801,0.277,0.841,0.856,0.05,0.045,0.084,0.039
15.0,178.857,327.339,175.0,324.0,183.0,331.0,56,56.0,10.763,6.633,-0.652,26.485,1.003,1.0,0.0,1.0,0.788,0.805,0.803,0.22,0.818,0.845,0.062,0.052,0.101,0.077
17.0,190.811,224.094,188.0,220.0,194.0,228.0,53,53.0,9.398,7.166,-1.554,24.485,1.111,1.0,0.0,1.0,0.651,0.674,0.7,0.186,0.649,0.679,0.038,0.033,0.059,0.045
20.0,233.413,230.038,229.0,224.0,238.0,236.0,104,104.0,13.277,9.994,1.322,36.142,1.0,1.0,0.0,1.0,0.723,0.738,0.75,0.222,0.762,0.779,0.018,0.016,0.034,0.016
21.0,235.981,205.019,232.0,202.0,241.0,209.0,53,53.0,10.492,6.578,-0.483,26.142,0.975,1.0,0.0,1.0,0.72,0.736,0.745,0.192,0.769,0.776,0.035,0.029,0.04,0.04
22.0,238.112,270.921,232.0,264.0,244.0,278.0,152,152.0,17.085,11.328,-0.979,44.385,0.97,1.0,0.033,0.967,0.695,0.711,0.722,0.214,0.719,0.747,0.14,0.052,0.083,0.05
23.0,239.0,243.244,233.0,239.0,246.0,247.0,90,90.0,14.447,8.006,0.28,34.971,0.925,1.0,0.0,1.0,0.735,0.751,0.762,0.189,0.771,0.804,0.016,0.014,0.088,0.018
26.0,254.898,285.133,250.0,280.0,260.0,290.0,98,98.0,12.722,9.822,0.871,34.728,1.021,1.0,0.102,0.898,0.657,0.679,0.699,0.145,0.638,0.685,0.212,0.029,0.073,0.076
27.0,257.75,203.442,253.0,201.0,262.0,207.0,52,52.0,10.18,6.558,-0.124,25.314,1.02,1.0,0.0,1.0,0.682,0.698,0.705,0.187,0.712,0.733,0.049,0.041,0.043,0.044
28.0,345.469,342.724,314.0,327.0,373.0,360.0,1338,1359.0,59.478,29.212,0.175,154.125,0.708,0.985,0.002,0.994,0.771,0.809,0.818,0.136,0.73,0.837,0.064,0.051,0.086,0.016
