area,min_row,min_col,max_row,max_col,row_centroid,col_centroid,convex_area,label,major_axis_length,minor_axis_length,orientation,perimeter,perimeter_crofton,cloud_fraction,band_7_reflectance,band_2_reflectance,band_1_reflectance
70,52.0,125.0,61.0,133.0,56.0,129.0,75.0,15.0,9.9,8.99,0.6,28.73,29.92,0.0,0.05,0.72,0.78
100,56.0,225.0,67.0,235.0,61.0,230.0,109.0,16.0,12.05,10.76,-0.57,36.73,37.5,0.0,0.24,0.71,0.77
83,67.0,197.0,76.0,208.0,71.0,202.0,88.0,21.0,13.31,7.97,1.04,32.97,33.94,0.0,0.16,0.72,0.79
532,71.0,112.0,96.0,141.0,85.0,128.0,552.0,22.0,31.22,22.39,-0.96,89.84,87.86,0.0,0.04,0.73,0.79
204,72.0,181.0,87.0,197.0,80.0,188.0,212.0,23.0,17.0,15.5,1.47,51.46,51.46,0.04,0.21,0.73,0.8
321,78.0,145.0,94.0,170.0,86.0,156.0,338.0,25.0,25.19,16.84,1.57,69.7,68.76,0.0,0.11,0.72,0.78
89,80.0,199.0,90.0,211.0,85.0,204.0,99.0,26.0,11.83,9.96,-1.51,35.8,36.62,0.0,0.19,0.73,0.8
271,82.0,43.0,99.0,61.0,91.0,52.0,276.0,27.0,20.29,17.05,-0.87,58.28,57.94,0.0,0.03,0.75,0.82
177,83.0,67.0,101.0,78.0,91.0,73.0,186.0,28.0,19.12,11.94,0.13,49.8,49.89,0.0,0.05,0.74,0.8
53,92.0,85.0,99.0,93.0,96.0,89.0,56.0,29.0,9.44,7.24,-1.18,25.31,26.68,0.0,0.05,0.72,0.78
236,92.0,346.0,117.0,359.0,105.0,353.0,257.0,30.0,28.06,11.0,-0.29,65.46,64.74,0.21,0.32,0.7,0.75
62,94.0,15.0,104.0,22.0,98.0,18.0,66.0,31.0,10.75,7.58,0.14,28.14,29.36,0.02,0.08,0.69,0.74
77,94.0,178.0,102.0,188.0,98.0,183.0,79.0,32.0,10.95,8.97,-1.21,30.14,31.26,0.08,0.24,0.71,0.78
72,98.0,386.0,108.0,394.0,103.0,390.0,78.0,33.0,10.72,8.65,-0.01,30.14,31.26,0.51,0.35,0.71,0.78
157,102.0,40.0,116.0,54.0,108.0,47.0,169.0,35.0,14.47,14.02,0.21,46.04,46.33,0.0,0.09,0.76,0.82
590,102.0,89.0,128.0,119.0,114.0,103.0,616.0,36.0,32.13,23.62,-0.98,92.08,89.98,0.02,0.14,0.72,0.79
115,102.0,156.0,110.0,169.0,106.0,163.0,118.0,37.0,15.08,9.79,-1.54,38.49,39.17,0.03,0.2,0.73,0.8
160,108.0,137.0,123.0,151.0,115.0,144.0,170.0,38.0,16.01,12.89,-0.58,46.28,46.56,0.01,0.22,0.72,0.8
53,116.0,26.0,121.0,35.0,118.0,30.0,53.0,39.0,10.84,6.3,-1.35,25.66,27.01,0.0,0.04,0.75,0.81
74,116.0,50.0,125.0,59.0,120.0,55.0,78.0,40.0,10.14,9.58,1.33,30.14,31.26,0.0,0.1,0.73,0.8
109,116.0,66.0,126.0,78.0,121.0,72.0,116.0,41.0,14.5,9.73,1.03,38.14,38.84,0.0,0.08,0.72,0.77
147,117.0,123.0,128.0,139.0,123.0,130.0,156.0,42.0,17.58,10.88,1.27,46.18,46.66,0.04,0.24,0.73,0.8
119,118.0,183.0,129.0,195.0,123.0,188.0,125.0,43.0,13.75,11.19,-0.94,38.97,39.63,0.13,0.29,0.71,0.79
59,123.0,43.0,131.0,50.0,127.0,46.0,62.0,44.0,9.33,8.2,-0.13,26.49,27.79,0.0,0.11,0.74,0.8
101,128.0,173.0,139.0,183.0,133.0,178.0,106.0,46.0,12.21,10.58,0.43,34.97,35.84,0.01,0.26,0.73,0.8
89,131.0,46.0,142.0,56.0,137.0,51.0,92.0,47.0,12.65,9.03,-0.74,33.21,34.17,0.0,0.06,0.75,0.81
89,135.0,26.0,146.0,35.0,140.0,31.0,97.0,48.0,12.48,9.22,-0.12,34.73,35.61,0.0,0.11,0.74,0.8
232,137.0,131.0,154.0,148.0,147.0,139.0,242.0,50.0,19.87,15.47,0.77,56.28,56.04,0.02,0.28,0.73,0.8
54,144.0,44.0,151.0,52.0,148.0,48.0,56.0,52.0,8.73,7.87,1.12,24.73,26.13,0.0,0.12,0.74,0.81
87,149.0,88.0,155.0,104.0,152.0,96.0,94.0,54.0,17.28,6.41,1.39,38.14,38.84,0.06,0.25,0.7,0.76
184,155.0,24.0,168.0,40.0,161.0,32.0,190.0,55.0,16.98,13.84,1.51,48.04,48.23,0.02,0.22,0.74,0.8
338,156.0,71.0,178.0,91.0,166.0,82.0,357.0,56.0,26.42,16.76,0.77,71.94,70.89,0.01,0.25,0.73,0.8
54,156.0,133.0,164.0,142.0,160.0,137.0,60.0,57.0,11.51,6.21,0.87,28.14,29.36,0.07,0.27,0.73,0.8
75,160.0,100.0,168.0,110.0,164.0,104.0,81.0,59.0,10.87,8.93,-1.42,30.9,32.37,0.16,0.28,0.7,0.74
65,160.0,122.0,169.0,131.0,164.0,126.0,73.0,60.0,10.67,8.01,-0.81,29.73,31.26,0.08,0.25,0.7,0.77
185,163.0,8.0,176.0,27.0,170.0,17.0,199.0,61.0,20.03,12.07,1.24,52.87,52.81,0.01,0.24,0.75,0.81
74,166.0,130.0,174.0,141.0,170.0,136.0,78.0,63.0,11.79,8.03,1.19,30.38,31.49,0.05,0.29,0.72,0.8
150,170.0,140.0,184.0,154.0,178.0,147.0,158.0,64.0,16.79,11.68,-0.81,45.46,45.78,0.18,0.33,0.72,0.78
68,172.0,118.0,179.0,127.0,175.0,122.0,71.0,65.0,10.43,8.34,1.29,28.49,29.69,0.16,0.26,0.7,0.76
51,175.0,162.0,182.0,172.0,178.0,167.0,56.0,66.0,11.58,5.71,1.1,26.97,28.25,0.06,0.33,0.75,0.8
103,176.0,20.0,184.0,34.0,180.0,27.0,110.0,67.0,16.2,8.15,-1.24,38.73,39.4,0.0,0.21,0.75,0.81
81,176.0,127.0,187.0,135.0,182.0,131.0,88.0,68.0,12.06,8.69,-0.0,32.14,33.15,0.28,0.34,0.72,0.78
62,186.0,165.0,193.0,175.0,190.0,169.0,68.0,69.0,10.01,8.21,1.5,28.31,29.92,0.06,0.3,0.74,0.81
231,187.0,133.0,203.0,149.0,195.0,141.0,243.0,70.0,17.55,16.94,0.42,55.21,55.03,0.14,0.33,0.73,0.79
132,187.0,152.0,202.0,161.0,195.0,156.0,135.0,71.0,15.96,10.54,-0.07,40.97,41.52,0.38,0.36,0.73,0.8
199,207.0,166.0,223.0,181.0,215.0,173.0,210.0,73.0,17.17,14.8,0.55,50.87,50.91,0.24,0.35,0.72,0.78
117,208.0,69.0,219.0,81.0,214.0,75.0,123.0,74.0,13.32,11.27,-1.04,38.38,39.07,0.01,0.27,0.75,0.81
105,209.0,99.0,220.0,110.0,214.0,104.0,112.0,75.0,12.65,10.65,-0.74,36.38,37.18,0.1,0.31,0.72,0.78
221,218.0,152.0,234.0,168.0,227.0,159.0,231.0,77.0,17.38,16.41,0.72,54.04,53.92,0.23,0.3,0.7,0.76
416,230.0,73.0,252.0,94.0,240.0,84.0,430.0,81.0,25.56,21.03,0.85,75.46,74.22,0.03,0.29,0.74,0.8
190,242.0,110.0,255.0,127.0,248.0,118.0,203.0,82.0,18.61,13.33,1.27,51.8,51.79,0.12,0.26,0.7,0.75
83,249.0,26.0,259.0,35.0,254.0,30.0,88.0,83.0,11.12,9.56,-0.12,31.56,32.6,0.02,0.29,0.75,0.81
131,278.0,46.0,288.0,60.0,283.0,53.0,136.0,86.0,15.79,10.6,1.27,40.97,41.52,0.0,0.33,0.75,0.82
65,289.0,87.0,296.0,97.0,293.0,92.0,68.0,88.0,10.37,8.09,1.49,28.31,29.92,0.43,0.35,0.7,0.76
137,290.0,70.0,301.0,83.0,296.0,77.0,144.0,89.0,14.1,12.4,1.46,41.56,42.08,0.21,0.32,0.72,0.77
