"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,20.643,302.698,4.0,291.0,39.0,315.0,658,658.0,35.57,24.05,0.212,98.669,0.849,1.0,1.0,0.0,0.839,0.846,0.844,0.604,0.872,0.896,0.0,0.025,0.0,0.0
2.0,19.089,375.913,7.0,366.0,32.0,388.0,425,425.0,27.358,19.997,-0.576,77.012,0.9,1.0,1.0,0.0,0.86,0.865,0.869,0.641,0.898,0.915,0.0,0.015,0.0,0.0
3.0,41.593,260.774,35.0,254.0,49.0,267.0,177,177.0,15.978,14.336,0.323,48.142,0.96,1.0,1.0,0.0,0.802,0.817,0.821,0.595,0.841,0.869,0.0,0.026,0.0,0.0
4.0,60.99,292.962,55.0,283.0,67.0,303.0,210,210.0,22.411,12.006,-1.251,55.799,0.848,1.0,1.0,0.0,0.831,0.836,0.842,0.641,0.87,0.89,0.0,0.018,0.0,0.0
5.0,71.351,355.473,62.0,345.0,81.0,365.0,319,319.0,24.737,16.467,0.851,66.284,0.912,1.0,1.0,0.0,0.828,0.835,0.832,0.645,0.874,0.888,0.0,0.024,0.0,0.0
6.0,93.755,273.022,81.0,259.0,108.0,284.0,539,540.0,28.224,25.109,0.563,87.598,0.883,0.998,1.0,0.0,0.835,0.842,0.839,0.654,0.871,0.891,0.0,0.019,0.0,0.0
7.0,112.913,188.057,83.0,150.0,138.0,221.0,2647,2663.0,80.109,43.412,-1.032,211.066,0.747,0.994,1.0,0.0,0.814,0.824,0.825,0.642,0.856,0.877,0.0,0.016,0.0,0.0
8.0,114.088,250.153,105.0,242.0,123.0,258.0,274,274.0,19.68,17.86,0.289,59.213,0.982,1.0,1.0,0.0,0.82,0.826,0.828,0.658,0.877,0.882,0.0,0.013,0.0,0.0
9.0,125.899,222.116,118.0,215.0,134.0,230.0,189,189.0,19.051,12.753,-0.663,50.284,0.939,1.0,1.0,0.0,0.825,0.832,0.829,0.64,0.867,0.886,0.0,0.013,0.0,0.0
10.0,131.411,80.386,125.0,73.0,137.0,87.0,158,158.0,15.443,13.092,-1.45,44.385,1.008,1.0,1.0,0.0,0.807,0.823,0.827,0.542,0.835,0.873,0.0,0.014,0.0,0.0
11.0,145.882,385.153,137.0,376.0,155.0,394.0,287,288.0,19.671,18.673,0.381,61.456,0.955,0.997,1.0,0.0,0.832,0.842,0.847,0.653,0.872,0.894,0.0,0.012,0.0,0.0
