"area","col_centroid","convex_area","label","major_axis_length","max_col","max_row","min_col","min_row","minor_axis_length","orientation","perimeter","row_centroid","circularity","cloud_fraction","b1_reflectance_mean","b7_reflectance_mean","b2_reflectance_mean","b1_reflectance_bdry_mean","b1_bdry_contrast","b2_reflectance_bdry_mean","b2_bdry_contrast","candidate","solidity"
200,257.735,202.0,39,17.250358952698395,266,373,250,358,14.918147204095371,-0.7621091210940824,53.45584412271571,365.37,0.8795276071345476,0.0,0.7824919,0.012627467,0.6815485,0.5738653184851179,0.20862660389342214,0.5738653184851179,0.10768315773405934,true,0.9900990099009901
211,263.2748815165877,220.0,41,18.979066069657456,272,388,255,371,14.759815302861881,-0.5830918290333755,58.69848480983499,379.06635071090045,0.7695530034653006,0.0,0.7876052,0.0103893755,0.68491733,0.6942767950052025,0.09332843103468402,0.6942767950052025,-0.009359464263320127,true,0.9590909090909091
100,272.65,103.0,45,15.680366577949833,278,272,267,258,8.460998994274487,-0.511858498485917,40.62741699796952,265.31,0.7613273655709394,1.0,0.73725444,0.37768617,0.6534514,0.6183552916434715,0.11889914914098287,0.6183552916434715,0.03509609147038961,false,0.970873786407767
139,273.0143884892086,171.0,46,21.623984777677865,279,208,268,188,9.872380156971296,-0.06424521808995848,59.35533905932738,198.0071942446043,0.49579835776861897,1.0,0.7386931,0.49406138,0.6950762,0.695062640440792,0.043630477654605926,0.695062640440792,1.3586747318328207e-5,false,0.8128654970760234
152,277.69736842105266,153.0,49,17.064248037307824,284,322,272,306,11.484022316293421,-0.35534904634666287,47.45584412271571,313.6381578947368,0.8481526948271001,0.0,0.7612239,0.013519101,0.6569912,0.6513568365576617,0.10986707568141296,0.6513568365576617,0.005634347200120238,false,0.9934640522875817
132,286.04545454545456,153.0,51,19.484716553983347,292,353,280,334,9.943116397503678,-0.14458005267662866,57.35533905932738,343.8787878787879,0.5042386046279258,0.0,0.7731738,0.013784915,0.65852624,0.6169752770673489,0.15619853198416478,0.6169752770673489,0.0415509647119785,false,0.8627450980392157
110,296.8,114.0,53,15.06162231940217,301,197,292,182,9.486855415240068,0.1760084599576418,41.21320343559643,189.4181818181818,0.8138227075095928,1.0,0.7219253,0.46994677,0.6534049,0.6871229946524068,0.0348023235887126,0.6871229946524068,-0.0337181031614705,false,0.9649122807017544
509,318.0235756385069,628.0,57,36.88498233511214,339,202,302,178,20.839974850981996,-1.1735936745577926,138.36753236814712,190.2278978388998,0.33408675227749524,1.0,0.73249346,0.38218597,0.6750959,0.6334568235896513,0.09903663658872397,0.6334568235896513,0.041639092204721284,false,0.8105095541401274
119,311.8067226890756,120.0,60,14.550375299837407,317,176,307,161,10.52355273029288,0.10900433102390567,41.21320343559642,168.48739495798318,0.8804082017603778,1.0,0.7360683,0.49164617,0.68307763,0.6480981866430784,0.08797012171034568,0.6480981866430784,0.034979446737811504,false,0.9916666666666667
107,314.77570093457945,115.0,62,14.191998005298334,321,152,310,138,10.335251862745334,0.2130227532084443,42.04163056034261,144.73831775700936,0.7607369983385736,1.0,0.73047465,0.4486717,0.67304385,0.6545186495650896,0.07595600129474311,0.6545186495650896,0.01852519751895576,false,0.9304347826086956
202,320.990099009901,221.0,63,22.510359176833862,329,377,313,357,12.370261238114946,-0.4276495468387135,65.35533905932738,367.4207920792079,0.5942909123938688,0.0,0.7757735,0.008231422,0.6556972,0.6468774293858515,0.12889609585218564,0.6468774293858515,0.008819797138501562,false,0.9140271493212669
113,328.95575221238937,130.0,65,17.611449247027387,337,322,322,310,9.669123932395356,1.0328353412650018,54.112698372208094,315.2654867256637,0.4849421411857531,0.0,0.78892994,0.0018046157,0.6527506,0.6515679597605217,0.1373619795094978,0.6515679597605217,0.0011826515447150854,true,0.8692307692307693
1058,346.1805293005671,1387.0,66,46.54716727399366,368,172,323,122,38.940374425424785,0.16739455383583074,232.1787155501902,141.1398865784499,0.24663273736333552,0.9914933837429112,0.7296213,0.3255011,0.656736,0.6246033909393229,0.10501790022126056,0.6246033909393229,0.0321326253341756,false,0.7627974044700793
120,333.31666666666666,125.0,67,16.115589894264104,339,354,327,339,9.901682580018825,0.5096886374365794,44.04163056034261,346.2,0.7774354338562618,0.0,0.7890205,0.006764706,0.6614052,0.6282352941176469,0.16078518460778646,0.6282352941176469,0.03316991160897664,false,0.96
3808,362.8300945378151,4623.0,69,117.64674115665126,398,400,331,300,46.55997082434546,-0.3909028733073856,364.3919189857867,349.7610294117647,0.36038717657868197,0.0,0.7726521,0.0046331375,0.6557386,0.727966358613271,0.04468573098252371,0.727966358613271,-0.07222776646544382,false,0.8237075492104694
410,345.3048780487805,429.0,70,26.03018175807372,357,91,332,69,20.471553090721454,1.1871835553084271,84.18376618407356,80.3048780487805,0.7270043650119743,1.0,0.7219619,0.3556103,0.6490695,0.6472786512002201,0.07468326429279137,0.6472786512002201,0.0017908368483333659,false,0.9557109557109557
713,358.75736325385697,817.0,72,40.169295087555604,377,115,339,89,24.620576265217835,1.4545616245322839,132.22539674441617,101.68302945301542,0.512471403506998,0.7545582047685835,0.72873974,0.2276653,0.64742213,0.6622781640697697,0.06646157439458578,0.6622781640697697,-0.014856029193518472,false,0.8727050183598531
152,346.1842105263158,166.0,74,18.09188468220613,354,24,340,8,11.337747217584944,0.7967866003594458,52.698484809834994,16.467105263157894,0.6877921185481275,1.0,0.72796583,0.3135706,0.65464354,0.6588842348084749,0.06908159694811689,0.6588842348084749,-0.004240699194461239,false,0.9156626506024096
119,345.9159663865546,125.0,75,13.896956473734454,351,38,340,25,11.284607407577306,-0.3641185040861677,43.21320343559642,32.21848739495798,0.8007996987303609,1.0,0.7190307,0.31181416,0.6525294,0.6334513738605811,0.08557930441166617,0.6334513738605811,0.019078044607894196,false,0.952
115,347.8086956521739,117.0,76,13.733523660463675,354,285,342,272,11.014742092687854,-0.6599477318884568,40.627416997969526,278.03478260869565,0.8755264704065799,0.0,0.7618076,0.014390463,0.6345099,0.541310481026943,0.2204971394984171,0.541310481026943,0.09319944004697056,false,0.9829059829059829
334,357.05389221556885,352.0,80,29.09654715889137,371,310,345,292,15.248881307488166,1.25060391169963,79.76955262170047,301.62874251497004,0.6596020824485956,0.0,0.76873565,0.01026184,0.6470019,0.6334375296012125,0.13529811760032562,0.6334375296012125,0.013564392529372249,false,0.9488636363636364
339,364.1799410029499,374.0,81,37.231154798332355,380,235,347,217,12.248896766083362,1.2844630731643933,92.08326112068524,225.6401179941003,0.5023983211178061,0.0,0.74346894,0.018902197,0.6205811,0.6054835179104755,0.13798542234755062,0.6054835179104755,0.015097572539811366,false,0.9064171122994652
170,356.56470588235294,177.0,83,19.58973969028878,363,251,348,235,11.523775118613319,0.7694898076231925,52.87005768508881,241.85882352941175,0.7642566334046619,0.0,0.7379,0.024359878,0.62182146,0.571375128998968,0.16652488969304857,0.571375128998968,0.050446334109094715,true,0.96045197740113
1111,375.4887488748875,1281.0,85,43.43306559973096,393,293,353,249,36.58974009104916,0.2340964998573796,162.3319984622144,270.95769576957696,0.5298045118185245,0.0,0.75039464,0.011602301,0.63787407,0.6468838836649903,0.10351075868806758,0.6468838836649903,-0.009009816835308881,false,0.8672911787665886
294,365.8333333333333,367.0,86,31.287976004620216,376,47,358,16,16.00234376743391,0.13523880829473164,91.49747468305831,33.90816326530612,0.44130513296574425,0.7074829931972789,0.72216964,0.17068167,0.64560616,0.5892663962136581,0.13290324146639565,0.5892663962136581,0.05633976395022133,true,0.8010899182561307
183,367.1967213114754,197.0,87,16.495829251008356,375,89,360,73,15.056028633831984,0.685475229376679,56.11269837220809,81.70491803278688,0.7303628022529325,0.5956284153005464,0.7148815,0.15321976,0.63475764,0.6276790522347874,0.08720242750535545,0.6276790522347874,0.007078585742812726,false,0.9289340101522843
145,370.5448275862069,145.0,89,18.209321027635703,379,298,362,287,10.235634514743117,1.2079276596434654,46.62741699796952,292.06206896551726,0.8380986689551915,0.0,0.7562143,0.014793789,0.6404596,0.6192886456908343,0.13692567496880315,0.6192886456908343,0.021170951419913986,true,1.0
425,384.0847058823529,491.0,90,29.733780818171965,400,196,371,174,19.996918379912827,1.3762096612534922,102.08326112068524,185.69176470588235,0.5124951068068859,0.0,0.7392209,0.010915814,0.62558,0.59260456113776,0.14661635608712398,0.59260456113776,0.03297545166054927,false,0.8655804480651731
165,379.1515151515151,172.0,91,15.725199249095214,387,221,372,204,13.978662088771218,0.014898803005198509,51.698484809834994,212.3212121212121,0.7757792843862271,0.0,0.737872,0.013927517,0.63755137,0.6763533320304869,0.0615186724784853,0.6763533320304869,-0.03880196474761943,false,0.9593023255813954
308,9.136363636363637,339.0,1,28.000535063079564,24,400,1,378,17.118944087532363,0.8941009904495524,81.66295090390226,392.3961038961039,0.5803773326326223,1.0,0.77867556,0.48264614,0.75408936,0.5803812484660069,0.1982943077168544,0.5803812484660069,0.17370810700274308,false,0.9085545722713865
770,24.26883116883117,962.0,3,51.17113205683179,40,88,9,39,25.392577239910526,-0.19458246247523417,155.53910524340094,66.53766233766234,0.39996445452128737,1.0,0.71345437,0.55318177,0.7161539,0.6260072081348954,0.08744715759539023,0.6260072081348954,0.09014671156191245,false,0.8004158004158004
198,30.08080808080808,202.0,5,19.76532258646046,39,335,20,322,13.279517803633885,-1.5239788108363954,56.04163056034262,329.1868686868687,0.792234094356214,1.0,0.7622113,0.4486238,0.73792917,0.5315205327413985,0.23069079004302528,0.5315205327413985,0.20640863262191322,false,0.9801980198019802
475,44.694736842105264,583.0,7,41.31136538573053,58,68,36,30,17.24978123254157,0.21971165967322656,109.9827560572969,50.52421052631579,0.49346263869509477,1.0,0.7100521,0.57511115,0.7189931,0.6482928104575169,0.06175926254434472,0.6482928104575169,0.07070031688852196,false,0.8147512864493996
176,55.71590909090909,179.0,10,20.380743584034132,62,50,49,32,11.118876885425816,0.4790645508443911,51.45584412271571,40.875,0.8353204574048854,1.0,0.712677,0.56753504,0.7155957,0.6447753785058331,0.06790162344729189,0.6447753785058331,0.07082034369265322,false,0.9832402234636871
120,61.75833333333333,130.0,12,17.78071281876334,68,84,54,70,9.645933310698489,-0.7695587620606475,48.87005768508881,77.99166666666666,0.6314012055269806,1.0,0.69656825,0.50614387,0.7002938,0.6388081507112653,0.05776009994486264,0.6388081507112653,0.06148562866190366,false,0.9230769230769231
237,67.29957805907173,243.0,13,21.340715445438793,78,392,57,377,14.468005197486308,-1.2312977020440519,61.94112549695428,384.2067510548523,0.776247161690806,1.0,0.7405317,0.4775712,0.72314084,0.5754719627479035,0.16505972022023618,0.5754719627479035,0.14766887301412046,false,0.9753086419753086
212,71.48113207547169,216.0,14,21.51168382187422,82,186,62,171,12.813142293406795,1.0650395684474718,57.112698372208094,179.16981132075472,0.8167334933698258,1.0,0.719774,0.44082564,0.6994076,0.6255907491201613,0.09418325867707988,0.6255907491201613,0.07381682839448711,true,0.9814814814814815
152,107.38815789473684,160.0,23,17.955103514032505,114,190,100,173,11.462119602334333,-0.5005984062716883,50.87005768508881,181.20394736842104,0.7381234309225901,1.0,0.71937484,0.39489156,0.70681036,0.6319648851019883,0.08740995038919208,0.6319648851019883,0.07484547008447406,false,0.95
662,123.35498489425981,765.0,24,42.207288839166004,145,33,106,4,23.334903764095294,-1.251256920091133,124.46803743153546,17.335347432024168,0.5369726547259708,1.0,0.7150523,0.5267176,0.7100349,0.6406074790658971,0.07444482758617199,0.6406074790658971,0.06942742779826916,false,0.865359477124183
3590,159.6108635097493,4427.0,26,83.42548369941623,202,294,113,225,61.76545101976203,1.3023044868773193,355.12593770155434,258.5988857938719,0.3577169553320757,1.0,0.7464986,0.48583594,0.7388166,0.61617072971992,0.1303278550273944,0.61617072971992,0.12264588919945252,false,0.8109329116783375
345,138.64347826086956,367.0,28,25.591656818295796,153,301,127,280,18.461252469305784,1.1269703055798572,83.46194077712559,291.6144927536232,0.6223748010114653,1.0,0.7386321,0.51950115,0.73166406,0.6430746766791825,0.09555740625996545,0.6430746766791825,0.08858938486714318,false,0.9400544959128065
188,137.37234042553192,189.0,29,16.317100850551835,146,392,130,377,15.265073791771552,1.4229172255664853,52.04163056034262,385.28723404255317,0.8723001006462757,1.0,0.7682319,0.5422191,0.75306726,0.6347693760822796,0.1334625522662617,0.6347693760822796,0.11829787893786203,false,0.9947089947089947
323,145.0185758513932,323.0,30,22.93815905928547,156,318,135,300,18.11945603370548,1.0144157254587145,67.45584412271572,308.9752321981424,0.8920171901121884,1.0,0.78098893,0.5146849,0.76947916,0.658105622111545,0.12288330954433879,0.658105622111545,0.11137353342892131,true,1.0
115,155.10434782608695,119.0,33,16.728947156229268,161,366,149,351,9.275951284028658,-0.5368048629710888,44.04163056034262,358.18260869565216,0.7450422907789174,1.0,0.75747603,0.5279795,0.7516108,0.6416569018045468,0.1158191299756961,0.6416569018045468,0.10995391372050811,false,0.9663865546218487
239,165.38493723849373,259.0,34,22.469727096899028,176,228,154,210,14.324717524269918,-0.9194944384893241,66.97665940288702,218.9163179916318,0.6695157532524,1.0,0.720289,0.48691455,0.7160883,0.6543053732649246,0.06598361866317604,0.6543053732649246,0.061782921717985606,false,0.9227799227799228
115,174.6,121.0,38,16.702042022079986,182,315,168,302,9.563484835464338,-0.7396312519518602,46.04163056034262,307.95652173913044,0.6817204357350762,1.0,0.74366623,0.50301796,0.7362997,0.6211885943438024,0.12247763728843031,0.6211885943438024,0.11511109924063978,false,0.9504132231404959
210,176.56190476190477,227.0,39,23.797896025560597,184,393,169,370,12.41447146167353,0.2323549818024226,64.87005768508881,381.4714285714286,0.6271054722163762,1.0,0.7884423,0.48326826,0.76692975,0.6190363063574861,0.16940600731362598,0.6190363063574861,0.14789343931664722,false,0.9251101321585903
367,184.79019073569484,383.0,40,25.303784898073065,198,176,171,156,18.983247603096288,-1.5320930644711666,79.42640687119285,166.1525885558583,0.7310483410579139,1.0,0.6939484,0.4797761,0.69429034,0.6460784313725491,0.047869956727121354,0.6460784313725491,0.04821190857419777,false,0.95822454308094
131,178.93893129770993,136.0,42,14.263112732849303,185,217,172,203,11.98766969396562,-0.525176535430633,44.798989873223334,209.48091603053436,0.8202471241456057,1.0,0.72174764,0.45792586,0.71749663,0.6432299465240643,0.07851769027097966,0.6432299465240643,0.0742666870055988,false,0.9632352941176471
157,180.59235668789808,162.0,43,15.964352944517923,189,69,173,55,12.832556544959884,1.2675619573324202,49.698484809834994,62.3312101910828,0.7987727118043199,1.0,0.6777312,0.48682424,0.6801791,0.6057843914726877,0.0719468244811392,0.6057843914726877,0.07439472763741972,false,0.9691358024691358
141,188.94326241134752,142.0,44,15.90220264339593,196,232,181,220,11.781992133944474,-1.1378172241867988,45.21320343559643,225.645390070922,0.866759118766361,1.0,0.7425111,0.4454183,0.72654665,0.6641813413263393,0.07832975229014627,0.6641813413263393,0.06236530383815042,false,0.9929577464788732
261,192.095785440613,268.0,45,21.44886637140553,202,159,182,144,15.989308835356708,1.546159484935081,63.45584412271571,151.55555555555554,0.8145300665911329,1.0,0.6906173,0.49237475,0.69166917,0.6277904724597944,0.06282685046195857,0.6277904724597944,0.06387869362830989,false,0.9738805970149254
464,207.46120689655172,519.0,46,34.70709478056323,222,362,189,340,18.90113454251016,1.250927045717027,104.32590180780451,349.76293103448273,0.5357270181637687,1.0,0.7903903,0.37434003,0.7639201,0.5423436888366963,0.24804662383496512,0.5423436888366963,0.22157643950879324,false,0.8940269749518305
125,200.208,130.0,47,18.682524163139654,208,43,192,31,8.964789506380109,-1.1188888396219094,47.45584412271571,37.176,0.6974939924564968,1.0,0.66330963,0.4799061,0.65941954,0.5985157281303328,0.06479390560150922,0.5985157281303328,0.06090380846024335,false,0.9615384615384616
375,202.26133333333334,420.0,48,30.624689178205625,212,263,193,234,16.77164337884588,-0.10520670739448437,84.42640687119285,248.664,0.6611264293288881,1.0,0.7564776,0.388267,0.7340778,0.6405788511878301,0.11589874318778026,0.6405788511878301,0.09349896005331981,false,0.8928571428571429
203,206.9014778325123,224.0,50,20.935164538395092,216,122,199,104,13.868248473733543,-0.6688526503507637,62.52691193458119,111.89655172413794,0.6524871170108566,1.0,0.6728092,0.4935962,0.6695444,0.5864361420243777,0.08637304157318704,0.5864361420243777,0.08310825676025979,false,0.90625
135,211.04444444444445,139.0,52,15.209513768008867,218,380,205,367,11.703195822067794,-0.684222627112398,45.21320343559643,373.4962962962963,0.8298757520103457,1.0,0.7870447,0.4248662,0.7603774,0.6546019213054353,0.13244278265498344,0.6546019213054353,0.10577548576853935,false,0.9712230215827338
807,222.57620817843866,973.0,53,39.563042088006135,245,208,206,169,31.451929309666916,-1.0699887880435415,149.4386001800126,189.2453531598513,0.45410660332122305,1.0,0.7144533,0.4030353,0.704774,0.6136417112299467,0.10081156874212971,0.6136417112299467,0.09113231087240925,false,0.829393627954779
307,221.4169381107492,342.0,56,24.970785522617014,233,256,212,233,16.805564554878195,-0.6980204341380907,76.01219330881975,243.52117263843647,0.667700514991826,1.0,0.75837165,0.35641658,0.73127836,0.6102702233035018,0.14810142786913616,0.6102702233035018,0.12100813658648235,false,0.8976608187134503
133,232.24812030075188,133.0,59,13.866729653530589,238,238,226,224,12.442101906268746,0.5953690453816023,42.62741699796952,230.64661654135338,0.9197789584781333,1.0,0.77072054,0.4319036,0.7501687,0.5946533953387183,0.17606714613848506,0.5946533953387183,0.15551528580599605,false,1.0
368,239.7445652173913,375.0,60,25.935137679716366,251,400,227,381,19.22411325678201,-1.2989569586243217,77.24873734152916,392.4375,0.7749521790661384,1.0,0.7939059,0.36877728,0.773627,0.6528337907170984,0.14107212311270512,0.6528337907170984,0.12079319244864262,false,0.9813333333333333
3190,284.96489028213165,3552.0,63,70.90018595192116,326,400,249,333,61.3839691119777,1.4002517099024776,277.76450198781714,363.55799373040753,0.5195735830985555,1.0,0.8159355,0.326427,0.79214054,0.5907699497604862,0.22516554275507772,0.5907699497604862,0.2013705937003597,true,0.8980855855855856
363,260.64462809917353,374.0,64,25.350602867726128,273,400,250,381,18.821435052336493,1.147705455486964,77.11269837220809,391.45454545454544,0.7671224419755468,1.0,0.7670944,0.35822466,0.74109125,0.7176901529842705,0.049404220718732406,0.7176901529842705,0.02340109838902049,false,0.9705882352941176
149,279.8523489932886,180.0,68,23.762018706574192,289,168,270,153,10.088520716211308,0.9966638961036169,64.35533905932738,160.48322147651007,0.4520921508280645,1.0,0.68166804,0.33809695,0.67100877,0.5588104749223259,0.12285756821427074,0.5588104749223259,0.11219829077515331,false,0.8277777777777777
2716,322.57216494845363,3350.0,69,91.14622565943172,366,265,281,201,47.344837011684476,1.1762424784477905,291.3919189857866,234.11119293078056,0.4019616520888908,1.0,0.7668014,0.31270665,0.74467355,0.5798274409186384,0.18697397595529353,0.5798274409186384,0.1648461092102984,true,0.8107462686567164
748,338.7967914438503,805.0,72,49.26889815438282,361,299,316,270,20.196513589470918,1.2072029696963642,126.46803743153546,283.5949197860963,0.5876921688762793,1.0,0.7802591,0.2568304,0.74961567,0.5429771025407957,0.23728197023981346,0.5429771025407957,0.2066385667096926,true,0.929192546583851
365,340.0602739726027,371.0,74,23.190450163864195,353,390,330,370,20.70718452805957,1.1506093008097225,73.69848480983498,381.0821917808219,0.8444726919272836,1.0,0.7959185,0.27663767,0.7661363,0.5309310858846462,0.2649874383806431,0.5309310858846462,0.2352052027582371,true,0.9838274932614556
102,342.52941176470586,102.0,75,13.18720836768582,348,92,337,81,9.88359177090203,-0.9613213686733478,36.970562748477136,86.68627450980392,0.9377734075522065,1.0,0.6549406,0.4102269,0.64440614,0.523564597127595,0.13137600803597926,0.523564597127595,0.1208415427230215,false,1.0
594,361.1885521885522,744.0,77,37.769324081278135,380,232,343,205,24.093414773007805,-1.550654036807063,122.95331880577403,220.45959595959596,0.49375987817773265,1.0,0.735162,0.34480625,0.7163991,0.6150764936244024,0.12008552610521184,0.6150764936244024,0.10132257997636662,false,0.7983870967741935
174,364.1954022988506,180.0,79,20.925847764929,373,277,356,261,11.177345233186434,-0.8713227198661998,55.11269837220809,269.1954022988506,0.7198727965912288,1.0,0.7477804,0.24471493,0.719404,0.646625021690092,0.10115536094311728,0.646625021690092,0.07277896047238364,false,0.9666666666666667
154,376.90909090909093,167.0,80,16.598227311240805,385,281,369,266,12.66729628109084,-1.0366712656649617,53.698484809834994,273.4155844155844,0.6711297979248985,1.0,0.7733897,0.33661836,0.748943,0.665643254992528,0.10774644208236217,0.665643254992528,0.08329971623702526,false,0.9221556886227545
411,392.8272506082725,418.0,85,32.01138435899834,400,371,384,339,16.90937674018863,0.1802556626615479,83.1126983722081,354.1727493917275,0.7476819921669347,1.0,0.79310215,0.3054628,0.7653651,0.5302054154995333,0.26289672969547406,0.5302054154995333,0.23515970824924604,false,0.9832535885167464
146,395.05479452054794,146.0,89,15.133363949675262,400,280,389,266,12.520602830091475,0.21157830366963631,44.14213562373095,272.82876712328766,0.9415774268069216,1.0,0.77647096,0.29758272,0.7476494,0.6543441514536849,0.1221268077328691,0.6543441514536849,0.09330522017030807,false,1.0
187,6.074866310160428,190.0,1,19.182950253163824,14,53,1,36,13.25282611138733,-0.3300970220770619,54.38477631085024,43.524064171122994,0.7945052611078877,0.0,0.8844723,0.017804353,0.83137393,0.6636769122063243,0.220795398336736,0.6636769122063243,0.1676970177710927,true,0.9842105263157894
282,68.47163120567376,293.0,5,34.94680821557003,87,12,53,1,11.654724880593758,-1.4886595166089236,81.79898987322332,5.024822695035461,0.5296184318190239,0.0,0.89142126,0.024641918,0.8311656,0.6345501046268309,0.2568711538227235,0.6345501046268309,0.19661550711709608,true,0.962457337883959
100,86.02,100.0,7,11.977380975397,92,54,80,43,10.865428890301477,1.506747569076659,37.21320343559643,48.93,0.9074354673012884,0.0,0.8955695,0.019254917,0.82898057,0.7573906485671195,0.13817885474022307,0.7573906485671195,0.0715899165039865,true,1.0
461,106.18872017353578,465.0,9,29.0075470556112,121,101,92,79,20.493441893688637,1.2724262534206945,82.66904755831214,90.44902386117137,0.8476663070972066,0.0,0.89209956,0.014742048,0.8327161,0.5143572984749457,0.3777422608321527,0.5143572984749457,0.3183588088935235,true,0.9913978494623656
1925,145.12207792207792,2420.0,13,75.8174814128062,183,54,108,11,37.23604042797945,-1.507391098194604,250.10764773832472,31.976103896103897,0.3867111146077277,0.0,0.8951896,0.010255104,0.8312219,0.6537550869404368,0.24143449636110736,0.6537550869404368,0.17746679158815815,true,0.7954545454545454
447,127.36465324384787,504.0,15,35.205575875206975,143,70,111,50,17.381818583694784,1.3553226119867756,98.84062043356595,60.022371364653246,0.574971689574347,0.0,0.8892473,0.009510034,0.8304953,0.7910950053373784,0.0981522929032832,0.7910950053373784,0.03940029257140454,true,0.8869047619047619
128,117.96875,133.0,16,13.77628227740732,125,18,112,6,12.135714649360086,-1.0028061973508855,44.04163056034262,11.9453125,0.8292644627800123,0.0,0.89313835,0.015012265,0.8340387,0.7903074316146214,0.10283091744162254,0.7903074316146214,0.04373124321676902,true,0.9624060150375939
143,138.6853146853147,143.0,18,17.526171223180377,147,102,131,92,10.440118227315656,-1.3428271434337753,44.970562748477136,96.84615384615384,0.8885651112030859,0.0,0.8853159,0.017359119,0.8392988,0.7553636137999507,0.12995228128061576,0.7553636137999507,0.08393517093286795,false,1.0
166,146.5722891566265,174.0,19,22.750635033505386,157,84,136,74,9.702325809424693,-1.394342102194995,56.2842712474619,78.644578313253,0.6584819236115727,0.0,0.8895358,0.010843381,0.8326729,0.748351564292818,0.1411842204285565,0.748351564292818,0.08432132970818906,false,0.9540229885057471
166,154.9156626506024,170.0,21,19.62304234266374,165,15,146,4,10.980759808778183,-1.3511949588421592,50.87005768508881,9.542168674698795,0.8061084837707236,0.0,0.8962685,0.016182387,0.82577485,0.7440232389251997,0.1522452480514238,0.7440232389251997,0.0817516095359514,true,0.9764705882352941
102,177.81372549019608,103.0,27,14.417806482952784,185,119,171,109,9.155287117842263,-1.297213600563455,38.62741699796952,113.80392156862744,0.8590505095964065,0.0,0.88550645,0.021530196,0.8291046,0.7513227513227517,0.1341836998071616,0.7513227513227517,0.07778185101413182,true,0.9902912621359223
1543,220.20285158781596,1907.0,32,55.61280349928821,244,98,194,44,42.01583816853103,-0.8480800177853021,210.0660171779821,70.32209980557356,0.4394041834185559,0.0,0.88743186,0.01527956,0.8243155,0.4630217975515081,0.4244100624185847,0.4630217975515081,0.3612936907869624,true,0.8091242789722076
106,208.4056603773585,107.0,34,11.82508391448407,214,127,203,116,11.563162554338614,0.7225863499404181,37.55634918610404,122.11320754716981,0.9443848091236464,0.0,0.89267576,0.022826497,0.838957,0.7603990569834977,0.13227670042464434,0.7603990569834977,0.07855795471617877,true,0.9906542056074766
238,225.95378151260505,284.0,36,24.302829754804698,236,110,216,88,14.591263989075392,0.6421705081490341,75.3908729652601,99.34873949579831,0.5261981015027337,0.0,0.8950088,0.013643116,0.8304679,0.7239952900220143,0.17101351239192608,0.7239952900220143,0.10647258975017193,false,0.8380281690140845
121,228.32231404958677,122.0,37,16.705352705189313,235,10,219,1,9.968386500067655,1.3417982729030964,43.520815280171306,4.578512396694215,0.8027885866429555,0.0,0.8910398,0.020839427,0.8275812,0.740147862423658,0.1508919262993339,0.740147862423658,0.08743336440205607,false,0.9918032786885246
198,228.1818181818182,221.0,38,24.896403050430578,239,131,219,112,11.485916715111012,-0.7857222987678721,65.35533905932738,121.35858585858585,0.5825227755147823,0.0,0.89409906,0.024183024,0.8403063,0.6352212885154062,0.2588777682053275,0.6352212885154062,0.20508499352805087,true,0.8959276018099548
265,235.33962264150944,271.0,40,20.51068190036239,244,29,228,10,16.765441129591355,0.316539186423813,63.45584412271572,19.4,0.8270132860024912,0.0,0.90196204,0.01435443,0.84802216,0.6191596638655464,0.28280237798931196,0.6191596638655464,0.22886249904872968,true,0.977859778597786
200,237.965,201.0,41,19.038747524353806,245,375,230,357,13.701244202769026,0.38900145221697907,54.8700576850888,366.08,0.8347742155519108,0.0,0.85584426,0.04631377,0.7890994,0.06917698377060746,0.7866672754914775,0.06917698377060746,0.7199224115045085,true,0.9950248756218906
263,249.8707224334601,271.0,43,25.611678844122622,256,51,243,25,13.346284188118924,-0.05258976672973918,66.11269837220809,38.844106463878326,0.7561289151323449,0.0,0.9028119,0.012778668,0.84146875,0.7789647058823532,0.12384717899771269,0.7789647058823532,0.06250404554815825,true,0.9704797047970479
193,250.69430051813472,207.0,44,20.964495693735998,258,375,245,357,12.822351975393543,-0.2491329069993596,58.04163056034261,365.61139896373055,0.7199261750820825,0.0,0.8560004,0.037651137,0.7767558,0.11693065821893699,0.7390697652124595,0.11693065821893699,0.6598251515649985,true,0.9323671497584541
343,257.3790087463557,354.0,46,30.933920302218894,268,184,246,157,15.248311294435112,0.6033962873703652,80.42640687119284,171.81632653061226,0.6663565190874097,0.0,0.897456,0.022466145,0.8392395,0.667797888386124,0.22965810192835967,0.667797888386124,0.17144158972514312,true,0.9689265536723164
293,258.14334470989763,328.0,47,22.53733644435972,268,101,247,82,19.309322389052685,1.3399326154949862,78.76955262170047,90.95221843003414,0.5934180151956284,0.0,0.8996598,0.015592602,0.83430535,0.7204631185807656,0.17919669386964332,0.7204631185807656,0.11384222743134986,true,0.8932926829268293
293,259.8873720136519,295.0,48,21.86971758833431,270,136,251,116,17.282415736327927,0.7815015588762215,65.11269837220809,125.98293515358361,0.8684525550885972,0.0,0.8937172,0.018403275,0.8387221,0.6914250487213142,0.20229218064498833,0.6914250487213142,0.14729706107330254,true,0.9932203389830508
208,262.8173076923077,220.0,49,20.03565039791789,272,31,252,16,14.093839881305174,-1.3599273130894562,59.112698372208094,24.326923076923077,0.7480172790486521,0.0,0.8986061,0.021512078,0.8415738,0.7414491358915757,0.1571569856484939,0.7414491358915757,0.10012463892303003,true,0.9454545454545454
