,buoy_id,datetime,latitude,longitude,sic_monthly
4301,800021,2011-01-15 00:46:27,74.92395,-144.9484,
4302,800021,2011-01-15 04:46:03,74.89904,-144.93945,
4303,800021,2011-01-15 08:46:02,74.87766,-144.97051,
4304,800021,2011-01-15 12:45:27,74.86126,-144.98806,
4305,800021,2011-01-15 16:46:03,74.84334,-144.99936,
4306,800021,2011-01-15 20:46:20,74.82704,-145.01001,
4581,800021,2011-01-16 00:45:17,74.81458,-145.00511,
4582,800021,2011-01-16 04:45:57,74.803,-144.99735,
4583,800021,2011-01-16 08:46:02,74.79572,-144.994,
4584,800021,2011-01-16 12:46:09,74.79258,-144.9636,
4585,800021,2011-01-16 16:45:16,74.79517,-144.9013,
4586,800021,2011-01-16 18:46:03,74.79884,-144.84877,
4587,800021,2011-01-16 20:47:31,74.80122,-144.77799,
4588,800021,2011-01-16 22:46:03,74.79751,-144.69701,
4865,800021,2011-01-17 00:46:33,74.78768,-144.62771,
4866,800021,2011-01-17 02:46:38,74.77184,-144.59351,
4867,800021,2011-01-17 04:46:13,74.75484,-144.58645,
4868,800021,2011-01-17 06:46:09,74.7392,-144.58983,
4869,800021,2011-01-17 08:46:02,74.72607,-144.59051,
4870,800021,2011-01-17 10:46:03,74.71511,-144.58442,
4871,800021,2011-01-17 12:46:14,74.70494,-144.57439,
4872,800021,2011-01-17 16:46:32,74.68694,-144.54436,
4873,800021,2011-01-17 20:47:02,74.67496,-144.48545,
4874,800021,2011-01-17 22:46:31,74.6711,-144.43761,
5150,800021,2011-01-18 00:46:33,74.66614,-144.38202,
5151,800021,2011-01-18 02:45:50,74.65937,-144.33427,
5152,800021,2011-01-18 04:45:16,74.65142,-144.29333,
5153,800021,2011-01-18 06:46:15,74.64276,-144.25878,
5154,800021,2011-01-18 08:46:14,74.63465,-144.22903,
5155,800021,2011-01-18 10:45:46,74.62267,-144.20788,
5156,800021,2011-01-18 12:46:56,74.60612,-144.19137,
5157,800021,2011-01-18 14:46:33,74.58829,-144.17967,
5158,800021,2011-01-18 16:46:31,74.57122,-144.17775,
5159,800021,2011-01-18 18:45:45,74.55579,-144.17886,
5160,800021,2011-01-18 20:46:14,74.5431,-144.17158,
5161,800021,2011-01-18 22:45:22,74.53327,-144.14928,
5434,800021,2011-01-19 00:46:27,74.52406,-144.11991,
5435,800021,2011-01-19 04:45:22,74.504,-144.06918,
5436,800021,2011-01-19 06:46:09,74.49266,-144.04927,
5437,800021,2011-01-19 08:46:02,74.48337,-144.03507,
5438,800021,2011-01-19 12:46:03,74.47142,-144.00444,
5439,800021,2011-01-19 16:45:46,74.4627,-143.97905,
5440,800021,2011-01-19 20:46:14,74.4582,-143.96602,
5715,800021,2011-01-20 00:46:14,74.45802,-143.95531,
5716,800021,2011-01-20 04:45:50,74.45743,-143.95023,
5717,800021,2011-01-20 08:45:16,74.45687,-143.94907,
5718,800021,2011-01-20 12:46:33,74.45695,-143.94753,
5719,800021,2011-01-20 16:45:51,74.45724,-143.94396,
5720,800021,2011-01-20 20:45:56,74.45738,-143.94339,
5994,800021,2011-01-21 00:46:26,74.45777,-143.94352,
5995,800021,2011-01-21 04:46:03,74.45806,-143.94396,
5996,800021,2011-01-21 08:46:08,74.45809,-143.94388,
5997,800021,2011-01-21 12:45:56,74.4583,-143.94504,
5998,800021,2011-01-21 16:45:22,74.45853,-143.94606,
5999,800021,2011-01-21 20:46:38,74.45867,-143.9464,
6273,800021,2011-01-22 00:46:45,74.45858,-143.94722,
6274,800021,2011-01-22 04:46:25,74.45851,-143.94745,
6275,800021,2011-01-22 08:46:54,74.45852,-143.94755,
6276,800021,2011-01-22 12:46:45,74.45861,-143.94786,
6277,800021,2011-01-22 16:46:03,74.45867,-143.94854,
6278,800021,2011-01-22 20:46:02,74.45864,-143.9485,
6551,800021,2011-01-23 00:46:39,74.45867,-143.94856,
6552,800021,2011-01-23 04:46:03,74.45862,-143.94843,
6553,800021,2011-01-23 08:46:37,74.45862,-143.94817,
6554,800021,2011-01-23 12:46:53,74.45854,-143.94687,
6555,800021,2011-01-23 16:46:58,74.45839,-143.94455,
6556,800021,2011-01-23 20:45:59,74.4585,-143.94057,
6830,800021,2011-01-24 00:46:47,74.4589,-143.93914,
6831,800021,2011-01-24 04:45:25,74.45891,-143.93912,
6832,800021,2011-01-24 08:46:11,74.45897,-143.93907,
6833,800021,2011-01-24 12:45:46,74.45909,-143.93928,
6834,800021,2011-01-24 16:45:52,74.46045,-143.94081,
6835,800021,2011-01-24 20:46:40,74.46606,-143.93544,
7111,800021,2011-01-25 00:46:16,74.47433,-143.91799,
7112,800021,2011-01-25 04:46:35,74.48693,-143.87776,
7113,800021,2011-01-25 08:47:04,74.49751,-143.81588,
7114,800021,2011-01-25 10:45:46,74.50184,-143.78111,
7115,800021,2011-01-25 12:45:58,74.50589,-143.75127,
7116,800021,2011-01-25 16:45:25,74.51373,-143.71121,
7117,800021,2011-01-25 20:47:03,74.52067,-143.70859,
7390,800021,2011-01-26 00:46:16,74.5243,-143.70336,
7391,800021,2011-01-26 04:45:25,74.52234,-143.70131,
7392,800021,2011-01-26 08:46:11,74.5184,-143.70237,
7393,800021,2011-01-26 12:46:04,74.51237,-143.70403,
7394,800021,2011-01-26 16:47:04,74.50437,-143.7092,
7395,800021,2011-01-26 20:46:28,74.49741,-143.71164,
7670,800021,2011-01-27 00:45:19,74.49145,-143.71046,
7671,800021,2011-01-27 04:45:40,74.48662,-143.70532,
7672,800021,2011-01-27 08:46:22,74.48526,-143.69987,
7673,800021,2011-01-27 12:46:16,74.48593,-143.6977,
7674,800021,2011-01-27 16:47:02,74.48777,-143.68832,
7675,800021,2011-01-27 20:46:28,74.49089,-143.65621,
7950,800021,2011-01-28 00:45:25,74.49336,-143.61074,
7951,800021,2011-01-28 04:45:59,74.49145,-143.5596,
7952,800021,2011-01-28 08:46:32,74.48902,-143.52879,
7953,800021,2011-01-28 12:46:47,74.48762,-143.51831,
7954,800021,2011-01-28 16:45:31,74.48762,-143.51851,
7955,800021,2011-01-28 20:47:11,74.48763,-143.51864,
8239,800021,2011-01-29 00:46:28,74.48765,-143.51878,
8240,800021,2011-01-29 02:46:05,74.48765,-143.5195,
8241,800021,2011-01-29 04:45:52,74.48777,-143.52112,
8242,800021,2011-01-29 06:45:19,74.48834,-143.5234,
8243,800021,2011-01-29 08:46:35,74.48953,-143.52992,
8244,800021,2011-01-29 10:46:23,74.49137,-143.53833,
8245,800021,2011-01-29 12:46:10,74.4936,-143.55001,
8246,800021,2011-01-29 14:47:04,74.49637,-143.5661,
8247,800021,2011-01-29 16:45:31,74.50004,-143.5859,
8248,800021,2011-01-29 18:46:41,74.50479,-143.60772,
8249,800021,2011-01-29 20:46:34,74.51037,-143.63442,
8250,800021,2011-01-29 21:46:59,74.51353,-143.64931,
8251,800021,2011-01-29 22:45:52,74.51704,-143.66505,
8252,800021,2011-01-29 23:46:16,74.521,-143.68202,
8533,800021,2011-01-30 00:46:47,74.52525,-143.70037,
8534,800021,2011-01-30 01:46:29,74.52967,-143.71918,
8535,800021,2011-01-30 02:46:52,74.53435,-143.73791,
8536,800021,2011-01-30 03:45:40,74.5396,-143.75725,
8537,800021,2011-01-30 04:46:05,74.54526,-143.77816,
8538,800021,2011-01-30 05:46:52,74.55129,-143.79771,
8539,800021,2011-01-30 06:45:40,74.55743,-143.81449,
8540,800021,2011-01-30 07:46:31,74.56384,-143.83021,
8541,800021,2011-01-30 08:46:52,74.57058,-143.84131,
8542,800021,2011-01-30 09:45:46,74.57718,-143.84867,
8543,800021,2011-01-30 10:46:11,74.58358,-143.85244,
8544,800021,2011-01-30 11:46:34,74.58933,-143.85457,
8545,800021,2011-01-30 12:46:59,74.59414,-143.85438,
8546,800021,2011-01-30 14:46:34,74.60152,-143.85361,
8547,800021,2011-01-30 16:46:35,74.6072,-143.85064,
8548,800021,2011-01-30 18:46:50,74.61223,-143.84813,
8549,800021,2011-01-30 20:46:34,74.61548,-143.84904,
8550,800021,2011-01-30 22:46:35,74.61776,-143.85084,
8835,800021,2011-01-31 00:46:47,74.62212,-143.8459,
8836,800021,2011-01-31 02:46:05,74.62379,-143.84241,
8837,800021,2011-01-31 04:45:52,74.62437,-143.84163,
8838,800021,2011-01-31 06:45:25,74.62491,-143.84472,
8839,800021,2011-01-31 08:46:34,74.62677,-143.84744,
8840,800021,2011-01-31 10:46:47,74.63018,-143.84933,
8841,800021,2011-01-31 12:46:35,74.63259,-143.84881,
8842,800021,2011-01-31 14:45:24,74.63417,-143.84727,
8843,800021,2011-01-31 16:46:35,74.63632,-143.84556,
8844,800021,2011-01-31 18:46:50,74.63875,-143.84051,
8845,800021,2011-01-31 20:47:04,74.64015,-143.83567,
8846,800021,2011-01-31 22:47:04,74.64064,-143.83099,
9114,800021,2011-02-01 00:45:19,74.63975,-143.82864,
9115,800021,2011-02-01 02:45:24,74.63798,-143.82905,
9116,800021,2011-02-01 04:46:35,74.63581,-143.83406,
9117,800021,2011-02-01 06:46:53,74.63336,-143.83977,
9118,800021,2011-02-01 08:45:18,74.6314,-143.84723,
9119,800021,2011-02-01 10:46:58,74.62934,-143.8611,
9120,800021,2011-02-01 12:46:47,74.62676,-143.88091,
9121,800021,2011-02-01 14:46:33,74.62393,-143.90817,
9122,800021,2011-02-01 16:46:23,74.62202,-143.94053,
9123,800021,2011-02-01 18:46:35,74.62074,-143.97438,
9124,800021,2011-02-01 20:46:46,74.61875,-144.01579,
9125,800021,2011-02-01 22:46:35,74.61793,-144.05793,
9394,800021,2011-02-02 00:46:41,74.61806,-144.0962,
9395,800021,2011-02-02 02:46:05,74.61642,-144.1304,
9396,800021,2011-02-02 04:46:22,74.61481,-144.16624,
9397,800021,2011-02-02 06:46:33,74.61384,-144.1961,
9398,800021,2011-02-02 08:46:40,74.61278,-144.22037,
9399,800021,2011-02-02 10:46:29,74.61248,-144.23486,
9400,800021,2011-02-02 12:46:33,74.61213,-144.24461,
9401,800021,2011-02-02 14:46:58,74.61178,-144.25186,
9402,800021,2011-02-02 16:45:25,74.61138,-144.25772,
9403,800021,2011-02-02 18:46:28,74.61084,-144.26524,
9404,800021,2011-02-02 20:46:16,74.61083,-144.27063,
9405,800021,2011-02-02 22:46:22,74.61159,-144.2741,
9673,800021,2011-02-03 00:46:10,74.61284,-144.2758,
9674,800021,2011-02-03 02:46:52,74.61358,-144.27646,
9675,800021,2011-02-03 04:45:19,74.61448,-144.27953,
9676,800021,2011-02-03 06:46:53,74.61557,-144.2816,
9677,800021,2011-02-03 08:45:18,74.61728,-144.2818,
9678,800021,2011-02-03 10:46:35,74.61803,-144.27479,
9679,800021,2011-02-03 12:46:22,74.61734,-144.26138,
9680,800021,2011-02-03 14:47:03,74.61528,-144.23733,
9681,800021,2011-02-03 16:45:25,74.61132,-144.20634,
9682,800021,2011-02-03 18:46:41,74.60774,-144.16896,
9683,800021,2011-02-03 20:46:46,74.60492,-144.12731,
9684,800021,2011-02-03 22:46:35,74.60236,-144.08207,
9956,800021,2011-02-04 00:46:35,74.5985,-144.03623,
9957,800021,2011-02-04 02:45:47,74.5948,-143.99145,
9958,800021,2011-02-04 04:45:59,74.59245,-143.94636,
9959,800021,2011-02-04 06:46:01,74.5894,-143.89738,
9960,800021,2011-02-04 08:46:05,74.5847,-143.84597,
9961,800021,2011-02-04 10:46:17,74.57891,-143.79582,
9962,800021,2011-02-04 12:46:04,74.57248,-143.74874,
9963,800021,2011-02-04 14:46:46,74.56609,-143.70181,
9964,800021,2011-02-04 16:46:57,74.55969,-143.65607,
9965,800021,2011-02-04 18:45:25,74.55322,-143.61031,
9966,800021,2011-02-04 20:46:28,74.5467,-143.56213,
9967,800021,2011-02-04 22:46:33,74.53964,-143.51352,
10237,800021,2011-02-05 00:46:16,74.5323,-143.46776,
10238,800021,2011-02-05 02:46:52,74.5254,-143.42794,
10239,800021,2011-02-05 04:46:41,74.52033,-143.39428,
10240,800021,2011-02-05 06:46:54,74.51716,-143.36445,
10241,800021,2011-02-05 08:45:18,74.51461,-143.33475,
10242,800021,2011-02-05 10:46:29,74.51195,-143.30623,
10243,800021,2011-02-05 12:46:35,74.5104,-143.2846,
10244,800021,2011-02-05 14:45:53,74.51061,-143.2761,
10245,800021,2011-02-05 16:46:05,74.51292,-143.27579,
10246,800021,2011-02-05 18:45:52,74.5172,-143.277,
10247,800021,2011-02-05 20:45:24,74.52395,-143.27797,
10248,800021,2011-02-05 22:46:29,74.53347,-143.27745,
10521,800021,2011-02-06 00:46:22,74.54752,-143.27059,
10522,800021,2011-02-06 02:45:24,74.56417,-143.24972,
10523,800021,2011-02-06 04:46:29,74.57854,-143.22012,
10524,800021,2011-02-06 06:46:35,74.58915,-143.1832,
10525,800021,2011-02-06 08:46:40,74.59525,-143.13886,
10526,800021,2011-02-06 10:46:56,74.59554,-143.06792,
10527,800021,2011-02-06 12:45:46,74.5926,-142.98866,
10528,800021,2011-02-06 14:45:53,74.58283,-142.90481,
10529,800021,2011-02-06 16:46:41,74.56389,-142.82151,
10530,800021,2011-02-06 18:45:52,74.538,-142.75115,
10531,800021,2011-02-06 20:46:46,74.51121,-142.69502,
10532,800021,2011-02-06 22:46:05,74.48954,-142.6583,
10803,800021,2011-02-07 00:46:56,74.47408,-142.62712,0.9900000095367432
10804,800021,2011-02-07 02:46:46,74.46332,-142.58946,0.9900000095367432
10805,800021,2011-02-07 04:46:35,74.45067,-142.5515,0.9900000095367432
10806,800021,2011-02-07 06:46:53,74.43717,-142.51893,0.9900000095367432
10807,800021,2011-02-07 08:47:04,74.42483,-142.48824,0.9900000095367432
10808,800021,2011-02-07 10:45:46,74.41518,-142.46465,0.9900000095367432
10809,800021,2011-02-07 12:47:05,74.40892,-142.44413,0.9900000095367432
10810,800021,2011-02-07 14:46:20,74.40373,-142.42226,0.9900000095367432
10811,800021,2011-02-07 16:46:32,74.39757,-142.39868,0.9900000095367432
10812,800021,2011-02-07 18:46:22,74.39234,-142.37903,0.9900000095367432
10813,800021,2011-02-07 20:46:22,74.38956,-142.37133,0.9900000095367432
10814,800021,2011-02-07 22:46:32,74.38933,-142.37038,0.9900000095367432
11082,800021,2011-02-08 00:46:41,74.38992,-142.37034,0.9900000095367432
11083,800021,2011-02-08 02:45:59,74.39137,-142.37253,0.9900000095367432
11084,800021,2011-02-08 04:46:04,74.39311,-142.37625,0.9900000095367432
11085,800021,2011-02-08 06:46:04,74.39455,-142.38243,0.9900000095367432
11086,800021,2011-02-08 08:46:16,74.39652,-142.39345,0.9900000095367432
11087,800021,2011-02-08 10:46:05,74.40079,-142.414,0.9900000095367432
11088,800021,2011-02-08 12:45:52,74.40873,-142.44006,0.9900000095367432
11089,800021,2011-02-08 14:47:04,74.41943,-142.46692,0.9900000095367432
11090,800021,2011-02-08 16:45:52,74.43063,-142.494,0.9900000095367432
11091,800021,2011-02-08 18:46:04,74.44168,-142.52403,0.9900000095367432
11092,800021,2011-02-08 20:45:30,74.4525,-142.55734,0.9900000095367432
11093,800021,2011-02-08 22:47:04,74.46383,-142.59304,0.9900000095367432
11363,800021,2011-02-09 00:46:53,74.47441,-142.62496,0.9900000095367432
11364,800021,2011-02-09 02:46:26,74.48357,-142.65208,
11365,800021,2011-02-09 04:46:33,74.49124,-142.67835,
11366,800021,2011-02-09 06:46:35,74.49699,-142.70405,
11367,800021,2011-02-09 08:46:40,74.50052,-142.72851,
11368,800021,2011-02-09 10:46:29,74.50246,-142.75482,
11369,800021,2011-02-09 12:46:16,74.50345,-142.78351,
11370,800021,2011-02-09 14:46:40,74.50342,-142.81358,
11371,800021,2011-02-09 16:46:52,74.50258,-142.84391,
11372,800021,2011-02-09 18:46:41,74.50093,-142.87447,
11373,800021,2011-02-09 20:46:40,74.49841,-142.90724,
11374,800021,2011-02-09 22:46:57,74.49555,-142.94671,
11648,800021,2011-02-10 00:45:19,74.49272,-142.98868,
11649,800021,2011-02-10 02:45:18,74.49049,-143.03002,
11650,800021,2011-02-10 04:46:33,74.48869,-143.07096,
11651,800021,2011-02-10 06:46:47,74.48626,-143.10223,
11652,800021,2011-02-10 08:46:46,74.48287,-143.12948,
11653,800021,2011-02-10 10:47:04,74.47797,-143.15348,
11654,800021,2011-02-10 12:46:53,74.47269,-143.17465,
11655,800021,2011-02-10 14:46:28,74.46779,-143.18956,
11656,800021,2011-02-10 16:46:17,74.46149,-143.20021,
11657,800021,2011-02-10 18:46:28,74.45503,-143.2071,
11658,800021,2011-02-10 20:46:40,74.44901,-143.21201,
11659,800021,2011-02-10 22:46:23,74.44314,-143.21373,
11903,800021,2011-02-11 00:46:41,74.4378,-143.2124,
11904,800021,2011-02-11 02:45:59,74.43287,-143.20845,
11905,800021,2011-02-11 04:46:05,74.42791,-143.2019,
11906,800021,2011-02-11 06:45:52,74.42308,-143.19323,
11907,800021,2011-02-11 08:46:11,74.4183,-143.18448,
11908,800021,2011-02-11 10:46:17,74.4137,-143.17381,
11909,800021,2011-02-11 12:46:33,74.40939,-143.16146,
11910,800021,2011-02-11 14:45:24,74.40524,-143.14542,
11911,800021,2011-02-11 16:46:28,74.40118,-143.126,
11912,800021,2011-02-11 18:46:16,74.39722,-143.10557,
11913,800021,2011-02-11 20:46:22,74.39263,-143.08447,
11914,800021,2011-02-11 22:46:41,74.38807,-143.06385,
12162,800021,2011-02-12 00:46:53,74.38335,-143.04482,
12163,800021,2011-02-12 02:45:50,74.37908,-143.02779,
12164,800021,2011-02-12 04:46:05,74.37536,-143.01006,
12165,800021,2011-02-12 06:46:02,74.37191,-142.99133,
12166,800021,2011-02-12 08:46:05,74.36886,-142.97157,
12167,800021,2011-02-12 10:46:17,74.36615,-142.94982,
12168,800021,2011-02-12 12:46:33,74.36385,-142.92417,
12169,800021,2011-02-12 14:45:24,74.36164,-142.89709,
12170,800021,2011-02-12 16:46:41,74.35971,-142.86704,
12171,800021,2011-02-12 18:46:22,74.35833,-142.8349,
12172,800021,2011-02-12 20:46:40,74.35721,-142.80574,
12173,800021,2011-02-12 22:47:04,74.35631,-142.78028,
12420,800021,2011-02-13 00:45:25,74.35559,-142.76096,
12421,800021,2011-02-13 02:46:56,74.35527,-142.74652,
12422,800021,2011-02-13 04:45:19,74.35538,-142.73676,
12423,800021,2011-02-13 06:46:50,74.35562,-142.72873,
12424,800021,2011-02-13 08:47:32,74.35598,-142.72278,
12425,800021,2011-02-13 10:46:20,74.35595,-142.71965,
12426,800021,2011-02-13 12:46:33,74.356,-142.71955,
12427,800021,2011-02-13 14:46:05,74.35607,-142.71957,
12428,800021,2011-02-13 16:45:46,74.3561,-142.71925,
12429,800021,2011-02-13 18:45:58,74.35609,-142.71817,
12430,800021,2011-02-13 20:45:30,74.35609,-142.71763,
12431,800021,2011-02-13 22:47:09,74.35625,-142.71661,
12667,800021,2011-02-14 00:46:59,74.35627,-142.71568,
12668,800021,2011-02-14 02:46:11,74.35624,-142.71571,
12669,800021,2011-02-14 04:46:23,74.35634,-142.71563,
12670,800021,2011-02-14 06:46:35,74.3563,-142.71568,
12671,800021,2011-02-14 08:46:46,74.35631,-142.71572,
12672,800021,2011-02-14 10:47:04,74.35632,-142.71579,
12673,800021,2011-02-14 12:47:19,74.35631,-142.71578,
12674,800021,2011-02-14 14:46:58,74.35628,-142.71583,
12675,800021,2011-02-14 16:45:31,74.35625,-142.7158,
12676,800021,2011-02-14 18:46:41,74.35598,-142.71628,
12677,800021,2011-02-14 20:46:52,74.35538,-142.71887,
12678,800021,2011-02-14 22:46:41,74.35419,-142.72282,
12893,800021,2011-02-15 00:46:59,74.35226,-142.72981,
12894,800021,2011-02-15 02:45:47,74.34966,-142.73846,
12895,800021,2011-02-15 04:45:59,74.34675,-142.74848,
12896,800021,2011-02-15 06:46:04,74.34366,-142.76019,
12897,800021,2011-02-15 08:46:16,74.34116,-142.77103,
12898,800021,2011-02-15 10:46:23,74.33924,-142.77937,
12899,800021,2011-02-15 12:46:35,74.33782,-142.78537,
12900,800021,2011-02-15 14:45:24,74.33681,-142.78978,
12901,800021,2011-02-15 16:46:58,74.33583,-142.7903,
12902,800021,2011-02-15 18:46:04,74.33464,-142.79115,
12903,800021,2011-02-15 20:46:16,74.33385,-142.79019,
12904,800021,2011-02-15 22:46:31,74.33279,-142.78842,
13132,800021,2011-02-16 00:46:35,74.33122,-142.78357,
13133,800021,2011-02-16 02:45:47,74.32873,-142.7797,
13134,800021,2011-02-16 04:45:46,74.32587,-142.7778,
13135,800021,2011-02-16 06:46:53,74.32312,-142.77688,
13136,800021,2011-02-16 08:47:04,74.32023,-142.77476,
13137,800021,2011-02-16 10:45:52,74.31683,-142.77345,
13138,800021,2011-02-16 12:46:04,74.31405,-142.77919,
13139,800021,2011-02-16 14:46:22,74.30992,-142.78375,
13140,800021,2011-02-16 16:46:11,74.30665,-142.78892,
