,buoy_id,datetime,latitude,longitude,sic_monthly
39,800002,2004-02-29 04:21:35,78.61323,-5.17282,0.9700000286102295
40,800002,2004-02-29 07:22:16,78.59927,-5.20564,0.9700000286102295
41,800002,2004-02-29 10:21:46,78.58541,-5.23824,0.9700000286102295
42,800002,2004-02-29 13:21:42,78.57152,-5.27091,0.9700000286102295
43,800002,2004-02-29 16:21:40,78.55762,-5.3036,0.9700000286102295
44,800002,2004-03-01 01:21:18,78.51594,-5.4016,0.949999988079071
45,800002,2004-03-01 04:22:10,78.50197,-5.43445,0.949999988079071
46,800002,2004-03-01 07:22:16,78.48807,-5.46715,0.949999988079071
47,800002,2004-03-01 13:21:11,78.46035,-5.53233,0.949999988079071
48,800002,2004-03-01 16:21:17,78.44644,-5.56504,0.949999988079071
49,800002,2004-03-01 19:22:04,78.43248,-5.59787,0.949999988079071
50,800002,2004-03-01 22:22:17,78.41856,-5.6306,0.949999988079071
51,800002,2004-03-02 01:21:18,78.40473,-5.66311,0.949999988079071
52,800002,2004-03-02 04:22:10,78.39076,-5.69596,0.9599999785423279
53,800002,2004-03-02 07:21:46,78.37689,-5.72857,0.9599999785423279
54,800002,2004-03-02 10:21:11,78.36304,-5.76115,0.9100000262260437
55,800002,2004-03-02 16:21:48,78.33519,-5.82664,0.9100000262260437
59,800002,2004-03-04 10:21:11,78.14062,-6.28418,0.9399999976158142
60,800002,2004-03-04 13:22:10,78.12664,-6.31705,0.9399999976158142
61,800002,2004-03-04 19:21:40,78.09888,-6.38233,0.9399999976158142
62,800002,2004-03-04 22:22:17,78.08493,-6.41514,0.9399999976158142
63,800002,2004-03-05 01:21:05,78.07112,-6.4476,0.9399999976158142
64,800002,2004-03-05 04:21:17,78.05721,-6.48033,0.9399999976158142
65,800002,2004-03-05 07:22:04,78.04324,-6.51316,0.9399999976158142
66,800002,2004-03-05 10:21:36,78.02938,-6.54576,0.9399999976158142
67,800002,2004-03-05 19:21:11,77.98771,-6.64376,0.9399999976158142
68,800002,2004-03-06 04:21:11,77.946,-6.74182,0.9700000286102295
69,800002,2004-03-06 07:21:46,77.93206,-6.77462,0.9700000286102295
70,800002,2004-03-06 10:22:10,77.91812,-6.80738,0.9700000286102295
71,800002,2004-03-06 13:21:11,77.9043,-6.83989,0.9700000286102295
72,800002,2004-03-06 16:21:36,77.89037,-6.87265,0.9700000286102295
73,800002,2004-03-07 01:20:47,77.84873,-6.97058,0.9700000286102295
77,800002,2004-03-08 13:21:46,77.68184,-7.36302,0.9700000286102295
78,800002,2004-03-08 16:21:11,77.66798,-7.3956,0.9700000286102295
79,800002,2004-03-08 22:22:11,77.6401,-7.46117,0.9700000286102295
80,800002,2004-03-09 01:21:17,77.62627,-7.49369,0.9700000286102295
81,800002,2004-03-09 04:22:04,77.61231,-7.52652,0.9700000286102295
82,800002,2004-03-09 07:21:05,77.59848,-7.55903,0.9700000286102295
83,800002,2004-03-09 10:21:36,77.58454,-7.59181,0.9700000286102295
84,800002,2004-03-09 13:21:35,77.57064,-7.6245,0.9700000286102295
85,800002,2004-03-09 16:21:06,77.55678,-7.6571,0.9800000190734863
86,800002,2004-03-09 22:21:46,77.52892,-7.7226,0.9800000190734863
87,800002,2004-03-10 01:22:10,77.51499,-7.75536,0.9800000190734863
88,800002,2004-03-10 04:21:35,77.50114,-7.78794,0.9800000190734863
89,800002,2004-03-10 07:21:42,77.48723,-7.82065,0.9800000190734863
90,800002,2004-03-10 10:22:16,77.47328,-7.85345,0.9800000190734863
91,800002,2004-03-10 13:21:11,77.45946,-7.88594,0.9800000190734863
92,800002,2004-03-10 16:21:12,77.44556,-7.91863,0.9800000190734863
93,800002,2004-03-10 19:21:12,77.43166,-7.95132,0.9800000190734863
94,800002,2004-03-10 22:21:35,77.41773,-7.98408,0.9800000190734863
95,800002,2004-03-11 01:22:16,77.40377,-8.01689,0.9800000190734863
96,800002,2004-03-11 04:21:46,77.38991,-8.04949,0.9800000190734863
97,800002,2004-03-11 07:22:16,77.37597,-8.08227,0.9800000190734863
98,800002,2004-03-11 10:21:46,77.36211,-8.11487,0.9800000190734863
99,800002,2004-03-11 13:20:47,77.34828,-8.14738,0.9800000190734863
100,800002,2004-03-11 16:21:46,77.33431,-8.18025,0.9800000190734863
101,800002,2004-03-11 19:22:04,77.32038,-8.21299,0.9800000190734863
102,800002,2004-03-11 22:21:17,77.30654,-8.24553,0.9800000190734863
103,800002,2004-03-12 01:22:10,77.29257,-8.27839,0.9800000190734863
104,800002,2004-03-12 04:22:05,77.27868,-8.31106,0.9800000190734863
124,800002,2004-03-19 13:21:05,76.45859,-10.23953,0.9700000286102295
125,800002,2004-03-19 16:21:46,76.44463,-10.27234,0.9700000286102295
126,800002,2004-03-19 19:21:42,76.43074,-10.30502,0.9700000286102295
127,800002,2004-03-19 22:21:46,76.41683,-10.33772,0.9700000286102295
128,800002,2004-03-20 01:21:35,76.40294,-10.37037,0.9700000286102295
129,800002,2004-03-20 04:21:48,76.38902,-10.4031,0.9700000286102295
130,800002,2004-03-20 07:21:36,76.37514,-10.43575,0.9700000286102295
131,800002,2004-03-20 10:22:17,76.36118,-10.46857,0.9700000286102295
132,800002,2004-03-20 13:21:17,76.34736,-10.50107,0.9700000286102295
133,800002,2004-03-20 16:22:17,76.33338,-10.53395,0.9700000286102295
134,800002,2004-03-20 19:21:46,76.31952,-10.56654,0.9700000286102295
135,800002,2004-03-20 22:21:48,76.30562,-10.59924,0.9700000286102295
