,buoy_id,datetime,latitude,longitude,sic_monthly
2201,800012,2008-01-09 04:05:58,78.32874,-136.82744,
2202,800012,2008-01-09 06:06:57,78.32527,-136.80905,
2203,800012,2008-01-09 08:06:31,78.32217,-136.79197,
2204,800012,2008-01-09 10:06:29,78.31972,-136.77598,
2205,800012,2008-01-09 12:06:10,78.31743,-136.76076,
2206,800012,2008-01-09 14:07:27,78.3153,-136.74486,
2207,800012,2008-01-09 16:05:46,78.31374,-136.72894,
2208,800012,2008-01-09 18:06:52,78.3118,-136.71179,
2209,800012,2008-01-09 20:06:29,78.31,-136.69447,
2210,800012,2008-01-09 22:06:04,78.30858,-136.67793,
2456,800012,2008-01-10 00:05:23,78.30767,-136.66137,
2457,800012,2008-01-10 02:06:10,78.30706,-136.64469,
2458,800012,2008-01-10 04:05:46,78.30658,-136.62785,
2459,800012,2008-01-10 06:06:52,78.30597,-136.60921,
2460,800012,2008-01-10 08:07:03,78.3053,-136.59095,
2461,800012,2008-01-10 10:06:53,78.30494,-136.57283,
2462,800012,2008-01-10 12:06:08,78.30541,-136.55438,
2463,800012,2008-01-10 14:06:14,78.30611,-136.53413,
2464,800012,2008-01-10 16:06:59,78.30671,-136.51107,
2465,800012,2008-01-10 18:06:28,78.30745,-136.48678,
2466,800012,2008-01-10 20:07:22,78.30812,-136.46338,
2467,800012,2008-01-10 22:06:16,78.30907,-136.44435,
2713,800012,2008-01-11 00:05:41,78.31089,-136.42694,
2714,800012,2008-01-11 02:05:47,78.3133,-136.41048,
2715,800012,2008-01-11 04:05:40,78.316,-136.39659,
2716,800012,2008-01-11 06:05:17,78.31858,-136.38585,
2717,800012,2008-01-11 08:07:21,78.32136,-136.37777,
2718,800012,2008-01-11 10:05:18,78.32389,-136.37343,
2719,800012,2008-01-11 12:06:21,78.32635,-136.37159,
2720,800012,2008-01-11 14:06:57,78.3282,-136.37149,
2721,800012,2008-01-11 16:06:29,78.32916,-136.37129,
2722,800012,2008-01-11 18:05:59,78.32945,-136.37362,
2723,800012,2008-01-11 20:06:57,78.32926,-136.37887,
2724,800012,2008-01-11 22:06:59,78.3288,-136.38473,
2970,800012,2008-01-12 00:05:45,78.32795,-136.38998,
2971,800012,2008-01-12 02:05:58,78.32703,-136.39425,
2972,800012,2008-01-12 04:06:53,78.32555,-136.39833,
2973,800012,2008-01-12 06:06:27,78.32329,-136.4007,
2974,800012,2008-01-12 08:05:58,78.32049,-136.40238,
2975,800012,2008-01-12 10:07:08,78.31764,-136.40028,
2976,800012,2008-01-12 12:07:09,78.31525,-136.39474,
2977,800012,2008-01-12 14:06:05,78.31243,-136.38753,
2978,800012,2008-01-12 16:05:45,78.30924,-136.3782,
2979,800012,2008-01-12 18:06:23,78.30647,-136.37,
2980,800012,2008-01-12 20:07:22,78.30337,-136.35832,
2981,800012,2008-01-12 22:06:22,78.3004,-136.34427,
3222,800012,2008-01-13 00:05:59,78.29769,-136.32514,
3223,800012,2008-01-13 02:06:14,78.29525,-136.30353,
3224,800012,2008-01-13 04:06:10,78.29348,-136.28143,
3225,800012,2008-01-13 06:06:46,78.29228,-136.26061,
3226,800012,2008-01-13 08:06:38,78.29165,-136.23892,
3227,800012,2008-01-13 10:06:29,78.29139,-136.21393,
3228,800012,2008-01-13 12:06:14,78.29132,-136.18556,
3229,800012,2008-01-13 14:06:16,78.29179,-136.15543,
3230,800012,2008-01-13 16:06:10,78.29265,-136.12451,
3231,800012,2008-01-13 18:06:55,78.29336,-136.09578,
3232,800012,2008-01-13 20:06:31,78.2937,-136.06866,
3233,800012,2008-01-13 22:06:54,78.29441,-136.04209,
3468,800012,2008-01-14 00:06:36,78.29513,-136.01507,
3469,800012,2008-01-14 02:07:17,78.29557,-135.99031,
3470,800012,2008-01-14 04:05:49,78.29741,-135.97037,
3471,800012,2008-01-14 06:05:19,78.29966,-135.95322,
3472,800012,2008-01-14 08:06:46,78.30189,-135.93528,
3473,800012,2008-01-14 10:05:55,78.30385,-135.9179,
3474,800012,2008-01-14 12:05:17,78.30622,-135.89671,
3475,800012,2008-01-14 14:06:21,78.30919,-135.87539,
3476,800012,2008-01-14 16:05:57,78.31296,-135.85312,
3477,800012,2008-01-14 18:06:36,78.31703,-135.82915,
3478,800012,2008-01-14 20:17:55,78.32102,-135.79688,
3479,800012,2008-01-14 22:06:23,78.32369,-135.77049,
3702,800012,2008-01-15 00:06:22,78.3273,-135.73495,
3703,800012,2008-01-15 02:07:16,78.33126,-135.70223,
3704,800012,2008-01-15 04:06:56,78.33624,-135.67214,
3705,800012,2008-01-15 06:05:59,78.34086,-135.64624,
3706,800012,2008-01-15 08:05:57,78.34491,-135.61912,
3707,800012,2008-01-15 10:06:57,78.34878,-135.59489,
3708,800012,2008-01-15 12:06:27,78.35287,-135.5795,
3709,800012,2008-01-15 14:06:08,78.35586,-135.5735,
3710,800012,2008-01-15 16:06:23,78.3576,-135.57034,
3711,800012,2008-01-15 18:05:53,78.3587,-135.56836,
3712,800012,2008-01-15 20:10:45,78.35945,-135.5676,
3713,800012,2008-01-15 22:06:53,78.35969,-135.56776,
3936,800012,2008-01-16 00:06:57,78.35992,-135.56771,
3937,800012,2008-01-16 02:06:44,78.36032,-135.56785,
3938,800012,2008-01-16 04:05:45,78.36107,-135.56763,
3939,800012,2008-01-16 06:05:47,78.36236,-135.56629,
3940,800012,2008-01-16 08:06:57,78.36408,-135.56504,
3941,800012,2008-01-16 10:06:23,78.36617,-135.55842,
3942,800012,2008-01-16 12:06:03,78.36908,-135.54989,
3943,800012,2008-01-16 14:06:51,78.37242,-135.54112,
3944,800012,2008-01-16 16:06:29,78.37658,-135.53032,
3945,800012,2008-01-16 18:07:26,78.38121,-135.51835,
3946,800012,2008-01-16 20:06:51,78.38565,-135.50529,
3947,800012,2008-01-16 22:06:53,78.38981,-135.48712,
4169,800012,2008-01-17 00:05:59,78.39361,-135.4678,
4170,800012,2008-01-17 02:05:59,78.39674,-135.45076,
4171,800012,2008-01-17 04:05:58,78.39956,-135.43578,
4172,800012,2008-01-17 06:06:28,78.40261,-135.41986,
4173,800012,2008-01-17 08:06:32,78.40613,-135.40138,
4174,800012,2008-01-17 10:06:50,78.40905,-135.38182,
4175,800012,2008-01-17 12:06:39,78.41114,-135.36674,
4176,800012,2008-01-17 14:06:38,78.41241,-135.35921,
4177,800012,2008-01-17 16:06:29,78.41284,-135.35809,
4178,800012,2008-01-17 18:05:59,78.4129,-135.35822,
4179,800012,2008-01-17 20:06:14,78.41294,-135.35884,
4180,800012,2008-01-17 22:05:52,78.41291,-135.35819,
4400,800012,2008-01-18 00:05:59,78.41289,-135.35821,
4401,800012,2008-01-18 02:05:34,78.41282,-135.35828,
4402,800012,2008-01-18 04:05:58,78.41284,-135.35822,
4403,800012,2008-01-18 06:05:17,78.41283,-135.35813,
4404,800012,2008-01-18 08:05:59,78.41284,-135.35815,
4405,800012,2008-01-18 10:05:18,78.4128,-135.35803,
4406,800012,2008-01-18 12:05:59,78.41279,-135.35823,
4407,800012,2008-01-18 14:06:23,78.41274,-135.35832,
4408,800012,2008-01-18 16:06:04,78.4126,-135.35838,
4409,800012,2008-01-18 18:06:45,78.41252,-135.35849,
4410,800012,2008-01-18 20:06:21,78.41242,-135.35923,
4411,800012,2008-01-18 22:06:16,78.41227,-135.35865,
4632,800012,2008-01-19 00:06:04,78.41195,-135.35882,
4633,800012,2008-01-19 02:06:04,78.41141,-135.35864,
4634,800012,2008-01-19 04:05:58,78.41109,-135.35872,
4635,800012,2008-01-19 06:06:28,78.41075,-135.35896,
4636,800012,2008-01-19 08:05:53,78.41058,-135.3593,
4637,800012,2008-01-19 10:05:57,78.41051,-135.35946,
4638,800012,2008-01-19 12:06:52,78.41046,-135.35948,
4639,800012,2008-01-19 14:05:23,78.4104,-135.35945,
4640,800012,2008-01-19 16:06:04,78.41029,-135.36024,
4641,800012,2008-01-19 18:07:14,78.4097,-135.36096,
4642,800012,2008-01-19 20:06:32,78.40949,-135.36131,
4643,800012,2008-01-19 22:07:26,78.40903,-135.36267,
4865,800012,2008-01-20 00:07:04,78.40879,-135.36336,
4866,800012,2008-01-20 02:05:59,78.4082,-135.36481,
4867,800012,2008-01-20 04:05:34,78.40722,-135.36702,
4868,800012,2008-01-20 06:06:09,78.4063,-135.3697,
4869,800012,2008-01-20 08:07:22,78.40551,-135.37218,
4870,800012,2008-01-20 10:06:53,78.40519,-135.37325,
4871,800012,2008-01-20 12:06:28,78.40533,-135.37459,
4872,800012,2008-01-20 14:06:50,78.40617,-135.3768,
4873,800012,2008-01-20 16:06:28,78.40819,-135.38302,
4874,800012,2008-01-20 18:06:04,78.4127,-135.39747,
4875,800012,2008-01-20 20:06:52,78.4209,-135.41537,
4876,800012,2008-01-20 22:07:08,78.43312,-135.43956,
5095,800012,2008-01-21 00:05:45,78.44755,-135.46695,
5096,800012,2008-01-21 02:06:57,78.46481,-135.50293,
5097,800012,2008-01-21 04:05:45,78.48476,-135.54138,
5098,800012,2008-01-21 06:06:46,78.50667,-135.58319,
5099,800012,2008-01-21 08:06:26,78.5288,-135.62652,
5100,800012,2008-01-21 10:05:52,78.54985,-135.66205,
5101,800012,2008-01-21 12:05:56,78.56857,-135.68551,
5102,800012,2008-01-21 14:06:44,78.58414,-135.69756,
5103,800012,2008-01-21 16:06:15,78.59713,-135.70083,
5104,800012,2008-01-21 18:06:57,78.60732,-135.68586,
5105,800012,2008-01-21 20:06:23,78.61258,-135.62231,
5106,800012,2008-01-21 22:06:12,78.61129,-135.53483,
5328,800012,2008-01-22 00:06:04,78.60825,-135.49183,
5329,800012,2008-01-22 02:06:26,78.61657,-135.46602,
5330,800012,2008-01-22 04:06:29,78.62192,-135.40958,
5331,800012,2008-01-22 06:05:37,78.6202,-135.33203,
5332,800012,2008-01-22 08:06:14,78.61389,-135.24802,
5333,800012,2008-01-22 10:05:39,78.60754,-135.17735,
5334,800012,2008-01-22 12:06:55,78.60291,-135.12392,
5335,800012,2008-01-22 14:06:16,78.60172,-135.07749,
5336,800012,2008-01-22 16:07:14,78.60182,-135.03192,
5337,800012,2008-01-22 18:06:02,78.6015,-134.97819,
5338,800012,2008-01-22 20:06:29,78.59865,-134.92182,
5339,800012,2008-01-22 22:05:57,78.5943,-134.89096,
5562,800012,2008-01-23 00:06:34,78.59055,-134.87694,
5563,800012,2008-01-23 02:06:16,78.58881,-134.87355,
5564,800012,2008-01-23 04:05:58,78.58804,-134.87312,
5565,800012,2008-01-23 06:06:28,78.58621,-134.87093,
5566,800012,2008-01-23 08:05:57,78.5832,-134.8683,
5567,800012,2008-01-23 10:05:18,78.5794,-134.86784,
5568,800012,2008-01-23 12:05:17,78.57582,-134.87112,
5569,800012,2008-01-23 14:05:28,78.5724,-134.87575,
5570,800012,2008-01-23 16:07:03,78.56923,-134.87925,
5571,800012,2008-01-23 18:05:59,78.56603,-134.87999,
5572,800012,2008-01-23 20:06:50,78.56179,-134.87799,
5573,800012,2008-01-23 22:07:14,78.55718,-134.87899,
5795,800012,2008-01-24 00:06:51,78.55295,-134.88209,
5796,800012,2008-01-24 02:06:57,78.54978,-134.88497,
5797,800012,2008-01-24 04:06:29,78.54741,-134.88664,
5798,800012,2008-01-24 06:05:29,78.54557,-134.88706,
5799,800012,2008-01-24 08:05:59,78.54361,-134.8859,
5800,800012,2008-01-24 10:06:56,78.54202,-134.88696,
5801,800012,2008-01-24 12:05:49,78.53856,-134.88564,
5802,800012,2008-01-24 14:06:20,78.53521,-134.87723,
5803,800012,2008-01-24 16:06:27,78.53166,-134.86585,
5804,800012,2008-01-24 18:05:17,78.529,-134.85646,
5805,800012,2008-01-24 20:05:27,78.52694,-134.84504,
5806,800012,2008-01-24 22:06:44,78.52574,-134.83735,
6028,800012,2008-01-25 00:06:04,78.52531,-134.83365,
6029,800012,2008-01-25 02:06:44,78.52543,-134.83312,
6030,800012,2008-01-25 04:05:58,78.52573,-134.83251,
6031,800012,2008-01-25 06:05:17,78.52575,-134.8322,
6032,800012,2008-01-25 08:05:53,78.52583,-134.83216,
6033,800012,2008-01-25 10:06:28,78.52588,-134.83195,
6034,800012,2008-01-25 12:05:59,78.5259,-134.83195,
6035,800012,2008-01-25 14:06:57,78.52596,-134.83181,
6036,800012,2008-01-25 16:06:29,78.52599,-134.83155,
6037,800012,2008-01-25 18:06:59,78.52611,-134.83149,
6038,800012,2008-01-25 20:06:16,78.52618,-134.83137,
6039,800012,2008-01-25 22:06:56,78.52631,-134.83108,
6262,800012,2008-01-26 00:06:16,78.52655,-134.83079,
6263,800012,2008-01-26 02:05:46,78.52659,-134.8306,
6264,800012,2008-01-26 04:06:15,78.52662,-134.83058,
6265,800012,2008-01-26 06:05:45,78.52661,-134.83039,
6266,800012,2008-01-26 08:05:59,78.5266,-134.83054,
6267,800012,2008-01-26 10:06:15,78.52654,-134.83048,
6268,800012,2008-01-26 12:05:59,78.52661,-134.83042,
6269,800012,2008-01-26 14:07:21,78.52669,-134.82985,
6270,800012,2008-01-26 16:06:57,78.52726,-134.82863,
6271,800012,2008-01-26 18:05:53,78.52766,-134.82774,
6272,800012,2008-01-26 20:06:57,78.52782,-134.82703,
6273,800012,2008-01-26 22:06:29,78.52815,-134.82614,
6495,800012,2008-01-27 00:06:10,78.52828,-134.82588,
6496,800012,2008-01-27 02:06:29,78.52835,-134.82273,
6497,800012,2008-01-27 04:06:16,78.52851,-134.82182,
6498,800012,2008-01-27 06:05:17,78.52856,-134.82177,
6499,800012,2008-01-27 08:06:04,78.5286,-134.82177,
6500,800012,2008-01-27 10:06:37,78.52864,-134.8216,
6501,800012,2008-01-27 12:05:59,78.52879,-134.82136,
6502,800012,2008-01-27 14:07:27,78.52911,-134.81957,
6503,800012,2008-01-27 16:06:38,78.52948,-134.81765,
6504,800012,2008-01-27 18:05:59,78.53002,-134.81716,
6505,800012,2008-01-27 20:06:57,78.53057,-134.81672,
6506,800012,2008-01-27 22:06:57,78.53122,-134.81564,
6728,800012,2008-01-28 00:06:40,78.53199,-134.81426,
6729,800012,2008-01-28 02:06:14,78.53269,-134.81291,
6730,800012,2008-01-28 04:05:57,78.53359,-134.81048,
6731,800012,2008-01-28 06:07:14,78.53457,-134.80892,
6732,800012,2008-01-28 08:05:28,78.53552,-134.80797,
6733,800012,2008-01-28 10:05:18,78.53675,-134.80446,
6734,800012,2008-01-28 12:05:59,78.53754,-134.80024,
6735,800012,2008-01-28 14:19:39,78.53853,-134.79591,
6736,800012,2008-01-28 16:06:22,78.53936,-134.79445,
6737,800012,2008-01-28 18:05:23,78.54007,-134.79424,
6738,800012,2008-01-28 20:05:46,78.54061,-134.79421,
6739,800012,2008-01-28 22:06:56,78.54116,-134.79374,
6958,800012,2008-01-29 00:06:22,78.5416,-134.79254,
6959,800012,2008-01-29 02:05:53,78.54221,-134.79057,
6960,800012,2008-01-29 04:06:35,78.54251,-134.78978,
6961,800012,2008-01-29 06:06:27,78.54295,-134.78992,
6962,800012,2008-01-29 08:05:47,78.54352,-134.79049,
6963,800012,2008-01-29 10:06:16,78.54457,-134.7906,
6964,800012,2008-01-29 12:05:17,78.54545,-134.78949,
6965,800012,2008-01-29 14:10:45,78.54599,-134.78828,
6966,800012,2008-01-29 16:06:57,78.54644,-134.78784,
6967,800012,2008-01-29 18:05:59,78.54769,-134.7865,
6968,800012,2008-01-29 20:07:16,78.54941,-134.7833,
6969,800012,2008-01-29 22:06:47,78.55072,-134.77617,
7186,800012,2008-01-30 00:06:04,78.55126,-134.77024,
7187,800012,2008-01-30 02:05:57,78.55139,-134.76857,
7188,800012,2008-01-30 04:06:23,78.55149,-134.76596,
7189,800012,2008-01-30 06:05:53,78.55165,-134.76602,
7190,800012,2008-01-30 08:05:47,78.55173,-134.76497,
7191,800012,2008-01-30 10:06:04,78.55188,-134.76186,
7192,800012,2008-01-30 12:06:40,78.55226,-134.76227,
7193,800012,2008-01-30 14:05:53,78.55314,-134.75685,
7194,800012,2008-01-30 16:05:18,78.55439,-134.75414,
7195,800012,2008-01-30 18:05:47,78.55658,-134.75234,
7196,800012,2008-01-30 20:06:08,78.55925,-134.75041,
7197,800012,2008-01-30 22:06:29,78.56151,-134.7453,
7415,800012,2008-01-31 00:05:35,78.56398,-134.73962,
7416,800012,2008-01-31 02:06:57,78.56595,-134.73991,
7417,800012,2008-01-31 04:05:58,78.56778,-134.7413,
7418,800012,2008-01-31 06:05:45,78.57012,-134.73973,
7419,800012,2008-01-31 08:06:27,78.57224,-134.73932,
7420,800012,2008-01-31 10:06:28,78.57378,-134.74083,
7421,800012,2008-01-31 12:05:41,78.57398,-134.73984,
7422,800012,2008-01-31 14:06:58,78.57408,-134.73866,
7423,800012,2008-01-31 16:06:27,78.57404,-134.73879,
7424,800012,2008-01-31 18:07:05,78.57407,-134.73884,
7425,800012,2008-01-31 20:06:29,78.57412,-134.73901,
7426,800012,2008-01-31 22:07:05,78.57432,-134.74124,
7642,800012,2008-02-01 00:06:04,78.57422,-134.74356,
7643,800012,2008-02-01 02:06:35,78.57306,-134.74605,
7644,800012,2008-02-01 04:05:58,78.57023,-134.74897,
7645,800012,2008-02-01 06:05:45,78.56603,-134.75098,
7646,800012,2008-02-01 08:06:44,78.55923,-134.75094,
7647,800012,2008-02-01 10:06:44,78.55002,-134.74679,
7648,800012,2008-02-01 12:06:15,78.53957,-134.74066,
7649,800012,2008-02-01 14:06:11,78.5276,-134.73845,
7650,800012,2008-02-01 16:05:58,78.516,-134.74058,
7651,800012,2008-02-01 18:06:28,78.50513,-134.74174,
7652,800012,2008-02-01 20:06:17,78.49588,-134.7366,
7653,800012,2008-02-01 22:06:38,78.48907,-134.72749,
7862,800012,2008-02-02 00:06:10,78.48384,-134.7161,
7863,800012,2008-02-02 02:07:16,78.47871,-134.70524,
7864,800012,2008-02-02 04:06:35,78.47376,-134.69544,
7865,800012,2008-02-02 06:05:59,78.46988,-134.68673,
7866,800012,2008-02-02 08:07:28,78.4671,-134.67776,
7867,800012,2008-02-02 10:06:53,78.4646,-134.66506,
7868,800012,2008-02-02 12:06:46,78.46256,-134.65522,
7869,800012,2008-02-02 14:06:21,78.45999,-134.64239,
7870,800012,2008-02-02 16:05:24,78.45731,-134.62583,
7871,800012,2008-02-02 18:05:59,78.45542,-134.61179,
7872,800012,2008-02-02 20:05:47,78.45345,-134.59397,
7873,800012,2008-02-02 22:06:22,78.4517,-134.57676,
8071,800012,2008-02-03 00:05:41,78.45034,-134.55518,
8072,800012,2008-02-03 02:05:46,78.44921,-134.5385,
8073,800012,2008-02-03 04:06:53,78.44862,-134.52634,
8074,800012,2008-02-03 06:05:59,78.44736,-134.50984,
8075,800012,2008-02-03 08:06:20,78.44712,-134.49796,
8076,800012,2008-02-03 10:06:29,78.44707,-134.48771,
8077,800012,2008-02-03 12:05:17,78.44701,-134.48013,
8078,800012,2008-02-03 14:06:40,78.44714,-134.47995,
8079,800012,2008-02-03 16:05:18,78.44773,-134.47782,
8080,800012,2008-02-03 18:07:05,78.44923,-134.47334,
8081,800012,2008-02-03 20:05:47,78.451,-134.46722,
8082,800012,2008-02-03 22:07:21,78.45291,-134.4577,
8281,800012,2008-02-04 00:06:46,78.4541,-134.45102,
8282,800012,2008-02-04 02:06:57,78.45487,-134.44979,
8283,800012,2008-02-04 04:06:28,78.45676,-134.44473,
8284,800012,2008-02-04 06:05:17,78.45967,-134.43403,
8285,800012,2008-02-04 08:06:27,78.46259,-134.4254,
8286,800012,2008-02-04 10:06:34,78.46567,-134.4143,
8287,800012,2008-02-04 12:06:21,78.46809,-134.4082,
8288,800012,2008-02-04 14:06:11,78.46959,-134.40389,
8289,800012,2008-02-04 16:06:16,78.47011,-134.40328,
8290,800012,2008-02-04 18:06:46,78.4702,-134.40337,
8291,800012,2008-02-04 20:06:33,78.47026,-134.40338,
8292,800012,2008-02-04 22:06:04,78.47028,-134.40332,
8491,800012,2008-02-05 00:05:17,78.47024,-134.40321,
8492,800012,2008-02-05 02:07:03,78.47025,-134.40326,
8493,800012,2008-02-05 04:05:58,78.47019,-134.40311,
8494,800012,2008-02-05 06:05:17,78.47005,-134.40302,
8495,800012,2008-02-05 08:06:14,78.46997,-134.403,
8496,800012,2008-02-05 10:05:18,78.46984,-134.40314,
8497,800012,2008-02-05 12:06:27,78.46966,-134.40336,
8498,800012,2008-02-05 14:05:57,78.46941,-134.4034,
8499,800012,2008-02-05 16:06:59,78.46923,-134.40306,
8500,800012,2008-02-05 18:06:27,78.46916,-134.40306,
8501,800012,2008-02-05 20:06:01,78.46916,-134.40315,
8502,800012,2008-02-05 22:06:10,78.46916,-134.40319,
8701,800012,2008-02-06 00:06:15,78.46911,-134.40311,
8702,800012,2008-02-06 02:05:47,78.46913,-134.40318,
8703,800012,2008-02-06 04:06:29,78.46911,-134.40336,
8704,800012,2008-02-06 06:06:14,78.46907,-134.40313,
8705,800012,2008-02-06 08:05:47,78.46903,-134.40321,
8706,800012,2008-02-06 10:05:34,78.46902,-134.4031,
8707,800012,2008-02-06 12:06:14,78.46904,-134.40315,
8708,800012,2008-02-06 14:06:26,78.46902,-134.40319,
8709,800012,2008-02-06 16:06:27,78.46902,-134.40329,
8710,800012,2008-02-06 18:05:23,78.46905,-134.40324,
8711,800012,2008-02-06 20:05:59,78.4691,-134.40318,
8712,800012,2008-02-06 22:05:52,78.46906,-134.40311,
8909,800012,2008-02-07 00:05:40,78.4691,-134.40319,
8910,800012,2008-02-07 02:06:26,78.46909,-134.40316,
8911,800012,2008-02-07 04:06:53,78.46907,-134.40318,
8912,800012,2008-02-07 06:06:27,78.46907,-134.40306,
8913,800012,2008-02-07 08:05:57,78.46906,-134.40322,
8914,800012,2008-02-07 10:05:40,78.46898,-134.40328,
8915,800012,2008-02-07 12:06:58,78.46893,-134.40298,
8916,800012,2008-02-07 14:05:59,78.46885,-134.40311,
8917,800012,2008-02-07 16:06:35,78.46832,-134.40338,
8918,800012,2008-02-07 18:05:59,78.46498,-134.40277,
8919,800012,2008-02-07 20:05:40,78.46166,-134.39763,
