"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,9.113,252.259,2.0,244.0,15.0,261.0,212,214.0,18.627,14.78,1.53,54.142,0.909,1.009,0.0,1.0,0.896,0.901,0.896,0.022,0.914,0.938,0.037,0.031,0.044,0.02
2.0,16.688,292.766,13.0,288.0,20.0,298.0,77,77.0,11.838,8.33,1.335,30.485,1.041,1.0,0.0,1.0,0.851,0.859,0.855,0.033,0.878,0.909,0.092,0.075,0.042,0.047
3.0,26.085,307.323,17.0,304.0,34.0,312.0,130,133.0,19.113,9.043,0.118,45.314,0.796,1.023,0.0,1.0,0.888,0.888,0.888,0.016,0.907,0.934,0.022,0.02,0.036,0.014
4.0,25.47,332.322,20.0,323.0,32.0,341.0,202,202.0,19.896,13.13,-1.435,52.971,0.905,1.0,0.0,1.0,0.901,0.897,0.895,0.021,0.923,0.939,0.02,0.021,0.029,0.014
5.0,29.912,356.991,24.0,352.0,35.0,364.0,113,115.0,13.417,11.418,-1.539,38.971,0.935,1.018,0.0,1.0,0.892,0.892,0.884,0.029,0.914,0.938,0.012,0.012,0.019,0.009
6.0,39.38,255.346,29.0,248.0,50.0,262.0,266,270.0,22.569,15.184,-0.151,61.456,0.885,1.015,0.0,1.0,0.904,0.906,0.905,0.012,0.92,0.941,0.018,0.019,0.039,0.011
7.0,81.54,328.031,66.0,319.0,97.0,335.0,383,385.0,30.289,16.485,0.129,79.355,0.764,1.005,0.0,1.0,0.877,0.876,0.868,0.013,0.898,0.921,0.034,0.034,0.033,0.018
8.0,99.338,73.652,84.0,57.0,116.0,91.0,612,625.0,41.794,19.418,-0.79,102.711,0.729,1.021,0.0,1.0,0.874,0.876,0.879,0.124,0.903,0.921,0.061,0.057,0.106,0.029
9.0,94.329,293.071,90.0,288.0,98.0,299.0,85,85.0,13.226,8.266,1.181,33.314,0.962,1.0,0.0,1.0,0.874,0.874,0.866,0.019,0.899,0.915,0.044,0.039,0.029,0.03
10.0,101.767,35.391,96.0,29.0,107.0,43.0,133,133.0,15.55,11.019,-1.201,41.799,0.957,1.0,0.0,1.0,0.897,0.9,0.908,0.054,0.924,0.936,0.036,0.031,0.08,0.036
11.0,109.199,147.027,98.0,138.0,119.0,159.0,261,271.0,25.365,13.591,0.771,65.426,0.766,1.038,0.0,1.0,0.901,0.899,0.894,0.169,0.927,0.943,0.036,0.034,0.028,0.02
12.0,117.322,88.147,101.0,71.0,130.0,103.0,714,730.0,36.148,26.87,-1.078,106.184,0.796,1.022,0.0,1.0,0.903,0.903,0.902,0.111,0.927,0.943,0.023,0.023,0.067,0.016
13.0,116.573,136.727,109.0,129.0,123.0,146.0,143,152.0,20.679,9.387,0.87,49.113,0.745,1.063,0.0,1.0,0.911,0.906,0.904,0.215,0.933,0.951,0.04,0.035,0.04,0.029
14.0,124.582,25.462,117.0,16.0,133.0,36.0,249,251.0,21.761,14.943,-1.276,60.527,0.854,1.008,0.0,1.0,0.892,0.893,0.894,0.051,0.92,0.934,0.054,0.046,0.042,0.029
15.0,128.197,132.38,124.0,128.0,132.0,137.0,71,71.0,9.887,9.28,-1.427,29.314,1.038,1.0,0.0,1.0,0.868,0.872,0.885,0.104,0.896,0.927,0.042,0.037,0.039,0.029
16.0,135.174,85.791,131.0,75.0,142.0,100.0,172,180.0,26.092,9.639,-1.322,62.042,0.562,1.047,0.0,1.0,0.902,0.904,0.907,0.063,0.925,0.939,0.037,0.034,0.055,0.028
17.0,137.766,64.299,133.0,58.0,142.0,70.0,107,107.0,12.978,10.794,-1.207,37.899,0.936,1.0,0.0,1.0,0.906,0.906,0.906,0.094,0.928,0.951,0.017,0.017,0.063,0.02
18.0,144.667,74.4,138.0,71.0,150.0,78.0,75,75.0,13.215,7.333,0.32,32.142,0.912,1.0,0.0,1.0,0.887,0.888,0.896,0.098,0.905,0.925,0.056,0.048,0.079,0.059
19.0,148.062,63.415,145.0,58.0,152.0,69.0,65,65.0,13.068,6.387,1.252,30.728,0.865,1.0,0.0,1.0,0.908,0.909,0.912,0.079,0.929,0.952,0.018,0.025,0.062,0.027
20.0,152.39,149.646,145.0,144.0,160.0,157.0,164,167.0,17.006,12.649,-0.504,48.385,0.88,1.018,0.0,1.0,0.9,0.905,0.904,0.122,0.919,0.946,0.021,0.019,0.029,0.013
22.0,154.216,132.518,149.0,126.0,160.0,139.0,139,139.0,13.946,12.85,-1.462,42.142,0.984,1.0,0.0,1.0,0.877,0.881,0.885,0.104,0.897,0.928,0.057,0.048,0.052,0.028
23.0,168.735,130.652,162.0,125.0,175.0,138.0,132,132.0,13.228,13.111,0.59,41.456,0.965,1.0,0.0,1.0,0.878,0.881,0.887,0.065,0.896,0.92,0.057,0.049,0.066,0.032
