"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,20.817,117.667,10.0,105.0,29.0,130.0,366,367.0,25.206,19.031,1.489,73.355,0.855,0.997,0.0,0.992,0.712,0.732,0.731,0.024,0.69,0.77,0.047,0.044,0.057,0.023
2.0,16.21,332.581,13.0,328.0,19.0,338.0,62,62.0,11.056,7.215,1.525,27.899,1.001,1.0,0.0,1.0,0.785,0.801,0.797,0.022,0.791,0.867,0.02,0.017,0.034,0.018
3.0,22.255,59.672,14.0,51.0,30.0,67.0,235,235.0,19.154,15.756,-0.764,54.627,0.99,1.0,0.0,1.0,0.708,0.728,0.735,0.025,0.685,0.757,0.041,0.039,0.055,0.024
4.0,18.931,231.931,15.0,228.0,23.0,236.0,58,58.0,11.293,6.5,0.734,26.728,1.02,1.0,0.0,1.0,0.706,0.731,0.727,0.036,0.699,0.774,0.037,0.036,0.039,0.029
5.0,22.991,162.948,18.0,157.0,28.0,170.0,115,115.0,14.961,9.896,-1.196,39.556,0.924,1.0,0.0,0.948,0.658,0.679,0.68,0.049,0.627,0.698,0.092,0.075,0.086,0.073
6.0,28.835,142.863,20.0,136.0,36.0,150.0,212,214.0,18.041,15.32,0.567,53.556,0.929,0.991,0.0,1.0,0.718,0.731,0.736,0.028,0.699,0.777,0.035,0.033,0.07,0.026
7.0,24.017,261.525,20.0,258.0,28.0,265.0,59,59.0,9.227,8.13,0.366,25.899,1.105,1.0,0.0,1.0,0.731,0.747,0.737,0.02,0.734,0.795,0.019,0.02,0.028,0.016
8.0,42.843,128.281,33.0,119.0,53.0,138.0,306,306.0,20.009,19.654,-1.024,64.527,0.924,1.0,0.0,1.0,0.733,0.758,0.756,0.022,0.723,0.803,0.026,0.024,0.053,0.018
9.0,41.044,31.878,36.0,26.0,45.0,37.0,90,90.0,11.87,9.788,-1.252,32.971,1.04,1.0,0.0,0.989,0.69,0.719,0.72,0.053,0.66,0.736,0.05,0.05,0.093,0.052
10.0,43.299,337.057,38.0,333.0,48.0,342.0,87,87.0,10.989,10.242,-0.064,32.142,1.058,1.0,0.0,1.0,0.721,0.742,0.747,0.028,0.704,0.778,0.034,0.034,0.019,0.024
11.0,46.107,12.992,41.0,4.0,50.0,24.0,131,131.0,22.222,7.706,1.253,50.385,0.648,1.0,0.0,1.0,0.707,0.722,0.724,0.032,0.682,0.753,0.029,0.018,0.104,0.021
12.0,46.815,43.333,43.0,40.0,51.0,47.0,54,54.0,8.826,7.874,0.119,25.899,1.012,1.0,0.0,0.981,0.702,0.721,0.735,0.056,0.66,0.741,0.073,0.056,0.087,0.058
13.0,52.071,73.247,44.0,68.0,60.0,79.0,170,170.0,17.505,12.458,-0.175,47.556,0.945,1.0,0.0,1.0,0.716,0.731,0.736,0.023,0.688,0.764,0.027,0.026,0.042,0.021
14.0,51.734,194.672,47.0,190.0,56.0,199.0,64,64.0,11.672,7.029,0.811,28.971,0.958,1.0,0.0,1.0,0.725,0.742,0.729,0.06,0.705,0.768,0.075,0.058,0.127,0.063
15.0,52.789,35.298,49.0,30.0,56.0,40.0,57,57.0,12.092,6.007,1.145,28.142,0.904,1.0,0.0,1.0,0.689,0.712,0.722,0.027,0.671,0.73,0.027,0.026,0.062,0.021
