"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,16.0,41.84,9.0,36.0,22.0,46.0,100,101.0,15.349,8.681,-0.476,39.213,0.817,0.99,1.0,0.0,0.806,0.807,0.807,0.653,0.856,0.87,0.0,0.019,0.0,0.0
2.0,39.401,123.28,23.0,117.0,54.0,130.0,364,364.0,34.212,13.845,-0.065,79.799,0.718,1.0,1.0,0.0,0.802,0.803,0.802,0.643,0.855,0.865,0.0,0.018,0.0,0.0
3.0,41.509,45.73,33.0,32.0,55.0,56.0,293,305.0,28.534,14.954,0.905,75.598,0.644,0.961,1.0,0.0,0.811,0.812,0.812,0.644,0.861,0.871,0.0,0.022,0.0,0.0
4.0,44.581,102.605,34.0,98.0,57.0,106.0,172,172.0,24.662,9.245,0.091,56.142,0.686,1.0,1.0,0.0,0.784,0.787,0.786,0.641,0.839,0.849,0.0,0.026,0.0,0.0
5.0,53.868,34.124,35.0,11.0,76.0,59.0,727,821.0,57.476,19.751,0.963,137.581,0.483,0.886,1.0,0.0,0.808,0.811,0.809,0.64,0.853,0.868,0.0,0.023,0.0,0.0
6.0,99.812,140.67,58.0,114.0,145.0,171.0,1264,1368.0,107.026,16.253,0.544,223.563,0.318,0.924,1.0,0.0,0.773,0.778,0.777,0.593,0.818,0.835,0.0,0.046,0.0,0.0
7.0,130.174,111.074,61.0,63.0,205.0,153.0,6848,7253.0,147.297,61.907,0.452,377.203,0.605,0.944,1.0,0.0,0.78,0.792,0.792,0.515,0.807,0.849,0.0,0.039,0.0,0.0
8.0,109.233,190.537,70.0,163.0,163.0,215.0,3586,3706.0,95.359,51.011,0.029,256.267,0.686,0.968,1.0,0.0,0.788,0.795,0.794,0.576,0.83,0.854,0.0,0.041,0.0,0.0
9.0,180.786,42.705,138.0,16.0,223.0,68.0,1858,2044.0,94.579,26.66,0.5,218.936,0.487,0.909,1.0,0.0,0.781,0.79,0.788,0.476,0.8,0.845,0.0,0.045,0.0,0.0
10.0,169.381,66.576,147.0,48.0,192.0,83.0,604,606.0,55.418,14.169,0.658,123.681,0.496,0.997,1.0,0.0,0.756,0.77,0.771,0.376,0.765,0.819,0.0,0.06,0.0,0.0
11.0,214.906,77.078,211.0,72.0,219.0,82.0,64,64.0,12.603,6.532,-0.988,30.728,0.852,1.0,1.0,0.0,0.745,0.76,0.765,0.513,0.763,0.811,0.0,0.034,0.0,0.0
12.0,232.205,65.558,224.0,58.0,243.0,72.0,215,215.0,19.784,14.569,0.184,56.042,0.86,1.0,1.0,0.0,0.75,0.763,0.768,0.434,0.76,0.815,0.0,0.034,0.0,0.0
13.0,246.109,58.414,236.0,53.0,255.0,65.0,174,174.0,19.845,11.388,0.444,50.284,0.865,1.0,1.0,0.0,0.747,0.753,0.753,0.498,0.755,0.8,0.0,0.068,0.0,0.0
14.0,271.458,47.771,250.0,38.0,289.0,57.0,406,454.0,42.492,13.269,-0.237,98.426,0.527,0.894,1.0,0.0,0.762,0.772,0.77,0.521,0.794,0.828,0.0,0.046,0.0,0.0
