"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,9.039,143.093,4.0,136.0,14.0,151.0,129,129.0,14.974,11.058,-1.445,40.627,0.982,1.0,1.0,0.0,0.706,0.733,0.729,0.291,0.705,0.763,0.0,0.071,0.0,0.0
2.0,21.855,205.971,16.0,199.0,28.0,214.0,172,172.0,16.23,13.628,1.537,46.971,0.98,1.0,1.0,0.0,0.814,0.839,0.82,0.165,0.81,0.878,0.0,0.044,0.0,0.0
7.0,80.849,264.487,73.0,255.0,89.0,275.0,304,304.0,22.966,17.202,-1.438,64.385,0.922,1.0,0.092,0.878,0.616,0.656,0.662,0.062,0.536,0.652,0.195,0.047,0.117,0.052
8.0,83.078,224.792,79.0,220.0,87.0,230.0,77,77.0,12.076,8.134,0.974,30.728,1.025,1.0,0.532,0.455,0.594,0.628,0.634,0.244,0.54,0.622,0.346,0.053,0.108,0.098
11.0,97.383,229.883,93.0,226.0,101.0,235.0,60,60.0,10.855,7.276,0.785,28.142,0.952,1.0,0.0,1.0,0.678,0.71,0.703,0.098,0.632,0.71,0.031,0.036,0.213,0.051
13.0,103.75,151.547,98.0,148.0,108.0,156.0,64,64.0,11.939,6.994,0.664,29.556,0.921,1.0,0.0,0.938,0.642,0.676,0.673,0.083,0.565,0.651,0.09,0.079,0.17,0.086
14.0,115.318,289.602,102.0,270.0,128.0,307.0,713,713.0,39.359,23.273,-1.102,103.74,0.833,1.0,0.0,0.98,0.611,0.643,0.646,0.048,0.535,0.633,0.053,0.052,0.118,0.023
15.0,116.042,82.797,110.0,77.0,121.0,89.0,118,118.0,14.582,10.4,1.044,39.556,0.948,1.0,0.0,0.831,0.581,0.609,0.608,0.178,0.511,0.57,0.131,0.1,0.18,0.1
17.0,124.052,209.456,116.0,201.0,131.0,219.0,248,248.0,19.413,16.482,1.368,56.627,0.972,1.0,0.0,0.843,0.621,0.65,0.648,0.049,0.562,0.638,0.15,0.121,0.107,0.078
18.0,143.452,157.961,117.0,141.0,164.0,176.0,1269,1278.0,46.505,35.489,0.0,138.811,0.828,0.993,0.009,0.984,0.652,0.679,0.691,0.067,0.608,0.685,0.074,0.035,0.127,0.026
19.0,122.821,378.538,117.0,372.0,129.0,385.0,106,107.0,16.77,8.358,0.967,41.799,0.762,0.991,0.0,0.877,0.546,0.581,0.59,0.064,0.424,0.513,0.083,0.066,0.142,0.059
20.0,133.06,232.12,119.0,219.0,144.0,246.0,515,515.0,29.034,23.31,-0.925,86.426,0.866,1.0,0.004,0.996,0.671,0.694,0.702,0.186,0.642,0.711,0.054,0.027,0.086,0.023
21.0,128.186,190.143,124.0,186.0,132.0,195.0,70,70.0,10.276,8.726,-1.217,28.728,1.066,1.0,0.0,0.829,0.615,0.637,0.641,0.057,0.543,0.622,0.166,0.124,0.104,0.11
23.0,135.509,387.906,132.0,383.0,139.0,392.0,53,53.0,9.563,7.097,-1.153,24.971,1.068,1.0,0.0,0.981,0.604,0.627,0.631,0.119,0.55,0.62,0.039,0.037,0.061,0.042
24.0,145.346,198.75,140.0,192.0,150.0,206.0,136,136.0,15.173,11.568,1.464,41.556,0.99,1.0,0.0,0.941,0.616,0.653,0.663,0.112,0.572,0.644,0.08,0.069,0.075,0.049
26.0,154.386,96.107,148.0,90.0,161.0,102.0,140,140.0,15.91,11.281,0.649,42.385,0.979,1.0,0.0,0.907,0.547,0.585,0.593,0.085,0.443,0.534,0.071,0.059,0.09,0.047
29.0,173.534,117.92,168.0,114.0,179.0,122.0,88,88.0,11.701,9.623,-0.113,32.728,1.032,1.0,0.0,0.989,0.627,0.646,0.658,0.191,0.603,0.662,0.038,0.037,0.029,0.025
31.0,179.804,138.961,175.0,134.0,185.0,145.0,102,102.0,11.527,11.417,-0.244,35.728,1.004,1.0,0.0,1.0,0.625,0.651,0.661,0.145,0.581,0.659,0.035,0.031,0.048,0.027
32.0,194.918,94.122,189.0,87.0,201.0,102.0,147,147.0,15.786,12.137,-1.353,45.213,0.904,1.0,0.0,1.0,0.633,0.671,0.67,0.119,0.583,0.663,0.028,0.026,0.089,0.028
34.0,201.858,257.519,196.0,252.0,208.0,263.0,106,106.0,16.121,8.366,0.683,38.385,0.904,1.0,0.953,0.047,0.662,0.683,0.684,0.297,0.657,0.701,0.144,0.017,0.076,0.034
35.0,203.538,122.362,199.0,118.0,208.0,127.0,80,80.0,11.322,9.137,-0.55,31.899,0.988,1.0,0.0,1.0,0.622,0.647,0.646,0.148,0.593,0.659,0.04,0.037,0.027,0.025
36.0,209.671,145.8,206.0,141.0,214.0,151.0,70,70.0,10.45,8.617,-1.124,28.971,1.048,1.0,0.0,0.871,0.58,0.601,0.609,0.141,0.539,0.592,0.078,0.066,0.043,0.046
37.0,234.64,127.772,228.0,124.0,242.0,132.0,114,114.0,16.294,8.966,-0.214,39.314,0.927,1.0,0.149,0.851,0.683,0.704,0.706,0.268,0.685,0.724,0.252,0.038,0.06,0.063
39.0,239.427,139.659,234.0,136.0,245.0,144.0,82,82.0,12.714,8.264,-0.218,32.728,0.962,1.0,0.305,0.695,0.693,0.707,0.711,0.321,0.705,0.731,0.33,0.031,0.064,0.111
40.0,263.973,210.32,260.0,206.0,269.0,216.0,75,76.0,10.264,9.627,0.652,31.142,0.972,0.987,1.0,0.0,0.676,0.692,0.696,0.333,0.686,0.723,0.0,0.032,0.0,0.0
41.0,272.248,241.401,263.0,232.0,280.0,252.0,262,263.0,19.91,17.094,-1.413,60.527,0.899,0.996,1.0,0.0,0.74,0.754,0.757,0.415,0.769,0.811,0.0,0.014,0.0,0.0
42.0,269.138,195.708,264.0,193.0,274.0,199.0,65,65.0,11.406,7.303,0.05,27.899,1.049,1.0,1.0,0.0,0.712,0.727,0.731,0.423,0.743,0.771,0.0,0.025,0.0,0.0
44.0,285.235,297.529,282.0,293.0,288.0,302.0,51,51.0,9.329,7.052,1.42,24.728,1.048,1.0,0.0,1.0,0.754,0.762,0.758,0.39,0.78,0.811,0.018,0.016,0.052,0.018
45.0,286.857,348.333,284.0,342.0,290.0,355.0,63,63.0,13.822,5.821,1.288,31.935,0.776,1.0,0.0,1.0,0.725,0.741,0.746,0.217,0.721,0.788,0.021,0.018,0.1,0.037
46.0,298.06,313.657,294.0,309.0,303.0,318.0,67,67.0,10.956,7.883,0.659,28.971,1.003,1.0,0.015,0.985,0.727,0.75,0.75,0.293,0.729,0.782,0.094,0.018,0.223,0.067
47.0,329.206,308.163,314.0,292.0,343.0,323.0,728,760.0,36.608,26.413,-0.858,109.941,0.757,0.958,0.01,0.99,0.718,0.741,0.741,0.188,0.7,0.773,0.087,0.045,0.12,0.036
48.0,322.875,368.25,314.0,358.0,333.0,376.0,280,280.0,20.351,18.227,0.595,61.698,0.924,1.0,0.0,0.943,0.601,0.635,0.64,0.071,0.538,0.626,0.076,0.064,0.096,0.046
50.0,337.156,345.567,332.0,342.0,343.0,350.0,90,90.0,12.494,9.351,-0.219,33.314,1.019,1.0,0.0,1.0,0.709,0.734,0.744,0.213,0.678,0.758,0.034,0.032,0.096,0.043
56.0,359.206,344.044,355.0,340.0,364.0,349.0,68,69.0,11.311,7.735,-0.847,30.142,0.941,0.986,0.0,0.985,0.699,0.72,0.719,0.1,0.644,0.733,0.078,0.061,0.088,0.059
