"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,19.214,79.319,4.0,69.0,32.0,92.0,495,501.0,28.27,22.766,-0.006,84.426,0.873,1.012,0.0,0.98,0.858,0.852,0.864,0.13,0.895,0.907,0.095,0.079,0.149,0.05
2.0,19.027,36.491,12.0,31.0,25.0,42.0,110,111.0,16.194,8.791,0.596,39.213,0.899,1.009,0.0,0.991,0.864,0.858,0.873,0.106,0.897,0.915,0.084,0.068,0.117,0.065
3.0,36.801,135.15,27.0,128.0,48.0,143.0,246,247.0,21.84,14.662,0.389,60.284,0.851,1.004,0.0,1.0,0.885,0.879,0.885,0.137,0.925,0.936,0.028,0.024,0.08,0.017
4.0,39.17,159.476,27.0,149.0,54.0,169.0,435,436.0,27.857,20.266,0.289,78.77,0.881,1.002,0.0,0.991,0.861,0.858,0.872,0.102,0.899,0.915,0.073,0.065,0.076,0.03
5.0,32.477,93.292,28.0,90.0,37.0,97.0,65,65.0,10.58,7.796,-0.32,27.314,1.095,1.0,0.0,0.985,0.829,0.836,0.849,0.147,0.867,0.874,0.099,0.082,0.195,0.087
6.0,35.756,69.474,30.0,66.0,41.0,75.0,78,80.0,12.19,8.845,0.408,33.556,0.87,1.026,0.0,1.0,0.86,0.861,0.865,0.099,0.902,0.912,0.047,0.045,0.121,0.054
7.0,34.974,121.947,30.0,118.0,40.0,126.0,76,76.0,12.365,7.941,0.539,31.899,0.939,1.0,0.0,1.0,0.861,0.86,0.866,0.113,0.908,0.921,0.028,0.032,0.064,0.029
8.0,39.284,191.802,33.0,189.0,46.0,196.0,81,81.0,14.38,7.283,-0.178,34.142,0.873,1.0,0.0,1.0,0.861,0.859,0.873,0.117,0.908,0.907,0.021,0.024,0.039,0.018
9.0,48.024,93.175,37.0,83.0,59.0,104.0,251,254.0,29.091,11.296,-0.748,67.255,0.697,1.012,0.0,0.996,0.87,0.865,0.873,0.134,0.914,0.924,0.047,0.046,0.131,0.043
10.0,50.826,123.696,45.0,116.0,57.0,132.0,161,161.0,16.757,12.395,-1.404,47.213,0.908,1.0,0.0,1.0,0.882,0.877,0.88,0.148,0.925,0.94,0.023,0.024,0.132,0.019
11.0,56.857,140.597,52.0,137.0,62.0,145.0,77,77.0,11.222,8.861,-0.055,31.314,0.987,1.0,0.0,0.974,0.791,0.799,0.805,0.12,0.831,0.857,0.109,0.09,0.172,0.069
12.0,79.73,212.542,56.0,189.0,103.0,238.0,1910,1939.0,52.272,47.308,-0.858,166.468,0.866,1.015,0.0,0.975,0.857,0.852,0.859,0.101,0.9,0.909,0.108,0.084,0.132,0.038
13.0,67.319,130.735,62.0,123.0,74.0,138.0,166,166.0,16.686,12.792,1.372,46.385,0.97,1.0,0.0,0.988,0.848,0.845,0.863,0.155,0.877,0.891,0.094,0.079,0.174,0.088
15.0,89.741,117.308,71.0,96.0,108.0,137.0,1154,1164.0,44.151,33.616,0.963,130.811,0.847,1.009,0.0,0.986,0.879,0.874,0.88,0.107,0.917,0.927,0.065,0.06,0.15,0.025
16.0,82.83,182.098,75.0,176.0,91.0,187.0,153,153.0,16.526,12.054,-0.012,45.799,0.917,1.0,0.0,0.974,0.853,0.856,0.865,0.103,0.898,0.903,0.094,0.082,0.128,0.05
17.0,84.366,88.402,78.0,84.0,91.0,93.0,112,112.0,14.121,10.191,-0.271,38.142,0.967,1.0,0.0,1.0,0.876,0.873,0.876,0.091,0.917,0.923,0.042,0.037,0.117,0.035
