"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,13.055,26.728,5.0,17.0,23.0,37.0,272,276.0,20.766,17.356,1.027,63.698,0.842,0.986,0.0,1.0,0.822,0.824,0.845,0.106,0.874,0.883,0.026,0.027,0.016,0.014
2.0,25.224,195.325,17.0,185.0,32.0,204.0,228,231.0,20.483,14.637,-1.003,56.87,0.886,0.987,0.0,1.0,0.822,0.824,0.841,0.192,0.869,0.884,0.058,0.055,0.062,0.034
3.0,28.672,36.602,20.0,25.0,37.0,46.0,274,282.0,21.218,17.162,1.42,63.698,0.849,0.972,0.0,1.0,0.839,0.837,0.856,0.095,0.884,0.899,0.03,0.029,0.018,0.014
4.0,31.019,148.775,22.0,130.0,42.0,165.0,573,575.0,37.136,20.027,1.289,94.184,0.812,0.997,0.0,0.983,0.842,0.841,0.857,0.168,0.881,0.895,0.083,0.074,0.043,0.026
5.0,33.665,213.908,25.0,206.0,41.0,222.0,218,221.0,18.486,15.317,0.948,54.627,0.918,0.986,0.0,0.986,0.74,0.753,0.783,0.207,0.781,0.808,0.078,0.073,0.059,0.026
6.0,36.541,69.953,33.0,64.0,40.0,76.0,85,85.0,13.044,8.267,-1.465,32.142,1.034,1.0,0.0,1.0,0.831,0.827,0.85,0.09,0.878,0.887,0.029,0.028,0.025,0.013
7.0,58.779,73.09,36.0,40.0,84.0,101.0,1731,1841.0,72.246,31.554,1.066,181.338,0.661,0.94,0.0,1.0,0.852,0.851,0.866,0.212,0.9,0.909,0.036,0.036,0.03,0.013
8.0,45.526,207.934,41.0,203.0,50.0,213.0,76,76.0,11.301,8.669,-1.117,30.971,0.996,1.0,0.0,1.0,0.747,0.759,0.792,0.13,0.792,0.805,0.079,0.06,0.082,0.041
9.0,50.714,34.638,44.0,27.0,57.0,42.0,105,106.0,19.343,7.115,0.905,46.042,0.622,0.991,0.0,1.0,0.787,0.795,0.815,0.072,0.842,0.859,0.023,0.024,0.027,0.016
10.0,68.335,117.485,50.0,104.0,83.0,134.0,732,747.0,38.598,25.088,0.612,106.083,0.817,0.98,0.0,1.0,0.829,0.832,0.852,0.196,0.879,0.893,0.037,0.037,0.023,0.014
11.0,64.384,22.967,57.0,8.0,72.0,36.0,276,290.0,29.721,12.32,-1.266,72.77,0.655,0.952,0.0,1.0,0.789,0.792,0.813,0.088,0.842,0.857,0.032,0.028,0.038,0.019
12.0,89.426,72.263,73.0,50.0,108.0,88.0,566,617.0,49.06,16.004,0.812,113.782,0.549,0.917,0.0,1.0,0.83,0.832,0.848,0.147,0.882,0.891,0.029,0.03,0.061,0.019
13.0,94.876,118.864,85.0,101.0,106.0,135.0,596,601.0,36.843,20.978,1.335,97.012,0.796,0.992,0.06,0.94,0.799,0.805,0.828,0.311,0.854,0.866,0.196,0.042,0.049,0.033
14.0,136.352,65.344,118.0,29.0,150.0,93.0,1365,1406.0,64.382,30.184,-1.475,171.397,0.584,0.971,0.013,0.987,0.807,0.81,0.831,0.296,0.86,0.871,0.099,0.036,0.054,0.018
15.0,129.181,137.886,122.0,131.0,135.0,146.0,166,166.0,16.063,13.456,0.999,46.042,0.984,1.0,0.0,1.0,0.819,0.817,0.833,0.345,0.873,0.881,0.028,0.033,0.06,0.018
16.0,146.559,128.05,139.0,119.0,153.0,135.0,179,179.0,16.744,14.132,1.429,49.456,0.92,1.0,0.0,1.0,0.768,0.767,0.793,0.247,0.816,0.836,0.047,0.042,0.063,0.037
17.0,157.932,106.631,151.0,101.0,162.0,113.0,103,103.0,12.744,10.901,-1.405,37.971,0.898,1.0,0.0,1.0,0.76,0.764,0.784,0.361,0.814,0.825,0.044,0.038,0.055,0.03
18.0,167.047,89.381,153.0,82.0,183.0,96.0,341,341.0,32.085,13.682,0.256,76.284,0.736,1.0,0.0,1.0,0.824,0.823,0.841,0.302,0.876,0.885,0.02,0.021,0.018,0.01
19.0,166.127,114.455,161.0,111.0,170.0,117.0,55,57.0,10.352,7.184,-0.277,27.071,0.943,0.965,0.0,1.0,0.822,0.824,0.83,0.343,0.876,0.871,0.028,0.028,0.05,0.028
20.0,180.491,21.582,170.0,11.0,192.0,31.0,330,331.0,25.232,16.766,0.746,68.77,0.877,0.997,0.0,1.0,0.807,0.811,0.831,0.28,0.861,0.873,0.01,0.01,0.006,0.004
