"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,43.746,279.842,39.0,274.0,48.0,288.0,114,114.0,14.5,10.251,1.537,38.971,0.943,1.0,0.0,0.912,0.743,0.748,0.746,0.139,0.783,0.802,0.088,0.079,0.081,0.054
2.0,57.189,299.484,52.0,291.0,61.0,310.0,159,159.0,20.253,10.521,1.469,50.142,0.795,1.0,0.0,0.987,0.75,0.755,0.755,0.128,0.799,0.818,0.045,0.045,0.039,0.022
3.0,61.383,146.028,55.0,141.0,67.0,151.0,107,107.0,13.793,10.024,0.486,36.971,0.984,1.0,0.0,0.991,0.868,0.868,0.868,0.113,0.899,0.917,0.078,0.065,0.044,0.033
4.0,67.438,161.648,58.0,153.0,76.0,170.0,233,235.0,22.414,13.461,-0.795,58.284,0.862,0.991,0.0,0.996,0.888,0.888,0.882,0.052,0.925,0.932,0.033,0.033,0.087,0.022
5.0,63.175,380.238,59.0,375.0,68.0,386.0,80,80.0,12.9,7.95,0.985,32.971,0.925,1.0,0.0,1.0,0.786,0.79,0.798,0.06,0.831,0.846,0.04,0.033,0.037,0.027
6.0,65.79,364.889,60.0,361.0,72.0,368.0,81,81.0,13.277,7.838,0.161,32.728,0.95,1.0,0.0,1.0,0.761,0.769,0.783,0.102,0.812,0.826,0.018,0.014,0.02,0.01
7.0,69.619,208.095,64.0,204.0,75.0,212.0,84,84.0,11.617,9.202,-0.202,32.142,1.022,1.0,0.0,0.952,0.812,0.807,0.804,0.068,0.849,0.86,0.105,0.088,0.169,0.059
8.0,80.743,136.709,70.0,128.0,92.0,144.0,296,296.0,23.201,16.337,-0.039,64.87,0.884,1.0,0.0,0.973,0.853,0.855,0.846,0.04,0.886,0.903,0.073,0.076,0.1,0.037
9.0,74.325,313.725,70.0,309.0,78.0,320.0,80,83.0,11.841,8.905,1.176,32.728,0.939,0.964,0.0,1.0,0.758,0.761,0.761,0.127,0.803,0.82,0.037,0.036,0.06,0.029
10.0,86.455,233.491,83.0,230.0,90.0,238.0,55,55.0,8.788,8.071,0.811,25.485,1.064,1.0,0.0,0.855,0.742,0.763,0.756,0.1,0.759,0.772,0.118,0.108,0.183,0.115
11.0,90.441,351.728,85.0,345.0,95.0,360.0,136,136.0,16.199,11.261,1.533,44.142,0.877,1.0,0.0,1.0,0.806,0.81,0.818,0.186,0.857,0.873,0.012,0.01,0.026,0.01
12.0,96.0,381.91,85.0,375.0,106.0,390.0,245,245.0,21.905,15.098,-0.149,60.87,0.831,1.0,0.0,0.996,0.784,0.791,0.803,0.061,0.829,0.846,0.035,0.031,0.044,0.019
13.0,104.194,180.92,94.0,169.0,114.0,193.0,288,289.0,30.381,12.265,0.898,72.184,0.695,0.997,0.0,0.983,0.861,0.866,0.856,0.035,0.901,0.908,0.062,0.074,0.132,0.045
14.0,102.738,365.082,94.0,359.0,111.0,371.0,183,183.0,19.222,12.189,-0.343,49.799,0.927,1.0,0.0,1.0,0.81,0.814,0.826,0.132,0.86,0.869,0.023,0.02,0.046,0.017
15.0,144.98,177.111,100.0,157.0,185.0,197.0,1953,2042.0,87.353,30.774,0.265,210.167,0.556,0.956,0.0,0.958,0.822,0.818,0.816,0.026,0.857,0.875,0.088,0.084,0.089,0.028
16.0,108.08,305.88,101.0,302.0,115.0,309.0,75,75.0,16.176,6.002,-0.258,36.142,0.722,1.0,0.0,1.0,0.723,0.731,0.737,0.097,0.748,0.79,0.055,0.054,0.06,0.022
17.0,119.59,382.607,115.0,376.0,124.0,389.0,117,117.0,14.983,9.982,-1.204,38.728,0.98,1.0,0.0,1.0,0.793,0.799,0.814,0.126,0.844,0.865,0.013,0.013,0.031,0.009
18.0,132.226,348.943,116.0,337.0,151.0,365.0,718,724.0,38.925,24.573,-0.463,107.255,0.784,0.992,0.0,1.0,0.834,0.836,0.84,0.162,0.879,0.893,0.018,0.018,0.044,0.009
