"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,18.688,138.944,13.0,133.0,24.0,145.0,125,125.0,13.991,11.415,-1.063,39.556,1.004,1.0,1.0,0.0,0.874,0.874,0.882,0.644,0.917,0.926,0.0,0.025,0.0,0.0
2.0,36.104,67.231,27.0,59.0,46.0,75.0,212,212.0,21.359,13.015,0.513,56.527,0.834,1.0,1.0,0.0,0.886,0.886,0.893,0.654,0.926,0.933,0.0,0.009,0.0,0.0
3.0,91.612,86.048,85.0,80.0,97.0,94.0,147,147.0,16.106,11.924,1.061,44.971,0.913,1.0,1.0,0.0,0.844,0.845,0.854,0.638,0.893,0.901,0.0,0.022,0.0,0.0
4.0,112.976,177.986,95.0,164.0,132.0,190.0,708,713.0,40.146,23.085,0.49,106.083,0.791,1.007,1.0,0.0,0.852,0.854,0.858,0.63,0.901,0.91,0.0,0.035,0.0,0.0
5.0,107.449,23.51,102.0,19.0,113.0,29.0,98,98.0,13.346,9.388,-0.636,35.556,0.974,1.0,1.0,0.0,0.841,0.843,0.853,0.656,0.893,0.897,0.0,0.02,0.0,0.0
6.0,119.275,92.567,111.0,84.0,128.0,101.0,240,244.0,19.198,16.314,-0.658,57.456,0.914,1.017,1.0,0.0,0.882,0.882,0.887,0.636,0.921,0.934,0.0,0.03,0.0,0.0
7.0,118.982,325.091,111.0,318.0,130.0,336.0,275,278.0,23.218,16.368,-0.641,65.213,0.813,1.011,1.0,0.0,0.892,0.892,0.9,0.665,0.93,0.933,0.0,0.019,0.0,0.0
8.0,121.851,242.95,116.0,235.0,128.0,251.0,181,181.0,17.387,13.289,-1.523,47.799,0.996,1.0,1.0,0.0,0.867,0.867,0.875,0.677,0.909,0.92,0.0,0.018,0.0,0.0
9.0,131.097,357.737,120.0,347.0,148.0,372.0,505,517.0,31.065,21.907,-0.797,89.598,0.791,1.024,1.0,0.0,0.894,0.894,0.897,0.676,0.93,0.936,0.0,0.026,0.0,0.0
10.0,130.603,217.868,122.0,213.0,139.0,223.0,151,151.0,18.066,10.743,-0.005,46.385,0.882,1.0,1.0,0.0,0.831,0.834,0.843,0.66,0.889,0.89,0.0,0.014,0.0,0.0
11.0,136.72,258.615,130.0,251.0,143.0,266.0,161,161.0,15.066,13.67,1.304,45.456,0.979,1.0,1.0,0.0,0.849,0.849,0.857,0.668,0.897,0.908,0.0,0.021,0.0,0.0
12.0,144.955,121.277,138.0,117.0,151.0,127.0,112,112.0,14.224,10.274,0.25,38.971,0.927,1.0,1.0,0.0,0.857,0.857,0.865,0.628,0.901,0.913,0.0,0.015,0.0,0.0
13.0,150.175,211.72,141.0,204.0,161.0,219.0,246,246.0,22.092,14.461,0.354,58.87,0.892,1.0,1.0,0.0,0.83,0.834,0.842,0.651,0.883,0.892,0.0,0.033,0.0,0.0
14.0,147.664,168.639,142.0,163.0,153.0,175.0,122,122.0,13.321,11.67,-0.825,38.385,1.041,1.0,1.0,0.0,0.852,0.852,0.859,0.634,0.896,0.906,0.0,0.016,0.0,0.0
15.0,150.436,77.872,144.0,68.0,157.0,88.0,195,195.0,22.668,11.032,1.033,55.456,0.797,1.0,1.0,0.0,0.876,0.876,0.884,0.647,0.917,0.921,0.0,0.011,0.0,0.0
16.0,166.31,199.634,156.0,192.0,176.0,210.0,303,303.0,21.481,18.345,0.407,64.284,0.921,1.0,1.0,0.0,0.843,0.846,0.856,0.615,0.891,0.907,0.0,0.028,0.0,0.0
17.0,163.12,169.8,158.0,164.0,168.0,177.0,125,125.0,14.045,11.404,1.471,40.142,0.975,1.0,1.0,0.0,0.846,0.85,0.858,0.652,0.893,0.896,0.0,0.019,0.0,0.0
18.0,190.302,153.279,185.0,146.0,195.0,161.0,129,129.0,15.604,10.636,1.24,41.213,0.954,1.0,1.0,0.0,0.853,0.854,0.858,0.59,0.9,0.908,0.0,0.038,0.0,0.0
19.0,203.224,219.192,194.0,211.0,213.0,230.0,245,245.0,20.815,15.507,-0.726,59.012,0.884,1.0,1.0,0.0,0.85,0.851,0.86,0.663,0.898,0.906,0.0,0.018,0.0,0.0
20.0,217.72,44.613,196.0,20.0,242.0,69.0,1658,1660.0,53.08,41.389,0.957,159.782,0.816,1.001,1.0,0.0,0.879,0.879,0.883,0.655,0.918,0.929,0.0,0.025,0.0,0.0
21.0,206.837,334.503,201.0,328.0,213.0,342.0,153,153.0,16.098,12.361,-1.099,44.971,0.951,1.0,1.0,0.0,0.882,0.882,0.89,0.689,0.924,0.929,0.0,0.032,0.0,0.0
23.0,217.693,311.81,211.0,307.0,225.0,318.0,137,138.0,15.228,11.752,-0.253,42.971,0.932,1.007,1.0,0.0,0.889,0.889,0.897,0.697,0.926,0.933,0.0,0.025,0.0,0.0
24.0,228.061,273.774,218.0,267.0,239.0,283.0,279,279.0,22.147,16.567,-0.249,63.456,0.871,1.0,1.0,0.0,0.855,0.855,0.865,0.682,0.899,0.907,0.0,0.031,0.0,0.0
25.0,229.162,228.49,219.0,219.0,240.0,238.0,314,317.0,22.891,17.682,-0.661,65.941,0.907,1.01,1.0,0.0,0.82,0.819,0.836,0.67,0.873,0.881,0.0,0.042,0.0,0.0
26.0,234.352,164.989,222.0,145.0,247.0,186.0,820,820.0,43.33,24.236,-1.22,112.669,0.812,1.0,1.0,0.0,0.867,0.868,0.875,0.678,0.91,0.922,0.0,0.028,0.0,0.0
