"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,17.159,111.333,14.0,107.0,21.0,116.0,63,63.0,10.217,7.99,1.259,27.314,1.061,1.0,0.0,1.0,0.865,0.869,0.885,0.014,0.887,0.915,0.018,0.015,0.031,0.014
2.0,22.826,38.035,16.0,31.0,28.0,45.0,115,115.0,17.623,8.54,-0.906,42.627,0.795,1.0,0.0,1.0,0.884,0.887,0.9,0.026,0.908,0.926,0.039,0.034,0.04,0.031
3.0,33.391,60.132,17.0,43.0,51.0,77.0,1024,1024.0,38.429,34.16,-0.844,117.255,0.936,1.0,0.0,1.0,0.905,0.905,0.913,0.01,0.934,0.945,0.012,0.011,0.057,0.009
5.0,31.508,86.977,22.0,80.0,40.0,96.0,260,260.0,19.586,17.469,0.197,59.799,0.914,1.0,0.0,1.0,0.889,0.892,0.902,0.019,0.921,0.933,0.022,0.023,0.075,0.021
6.0,30.734,105.543,27.0,100.0,35.0,112.0,94,94.0,12.912,9.32,1.477,34.142,1.013,1.0,0.0,1.0,0.873,0.877,0.889,0.021,0.896,0.919,0.026,0.025,0.036,0.022
7.0,46.272,112.823,38.0,106.0,53.0,119.0,158,158.0,16.611,12.608,0.498,46.627,0.913,1.0,0.0,1.0,0.885,0.886,0.896,0.016,0.916,0.935,0.029,0.029,0.041,0.021
8.0,57.634,69.614,51.0,64.0,64.0,75.0,101,103.0,14.756,8.925,-0.579,38.87,0.84,0.981,0.0,1.0,0.89,0.893,0.901,0.016,0.923,0.93,0.024,0.021,0.042,0.021
10.0,61.851,83.432,58.0,79.0,66.0,88.0,74,74.0,10.978,8.576,-0.971,29.899,1.04,1.0,0.0,1.0,0.881,0.884,0.892,0.025,0.913,0.918,0.045,0.037,0.05,0.033
11.0,66.776,126.921,59.0,121.0,73.0,134.0,152,152.0,15.127,13.105,0.259,45.213,0.934,1.0,0.0,1.0,0.882,0.888,0.894,0.028,0.916,0.928,0.028,0.026,0.072,0.02
12.0,68.635,61.873,65.0,57.0,72.0,66.0,63,63.0,10.701,7.521,-1.117,27.314,1.061,1.0,0.0,1.0,0.888,0.891,0.899,0.026,0.915,0.924,0.024,0.021,0.03,0.025
13.0,71.533,94.589,67.0,90.0,77.0,99.0,90,90.0,11.315,10.155,-0.443,32.728,1.056,1.0,0.0,1.0,0.897,0.897,0.905,0.01,0.929,0.932,0.012,0.008,0.039,0.012
14.0,95.203,53.169,75.0,38.0,121.0,72.0,1070,1097.0,52.771,26.995,-0.508,137.397,0.712,0.975,0.0,1.0,0.89,0.888,0.895,0.02,0.921,0.934,0.031,0.033,0.13,0.019
15.0,87.891,108.02,76.0,99.0,99.0,118.0,350,354.0,24.523,18.333,-0.56,70.527,0.884,0.989,0.0,1.0,0.887,0.887,0.897,0.014,0.921,0.933,0.019,0.018,0.047,0.014
