"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,178.831,72.349,173.0,64.0,185.0,81.0,166,166.0,20.499,10.442,1.176,50.385,0.822,1.0,1.0,0.0,0.688,0.705,0.715,0.39,0.702,0.736,0.0,0.025,0.0,0.0
2.0,211.936,289.881,205.0,286.0,220.0,294.0,109,109.0,16.208,8.622,-0.335,38.971,0.902,1.0,0.009,0.991,0.671,0.687,0.703,0.226,0.678,0.71,0.074,0.03,0.108,0.045
3.0,228.893,303.835,210.0,287.0,250.0,322.0,830,878.0,46.098,24.961,-0.566,123.054,0.689,1.058,0.002,0.998,0.722,0.741,0.746,0.284,0.752,0.789,0.043,0.023,0.052,0.017
4.0,245.826,349.466,231.0,329.0,262.0,368.0,811,832.0,42.101,25.266,1.052,113.054,0.797,1.026,0.0,1.0,0.728,0.747,0.755,0.281,0.768,0.798,0.022,0.021,0.023,0.01
5.0,282.548,338.7,269.0,312.0,296.0,364.0,883,904.0,54.293,21.504,1.286,131.054,0.646,1.024,0.011,0.989,0.693,0.71,0.72,0.264,0.713,0.744,0.08,0.028,0.072,0.021
6.0,331.234,33.606,326.0,26.0,336.0,42.0,137,137.0,17.812,9.814,1.221,43.799,0.897,1.0,1.0,0.0,0.689,0.705,0.717,0.414,0.707,0.735,0.0,0.039,0.0,0.0
7.0,359.92,286.295,336.0,251.0,387.0,324.0,2685,2763.0,72.063,48.294,1.525,206.066,0.795,1.029,0.0,0.999,0.752,0.775,0.777,0.317,0.794,0.823,0.045,0.044,0.059,0.021
8.0,349.578,210.207,338.0,195.0,362.0,224.0,536,545.0,31.25,22.062,1.021,89.255,0.845,1.017,0.035,0.918,0.648,0.669,0.688,0.212,0.648,0.686,0.144,0.072,0.131,0.047
9.0,345.198,363.055,339.0,360.0,352.0,367.0,91,91.0,15.122,7.784,-0.178,35.899,0.887,1.0,0.0,0.978,0.713,0.733,0.743,0.246,0.73,0.772,0.066,0.062,0.099,0.051
10.0,379.987,341.125,370.0,333.0,389.0,350.0,303,305.0,20.971,18.672,-0.125,64.385,0.919,1.007,0.023,0.977,0.73,0.751,0.76,0.355,0.767,0.797,0.119,0.038,0.076,0.046
