"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,186.25,310.951,177.0,297.0,195.0,325.0,428,435.0,31.562,17.795,1.408,82.042,0.799,0.984,1.0,0.0,0.862,0.862,0.857,0.644,0.902,0.916,0.0,0.041,0.0,0.0
2.0,187.979,363.563,178.0,346.0,201.0,379.0,631,634.0,35.282,23.493,1.398,97.355,0.837,0.995,1.0,0.0,0.88,0.882,0.881,0.633,0.915,0.933,0.0,0.02,0.0,0.0
3.0,211.061,299.333,199.0,290.0,225.0,310.0,459,459.0,28.745,20.61,-0.353,79.113,0.922,1.0,1.0,0.0,0.868,0.868,0.864,0.64,0.905,0.919,0.0,0.037,0.0,0.0
4.0,217.042,272.662,202.0,262.0,232.0,283.0,526,526.0,32.082,20.942,0.16,86.184,0.89,1.0,1.0,0.0,0.875,0.873,0.87,0.642,0.911,0.925,0.0,0.025,0.0,0.0
5.0,227.009,326.338,214.0,317.0,240.0,336.0,444,444.0,28.461,19.937,-0.255,77.698,0.924,1.0,1.0,0.0,0.879,0.879,0.877,0.641,0.913,0.929,0.0,0.038,0.0,0.0
6.0,281.743,305.824,262.0,285.0,305.0,324.0,1068,1070.0,49.493,29.285,0.641,135.882,0.727,0.998,1.0,0.0,0.877,0.877,0.873,0.638,0.913,0.927,0.0,0.027,0.0,0.0
7.0,301.148,277.811,290.0,268.0,312.0,286.0,270,270.0,27.498,12.784,0.624,67.113,0.753,1.0,1.0,0.0,0.849,0.849,0.848,0.638,0.894,0.901,0.0,0.032,0.0,0.0
8.0,305.697,260.764,297.0,253.0,313.0,269.0,195,195.0,16.655,15.183,-1.042,51.113,0.938,1.0,1.0,0.0,0.877,0.877,0.871,0.642,0.913,0.922,0.0,0.031,0.0,0.0
9.0,308.651,237.16,302.0,233.0,316.0,241.0,106,106.0,15.57,8.69,0.218,38.142,0.916,1.0,1.0,0.0,0.856,0.857,0.856,0.648,0.903,0.912,0.0,0.034,0.0,0.0
10.0,324.651,316.732,306.0,294.0,345.0,341.0,1285,1303.0,49.979,34.206,-1.011,144.468,0.774,0.986,1.0,0.0,0.882,0.882,0.877,0.637,0.919,0.929,0.0,0.024,0.0,0.0
11.0,331.264,342.768,324.0,337.0,339.0,349.0,125,127.0,17.911,9.303,-0.498,45.213,0.768,0.984,1.0,0.0,0.883,0.883,0.885,0.646,0.915,0.929,0.0,0.028,0.0,0.0
12.0,336.615,360.02,328.0,354.0,344.0,367.0,200,200.0,17.949,14.456,-0.034,51.556,0.946,1.0,1.0,0.0,0.862,0.862,0.858,0.636,0.902,0.914,0.0,0.034,0.0,0.0
13.0,351.846,267.456,330.0,240.0,373.0,293.0,1505,1509.0,49.17,39.836,-1.524,150.995,0.83,0.997,1.0,0.0,0.867,0.867,0.863,0.635,0.903,0.92,0.0,0.05,0.0,0.0
14.0,357.373,378.663,344.0,368.0,370.0,389.0,421,426.0,28.803,18.899,0.533,78.77,0.853,0.988,1.0,0.0,0.856,0.858,0.857,0.632,0.901,0.909,0.0,0.028,0.0,0.0
15.0,364.458,348.521,356.0,336.0,375.0,359.0,336,336.0,23.109,19.117,1.093,69.941,0.863,1.0,1.0,0.0,0.87,0.872,0.864,0.636,0.91,0.925,0.0,0.035,0.0,0.0
16.0,371.209,330.429,364.0,323.0,378.0,339.0,177,177.0,19.419,11.909,0.967,50.627,0.868,1.0,1.0,0.0,0.856,0.856,0.856,0.633,0.895,0.907,0.0,0.035,0.0,0.0
17.0,386.592,326.847,380.0,317.0,394.0,337.0,262,262.0,22.748,14.978,-1.277,61.556,0.869,1.0,1.0,0.0,0.893,0.891,0.886,0.644,0.92,0.936,0.0,0.028,0.0,0.0
