"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,25.412,122.685,2.0,78.0,51.0,170.0,3473,3561.0,94.961,47.564,-1.387,249.681,0.7,0.975,0.0,0.998,0.759,0.797,0.806,0.02,0.733,0.83,0.036,0.03,0.201,0.02
2.0,14.91,284.493,2.0,276.0,30.0,294.0,357,364.0,31.852,14.76,-0.385,77.355,0.75,0.981,0.0,1.0,0.757,0.788,0.803,0.025,0.729,0.823,0.022,0.02,0.108,0.019
3.0,10.456,39.599,3.0,31.0,18.0,49.0,217,222.0,19.171,14.681,1.178,55.456,0.887,0.977,0.0,0.972,0.734,0.777,0.785,0.052,0.696,0.8,0.081,0.06,0.202,0.058
4.0,13.595,385.712,4.0,375.0,25.0,398.0,351,352.0,26.48,17.301,-0.829,71.012,0.875,0.997,0.0,0.997,0.749,0.783,0.794,0.099,0.726,0.814,0.037,0.036,0.166,0.035
5.0,9.269,206.507,5.0,203.0,14.0,210.0,67,67.0,10.617,8.117,0.066,29.071,0.996,1.0,0.0,0.94,0.702,0.735,0.746,0.082,0.666,0.75,0.128,0.107,0.233,0.097
6.0,9.02,245.451,6.0,241.0,13.0,249.0,51,51.0,9.544,6.889,0.976,25.314,1.0,1.0,0.0,0.98,0.752,0.796,0.806,0.065,0.729,0.826,0.074,0.055,0.222,0.069
7.0,60.448,348.155,7.0,300.0,117.0,391.0,7100,7331.0,114.054,81.715,0.631,345.563,0.747,0.968,0.0,0.997,0.761,0.798,0.809,0.027,0.741,0.833,0.031,0.027,0.16,0.014
8.0,13.123,81.86,10.0,77.0,17.0,86.0,57,57.0,10.308,7.351,-1.318,27.314,0.96,1.0,0.0,0.982,0.736,0.771,0.793,0.05,0.693,0.786,0.051,0.046,0.081,0.048
9.0,20.076,28.338,12.0,21.0,28.0,36.0,157,157.0,20.456,9.913,0.768,49.698,0.799,1.0,0.0,0.968,0.734,0.769,0.787,0.063,0.69,0.782,0.094,0.075,0.214,0.075
10.0,26.057,297.79,20.0,294.0,34.0,302.0,105,105.0,15.486,8.913,-0.206,38.728,0.88,1.0,0.0,1.0,0.76,0.795,0.807,0.056,0.722,0.824,0.04,0.033,0.202,0.046
