"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,6.067,373.618,2.0,367.0,10.0,380.0,89,89.0,14.202,8.007,1.27,34.971,0.915,1.0,0.0,0.876,0.622,0.652,0.664,0.087,0.575,0.644,0.212,0.16,0.193,0.143
4.0,38.19,362.733,33.0,358.0,45.0,368.0,105,105.0,13.188,10.44,-0.324,36.971,0.965,1.0,0.0,0.962,0.667,0.688,0.689,0.075,0.62,0.678,0.112,0.092,0.21,0.101
5.0,53.527,260.973,49.0,256.0,59.0,265.0,74,74.0,12.157,7.903,0.729,30.971,0.969,1.0,0.0,0.905,0.711,0.746,0.746,0.118,0.639,0.713,0.177,0.143,0.241,0.202
6.0,55.311,50.18,51.0,46.0,59.0,54.0,61,61.0,9.466,8.423,0.308,27.314,1.027,1.0,0.0,0.951,0.69,0.724,0.717,0.1,0.632,0.721,0.134,0.106,0.185,0.145
9.0,66.958,9.062,58.0,3.0,74.0,14.0,144,144.0,18.671,10.235,-0.431,45.799,0.863,1.0,0.0,0.986,0.724,0.749,0.742,0.068,0.684,0.775,0.077,0.067,0.177,0.085
10.0,84.177,256.089,78.0,253.0,91.0,259.0,79,79.0,14.132,7.169,-0.095,33.899,0.864,1.0,0.0,0.949,0.692,0.726,0.721,0.108,0.628,0.693,0.163,0.127,0.255,0.172
11.0,101.233,65.744,80.0,43.0,119.0,86.0,1293,1321.0,44.098,38.585,1.199,141.154,0.815,1.022,0.0,0.976,0.694,0.709,0.705,0.036,0.676,0.74,0.1,0.08,0.245,0.055
14.0,83.554,385.846,80.0,381.0,87.0,390.0,65,65.0,10.542,7.923,1.206,27.899,1.049,1.0,0.0,1.0,0.696,0.717,0.72,0.045,0.661,0.736,0.035,0.036,0.076,0.039
16.0,93.438,119.175,84.0,112.0,103.0,126.0,217,217.0,21.477,12.928,-0.437,56.042,0.868,1.0,0.0,0.945,0.709,0.739,0.736,0.05,0.678,0.754,0.138,0.115,0.138,0.095
19.0,113.851,229.872,109.0,224.0,118.0,236.0,94,94.0,13.043,9.234,1.494,34.971,0.966,1.0,0.0,0.957,0.742,0.772,0.761,0.093,0.704,0.787,0.125,0.103,0.268,0.132
25.0,134.333,330.219,119.0,313.0,150.0,348.0,864,866.0,36.13,30.663,1.259,109.154,0.911,1.002,0.0,0.998,0.774,0.799,0.795,0.025,0.757,0.836,0.058,0.055,0.116,0.033
26.0,128.185,21.733,123.0,14.0,133.0,32.0,146,147.0,19.151,10.181,-1.529,47.799,0.803,1.007,0.0,0.979,0.727,0.752,0.745,0.078,0.691,0.757,0.102,0.085,0.24,0.107
27.0,131.855,234.723,126.0,231.0,137.0,239.0,83,85.0,12.085,8.904,0.063,32.728,0.974,1.024,0.0,0.916,0.65,0.673,0.674,0.08,0.61,0.683,0.144,0.114,0.211,0.107
28.0,137.736,117.066,132.0,112.0,144.0,123.0,121,121.0,14.643,10.586,-0.632,39.556,0.972,1.0,0.0,1.0,0.741,0.762,0.752,0.034,0.729,0.797,0.07,0.056,0.111,0.066
29.0,141.901,63.758,134.0,54.0,150.0,72.0,252,252.0,19.639,16.68,-1.268,58.627,0.921,1.0,0.0,0.996,0.748,0.781,0.769,0.043,0.733,0.81,0.063,0.06,0.165,0.054
31.0,140.091,136.061,136.0,132.0,144.0,140.0,66,66.0,10.265,8.364,0.883,28.485,1.022,1.0,0.0,0.879,0.663,0.698,0.704,0.089,0.585,0.67,0.22,0.166,0.203,0.146
33.0,148.396,94.279,144.0,88.0,153.0,101.0,111,111.0,15.025,9.429,-1.208,37.556,0.989,1.0,0.0,0.982,0.706,0.73,0.727,0.07,0.667,0.743,0.107,0.087,0.12,0.093
34.0,158.147,361.615,153.0,355.0,164.0,367.0,109,112.0,12.468,11.238,1.149,38.213,0.938,1.028,0.0,1.0,0.743,0.76,0.76,0.037,0.715,0.799,0.071,0.061,0.062,0.048
35.0,158.485,254.439,155.0,250.0,162.0,259.0,66,66.0,10.576,7.959,1.292,28.485,1.022,1.0,0.0,0.97,0.705,0.729,0.738,0.079,0.674,0.728,0.157,0.129,0.242,0.124
37.0,175.051,50.347,168.0,43.0,182.0,59.0,176,176.0,17.584,12.987,0.943,49.456,0.904,1.0,0.0,0.994,0.719,0.742,0.734,0.026,0.704,0.786,0.064,0.059,0.083,0.035
39.0,179.575,95.908,174.0,90.0,184.0,101.0,87,87.0,14.428,7.82,-0.839,34.385,0.925,1.0,0.0,1.0,0.626,0.647,0.642,0.049,0.58,0.64,0.061,0.043,0.165,0.039
41.0,182.614,299.434,179.0,294.0,186.0,306.0,83,83.0,13.356,7.936,1.374,32.728,0.974,1.0,0.0,0.976,0.741,0.778,0.774,0.065,0.711,0.789,0.085,0.067,0.227,0.09
42.0,184.42,336.688,179.0,332.0,190.0,343.0,112,112.0,12.827,11.684,-1.171,38.728,0.938,1.0,0.0,1.0,0.745,0.771,0.764,0.049,0.724,0.801,0.057,0.05,0.113,0.058
43.0,190.996,373.587,180.0,366.0,199.0,383.0,269,269.0,20.844,17.252,0.349,62.042,0.878,1.0,0.0,1.0,0.733,0.753,0.749,0.034,0.716,0.789,0.048,0.042,0.127,0.034
48.0,193.959,300.932,188.0,292.0,201.0,310.0,222,222.0,19.52,14.763,1.466,54.385,0.943,1.0,0.0,0.991,0.756,0.774,0.769,0.046,0.733,0.823,0.066,0.053,0.213,0.051
52.0,205.506,223.186,200.0,215.0,211.0,230.0,156,156.0,16.18,12.354,1.394,44.971,0.969,1.0,0.0,0.955,0.713,0.731,0.731,0.068,0.672,0.752,0.13,0.114,0.196,0.112
54.0,210.705,388.257,203.0,381.0,217.0,396.0,183,183.0,16.078,14.798,-1.425,48.627,0.973,1.0,0.0,1.0,0.759,0.787,0.782,0.042,0.737,0.812,0.07,0.059,0.142,0.061
55.0,211.778,261.574,204.0,255.0,219.0,268.0,162,162.0,15.077,13.785,-0.143,46.042,0.96,1.0,0.0,0.994,0.729,0.752,0.743,0.05,0.702,0.788,0.069,0.063,0.208,0.058
57.0,211.43,246.4,207.0,241.0,216.0,252.0,100,100.0,12.657,10.05,1.222,34.728,1.042,1.0,0.0,0.98,0.747,0.77,0.767,0.07,0.715,0.793,0.1,0.077,0.167,0.078
60.0,230.467,268.879,221.0,256.0,240.0,282.0,422,422.0,29.008,18.6,-1.104,77.113,0.892,1.0,0.0,0.988,0.728,0.751,0.751,0.047,0.705,0.778,0.092,0.075,0.247,0.071
61.0,228.87,191.319,224.0,188.0,235.0,195.0,69,69.0,12.255,7.289,-0.367,30.142,0.954,1.0,0.0,0.942,0.653,0.679,0.683,0.085,0.609,0.661,0.103,0.091,0.248,0.098
63.0,245.279,389.366,236.0,381.0,255.0,398.0,276,277.0,19.288,18.365,-0.012,59.698,0.973,1.004,0.0,1.0,0.744,0.764,0.761,0.024,0.725,0.813,0.037,0.036,0.08,0.023
65.0,246.556,338.086,242.0,334.0,252.0,342.0,81,82.0,11.319,9.192,-0.109,31.556,1.022,1.012,0.0,1.0,0.765,0.787,0.775,0.045,0.744,0.823,0.059,0.054,0.148,0.046
66.0,252.631,358.689,248.0,353.0,257.0,365.0,103,103.0,13.111,10.013,-1.419,35.556,1.024,1.0,0.0,0.971,0.732,0.759,0.753,0.052,0.71,0.783,0.112,0.084,0.162,0.063
67.0,254.412,201.324,249.0,195.0,262.0,207.0,136,139.0,14.595,12.518,0.494,44.178,0.876,1.022,0.0,0.949,0.693,0.704,0.711,0.059,0.651,0.73,0.162,0.134,0.229,0.113
69.0,262.632,257.472,257.0,252.0,267.0,263.0,106,106.0,12.165,11.398,-1.566,36.728,0.987,1.0,0.0,0.991,0.744,0.765,0.758,0.049,0.722,0.803,0.094,0.078,0.112,0.074
70.0,266.592,196.718,260.0,194.0,272.0,200.0,71,71.0,13.219,6.914,0.105,31.899,0.877,1.0,0.0,0.972,0.698,0.73,0.719,0.094,0.643,0.733,0.123,0.103,0.191,0.137
71.0,271.478,236.348,264.0,230.0,278.0,243.0,161,163.0,16.981,12.344,0.541,46.385,0.94,1.012,0.0,0.975,0.713,0.737,0.735,0.072,0.672,0.743,0.117,0.097,0.235,0.122
73.0,274.884,254.6,271.0,249.0,279.0,261.0,95,95.0,14.228,8.594,-1.284,35.899,0.926,1.0,0.0,1.0,0.709,0.724,0.717,0.042,0.682,0.761,0.068,0.06,0.131,0.056
75.0,301.753,306.041,293.0,298.0,310.0,315.0,243,243.0,18.172,17.243,-0.983,56.87,0.944,1.0,0.0,0.984,0.669,0.695,0.692,0.037,0.634,0.71,0.076,0.073,0.126,0.05
78.0,305.763,288.341,299.0,282.0,312.0,295.0,135,135.0,14.324,12.101,0.935,42.627,0.934,1.0,0.0,0.956,0.629,0.652,0.656,0.059,0.572,0.652,0.105,0.09,0.155,0.069
79.0,309.0,346.91,303.0,343.0,315.0,352.0,78,80.0,12.599,8.309,-0.064,34.349,0.831,1.026,0.0,1.0,0.748,0.767,0.77,0.026,0.745,0.82,0.028,0.026,0.05,0.023
