"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,18.44,250.501,5.0,237.0,31.0,262.0,441,448.0,32.677,17.435,-0.79,83.255,0.8,0.984,1.0,0.0,0.766,0.769,0.782,0.124,0.798,0.822,0.0,0.113,0.0,0.0
2.0,19.172,330.165,10.0,322.0,29.0,338.0,309,309.0,21.993,18.172,-0.042,64.728,0.927,1.0,1.0,0.0,0.821,0.823,0.825,0.469,0.869,0.879,0.0,0.059,0.0,0.0
3.0,24.459,220.948,16.0,209.0,34.0,233.0,327,332.0,26.767,15.756,-1.047,71.113,0.813,0.985,1.0,0.0,0.775,0.779,0.792,0.226,0.82,0.838,0.0,0.049,0.0,0.0
4.0,21.337,309.916,16.0,305.0,26.0,315.0,95,95.0,11.441,10.76,-0.491,34.728,0.99,1.0,1.0,0.0,0.737,0.752,0.773,0.219,0.778,0.808,0.0,0.05,0.0,0.0
5.0,36.965,195.054,29.0,183.0,45.0,209.0,317,323.0,25.467,16.256,1.228,71.113,0.788,0.981,1.0,0.0,0.792,0.795,0.81,0.433,0.838,0.856,0.0,0.038,0.0,0.0
6.0,40.433,233.233,34.0,229.0,45.0,238.0,90,92.0,11.35,10.29,-0.063,34.314,0.961,0.978,1.0,0.0,0.787,0.792,0.81,0.196,0.833,0.844,0.0,0.048,0.0,0.0
7.0,39.757,366.206,35.0,360.0,45.0,372.0,107,107.0,13.746,9.961,1.168,36.971,0.984,1.0,1.0,0.0,0.825,0.824,0.832,0.532,0.871,0.886,0.0,0.026,0.0,0.0
8.0,52.963,89.564,44.0,81.0,63.0,99.0,321,321.0,21.756,19.034,-0.683,64.627,0.966,1.0,1.0,0.0,0.858,0.856,0.857,0.559,0.895,0.912,0.0,0.024,0.0,0.0
9.0,74.06,182.285,63.0,173.0,84.0,196.0,368,371.0,24.24,20.41,1.203,74.527,0.833,0.992,1.0,0.0,0.876,0.875,0.881,0.483,0.908,0.926,0.0,0.036,0.0,0.0
10.0,94.961,105.712,75.0,92.0,116.0,121.0,942,943.0,41.287,29.192,0.039,116.569,0.871,0.999,1.0,0.0,0.874,0.871,0.873,0.61,0.913,0.927,0.0,0.025,0.0,0.0
11.0,111.313,169.945,97.0,150.0,126.0,189.0,975,984.0,40.483,30.913,1.505,119.255,0.862,0.991,1.0,0.0,0.82,0.823,0.836,0.526,0.869,0.882,0.0,0.029,0.0,0.0
12.0,243.117,224.897,229.0,209.0,260.0,243.0,745,757.0,33.834,30.06,-1.43,110.083,0.773,0.984,1.0,0.0,0.903,0.895,0.899,0.657,0.949,0.945,0.0,0.016,0.0,0.0
13.0,299.728,99.414,244.0,43.0,359.0,159.0,9715,9959.0,115.057,109.353,-0.732,390.777,0.799,0.975,1.0,0.0,0.908,0.904,0.907,0.653,0.945,0.947,0.0,0.012,0.0,0.0
14.0,296.254,187.105,292.0,180.0,301.0,195.0,114,115.0,17.186,8.705,-1.265,41.556,0.83,0.991,1.0,0.0,0.881,0.873,0.877,0.667,0.931,0.928,0.0,0.013,0.0,0.0
15.0,307.545,193.939,304.0,187.0,312.0,202.0,99,100.0,15.2,8.535,-1.401,39.935,0.78,0.99,1.0,0.0,0.877,0.869,0.873,0.664,0.931,0.926,0.0,0.011,0.0,0.0
16.0,322.26,236.44,304.0,223.0,342.0,249.0,697,705.0,41.883,21.431,-0.413,107.497,0.758,0.989,1.0,0.0,0.895,0.887,0.891,0.663,0.938,0.939,0.0,0.013,0.0,0.0
17.0,332.098,157.126,320.0,150.0,342.0,164.0,246,247.0,23.666,13.446,-0.285,61.456,0.818,0.996,1.0,0.0,0.873,0.865,0.869,0.659,0.93,0.922,0.0,0.013,0.0,0.0
18.0,354.984,319.357,338.0,301.0,373.0,337.0,939,960.0,45.03,27.066,0.87,123.255,0.777,0.978,1.0,0.0,0.899,0.891,0.896,0.663,0.943,0.94,0.0,0.012,0.0,0.0
19.0,353.302,177.577,340.0,164.0,364.0,194.0,570,571.0,32.569,22.819,1.067,91.598,0.854,0.998,1.0,0.0,0.878,0.87,0.876,0.659,0.932,0.927,0.0,0.02,0.0,0.0
