"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,7.527,212.548,1.0,200.0,16.0,228.0,281,288.0,29.772,12.564,-1.136,72.527,0.671,1.025,0.0,0.964,0.881,0.873,0.871,0.096,0.915,0.913,0.092,0.082,0.234,0.056
2.0,11.196,69.349,2.0,55.0,21.0,85.0,455,458.0,31.742,18.516,-1.315,82.77,0.835,1.007,0.0,0.985,0.897,0.892,0.893,0.066,0.925,0.934,0.07,0.064,0.175,0.037
3.0,6.789,309.711,2.0,304.0,12.0,316.0,114,114.0,12.67,11.478,-1.537,36.971,1.048,1.0,0.0,0.947,0.857,0.857,0.865,0.14,0.876,0.878,0.117,0.117,0.249,0.105
4.0,15.407,246.78,5.0,233.0,29.0,260.0,482,508.0,26.64,24.56,1.558,88.527,0.773,1.054,0.0,0.994,0.881,0.877,0.873,0.096,0.916,0.924,0.067,0.065,0.244,0.056
6.0,16.551,184.58,10.0,182.0,23.0,188.0,69,69.0,13.565,6.573,0.028,32.521,0.82,1.0,0.0,0.942,0.863,0.865,0.869,0.135,0.886,0.902,0.149,0.118,0.241,0.114
8.0,20.163,358.11,11.0,349.0,31.0,367.0,301,305.0,20.47,18.911,0.596,64.284,0.915,1.013,0.0,0.937,0.86,0.864,0.866,0.107,0.888,0.896,0.146,0.131,0.217,0.08
9.0,18.39,386.07,12.0,380.0,24.0,391.0,100,101.0,15.096,8.69,-0.807,38.385,0.853,1.01,0.0,0.98,0.877,0.875,0.873,0.1,0.908,0.9,0.101,0.088,0.19,0.099
10.0,17.772,141.902,13.0,135.0,23.0,149.0,123,124.0,14.616,10.94,1.382,40.971,0.921,1.008,0.0,0.87,0.811,0.817,0.842,0.141,0.829,0.832,0.219,0.197,0.216,0.145
11.0,26.562,170.157,14.0,163.0,41.0,178.0,306,313.0,28.772,14.003,-0.242,72.527,0.731,1.023,0.0,1.0,0.916,0.901,0.898,0.097,0.941,0.945,0.036,0.035,0.166,0.031
12.0,28.695,209.459,15.0,197.0,42.0,223.0,512,549.0,27.447,25.082,-1.172,93.184,0.741,1.072,0.0,0.984,0.873,0.87,0.871,0.082,0.907,0.913,0.082,0.08,0.216,0.047
13.0,26.221,82.0,18.0,76.0,35.0,90.0,181,185.0,18.725,12.617,-0.358,51.456,0.859,1.022,0.0,0.994,0.881,0.875,0.88,0.078,0.91,0.924,0.092,0.077,0.165,0.063
14.0,25.113,329.093,20.0,321.0,30.0,334.0,97,100.0,14.061,9.842,-1.406,40.142,0.756,1.031,0.0,0.866,0.805,0.804,0.807,0.142,0.816,0.834,0.177,0.159,0.228,0.16
15.0,29.341,187.455,22.0,182.0,36.0,193.0,123,125.0,15.618,10.397,-0.633,43.556,0.815,1.016,0.0,0.943,0.868,0.858,0.873,0.126,0.892,0.899,0.135,0.124,0.236,0.097
16.0,34.783,348.624,26.0,342.0,41.0,355.0,157,157.0,16.097,12.796,0.597,46.627,0.907,1.0,0.0,1.0,0.885,0.887,0.887,0.099,0.916,0.929,0.057,0.053,0.225,0.051
17.0,33.935,385.856,27.0,380.0,40.0,391.0,139,139.0,14.786,12.064,-0.388,41.556,1.011,1.0,0.0,0.971,0.859,0.853,0.863,0.113,0.889,0.894,0.106,0.101,0.282,0.09
18.0,36.084,156.812,28.0,151.0,44.0,162.0,154,154.0,16.769,11.856,-0.202,45.799,0.923,1.0,0.0,1.0,0.917,0.913,0.913,0.102,0.949,0.951,0.031,0.023,0.129,0.027
19.0,33.609,265.641,29.0,255.0,39.0,274.0,156,161.0,19.803,10.512,1.323,50.042,0.783,1.032,0.0,0.955,0.843,0.832,0.826,0.091,0.873,0.889,0.106,0.092,0.255,0.067
20.0,42.304,66.445,33.0,57.0,52.0,77.0,335,339.0,21.082,20.399,0.915,66.87,0.941,1.012,0.0,1.0,0.891,0.885,0.889,0.079,0.918,0.927,0.071,0.069,0.18,0.045
21.0,53.463,315.675,33.0,280.0,73.0,350.0,2166,2194.0,68.144,40.685,-1.563,185.439,0.792,1.013,0.0,0.982,0.886,0.881,0.882,0.09,0.917,0.927,0.089,0.082,0.207,0.041
22.0,44.841,218.725,40.0,215.0,50.0,223.0,69,69.0,12.157,7.392,-0.534,30.142,0.954,1.0,0.0,1.0,0.902,0.896,0.896,0.099,0.929,0.934,0.043,0.048,0.152,0.057
23.0,49.071,177.805,41.0,172.0,56.0,184.0,154,155.0,15.913,12.563,-0.129,46.385,0.899,1.006,0.0,0.994,0.909,0.899,0.9,0.11,0.935,0.937,0.047,0.055,0.158,0.041
26.0,53.254,207.739,46.0,201.0,60.0,215.0,142,142.0,19.058,9.674,0.677,46.627,0.821,1.0,0.0,0.979,0.884,0.888,0.899,0.108,0.912,0.918,0.083,0.083,0.19,0.078
27.0,48.867,239.467,46.0,233.0,52.0,246.0,75,75.0,14.088,6.928,-1.431,32.728,0.88,1.0,0.0,0.987,0.891,0.885,0.9,0.117,0.922,0.911,0.087,0.068,0.262,0.082
29.0,66.239,250.181,49.0,237.0,81.0,262.0,670,670.0,33.65,25.665,-0.324,97.012,0.895,1.0,0.0,0.981,0.895,0.892,0.892,0.094,0.923,0.93,0.098,0.088,0.226,0.042
30.0,62.148,50.027,50.0,38.0,72.0,62.0,413,414.0,27.603,19.365,-0.856,76.184,0.894,1.002,0.0,0.969,0.867,0.865,0.872,0.275,0.891,0.904,0.128,0.112,0.155,0.067
31.0,56.97,190.348,53.0,186.0,61.0,195.0,66,66.0,11.723,7.304,-1.063,29.314,0.965,1.0,0.0,1.0,0.91,0.91,0.906,0.122,0.933,0.947,0.044,0.04,0.248,0.049
32.0,61.486,367.89,53.0,360.0,74.0,374.0,210,217.0,22.455,13.084,0.194,60.87,0.712,1.033,0.0,0.986,0.874,0.874,0.869,0.101,0.905,0.916,0.088,0.074,0.259,0.056
33.0,57.882,232.158,54.0,227.0,62.0,237.0,76,76.0,11.003,8.814,-1.173,30.142,1.051,1.0,0.0,0.961,0.863,0.874,0.891,0.132,0.895,0.899,0.104,0.091,0.289,0.126
34.0,63.971,14.921,57.0,9.0,71.0,20.0,139,140.0,15.511,11.752,-0.317,44.142,0.896,1.007,0.0,0.978,0.894,0.887,0.894,0.09,0.915,0.923,0.098,0.079,0.186,0.066
35.0,70.117,141.871,57.0,134.0,83.0,150.0,317,317.0,27.569,14.722,-0.378,69.355,0.828,1.0,0.0,1.0,0.917,0.913,0.914,0.083,0.943,0.951,0.032,0.028,0.168,0.026
36.0,70.73,160.251,59.0,150.0,84.0,171.0,374,382.0,30.846,15.763,-0.701,78.527,0.762,1.021,0.0,0.992,0.905,0.904,0.909,0.079,0.934,0.942,0.059,0.05,0.194,0.037
38.0,77.088,113.971,62.0,104.0,92.0,127.0,521,532.0,31.58,22.271,-0.276,91.012,0.79,1.021,0.0,0.975,0.884,0.879,0.886,0.059,0.909,0.919,0.117,0.099,0.172,0.048
39.0,68.368,90.162,63.0,86.0,74.0,94.0,68,68.0,12.549,6.991,0.472,31.142,0.881,1.0,0.0,0.956,0.847,0.85,0.85,0.211,0.894,0.896,0.124,0.107,0.172,0.11
40.0,80.339,181.8,63.0,165.0,98.0,196.0,771,779.0,39.386,25.283,-0.659,109.154,0.813,1.01,0.0,0.996,0.914,0.909,0.913,0.072,0.939,0.947,0.046,0.046,0.17,0.027
41.0,70.012,100.407,64.0,96.0,76.0,104.0,86,86.0,13.724,8.378,0.245,35.314,0.867,1.0,0.0,1.0,0.882,0.881,0.891,0.071,0.915,0.925,0.052,0.043,0.145,0.052
42.0,72.133,207.22,64.0,199.0,83.0,216.0,255,269.0,22.886,15.335,-0.542,64.87,0.761,1.055,0.0,0.976,0.885,0.886,0.887,0.096,0.908,0.917,0.101,0.091,0.203,0.065
