"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,9.829,336.029,5.0,332.0,15.0,340.0,70,70.0,11.627,7.804,0.466,30.142,0.968,1.0,0.0,0.914,0.623,0.645,0.669,0.214,0.614,0.637,0.287,0.223,0.17,0.205
2.0,15.161,380.956,5.0,376.0,25.0,386.0,180,180.0,20.52,11.239,0.079,51.799,0.843,1.0,0.0,1.0,0.739,0.755,0.758,0.144,0.74,0.787,0.182,0.149,0.188,0.107
3.0,30.875,357.623,17.0,350.0,44.0,365.0,313,318.0,27.411,14.765,-0.058,70.527,0.791,0.984,0.0,1.0,0.79,0.794,0.79,0.153,0.824,0.841,0.11,0.098,0.165,0.059
4.0,39.691,301.284,19.0,291.0,68.0,315.0,852,887.0,50.228,23.381,-0.249,129.598,0.637,0.961,1.0,0.0,0.756,0.757,0.751,0.532,0.81,0.819,0.0,0.082,0.001,0.0
5.0,33.943,370.219,27.0,365.0,41.0,375.0,105,105.0,17.102,7.945,-0.503,39.799,0.833,1.0,0.0,1.0,0.737,0.744,0.756,0.067,0.747,0.78,0.155,0.121,0.167,0.095
6.0,35.963,329.87,31.0,327.0,41.0,332.0,54,54.0,11.429,6.139,0.053,26.485,0.967,1.0,0.185,0.815,0.732,0.743,0.737,0.256,0.75,0.783,0.371,0.161,0.191,0.175
10.0,117.409,351.526,110.0,346.0,125.0,357.0,137,139.0,17.007,10.437,-0.439,44.385,0.874,0.986,0.0,0.985,0.747,0.751,0.75,0.205,0.778,0.789,0.213,0.175,0.173,0.153
11.0,129.492,363.954,126.0,359.0,133.0,368.0,65,66.0,10.403,8.083,-1.404,28.485,1.007,0.985,0.0,1.0,0.774,0.776,0.772,0.29,0.815,0.83,0.108,0.094,0.204,0.131
12.0,151.15,258.217,142.0,251.0,162.0,267.0,254,257.0,20.176,16.605,0.108,60.87,0.861,0.988,1.0,0.0,0.742,0.736,0.726,0.626,0.81,0.805,0.0,0.078,0.0,0.0
13.0,247.746,289.695,235.0,273.0,260.0,305.0,591,620.0,34.898,23.164,-1.226,97.012,0.789,0.953,0.225,0.775,0.781,0.786,0.774,0.398,0.819,0.841,0.347,0.096,0.12,0.124
14.0,247.895,185.969,237.0,173.0,256.0,197.0,382,389.0,24.751,20.548,-1.522,76.042,0.83,0.982,0.427,0.573,0.771,0.774,0.769,0.391,0.801,0.828,0.401,0.073,0.135,0.121
15.0,239.726,317.014,237.0,311.0,243.0,323.0,73,73.0,13.065,7.203,1.436,31.314,0.936,1.0,1.0,0.0,0.763,0.764,0.768,0.558,0.821,0.826,0.0,0.06,0.032,0.007
16.0,250.692,311.868,246.0,306.0,255.0,318.0,91,91.0,13.503,8.764,0.92,35.556,0.905,1.0,0.736,0.264,0.804,0.807,0.796,0.511,0.861,0.88,0.366,0.032,0.075,0.151
17.0,254.827,346.72,248.0,338.0,262.0,354.0,150,152.0,18.206,11.249,-0.974,48.87,0.789,0.987,0.287,0.713,0.769,0.772,0.77,0.346,0.794,0.823,0.384,0.08,0.154,0.166
18.0,265.328,304.46,259.0,299.0,273.0,310.0,137,137.0,15.368,11.467,-0.433,41.799,0.985,1.0,0.358,0.642,0.798,0.799,0.791,0.373,0.835,0.86,0.411,0.065,0.157,0.135
20.0,288.692,281.799,275.0,270.0,302.0,292.0,497,498.0,27.745,23.007,-0.174,83.355,0.899,0.998,0.0,1.0,0.762,0.761,0.753,0.225,0.795,0.814,0.127,0.116,0.165,0.073
21.0,284.359,148.0,281.0,143.0,288.0,153.0,78,78.0,11.839,8.457,-1.342,31.071,1.015,1.0,0.846,0.154,0.71,0.727,0.721,0.508,0.751,0.765,0.278,0.11,0.112,0.093
22.0,288.257,303.419,284.0,298.0,293.0,308.0,74,75.0,10.915,8.861,-1.284,31.556,0.934,0.987,0.0,0.986,0.61,0.632,0.647,0.132,0.57,0.622,0.254,0.179,0.16,0.184
23.0,311.075,300.086,307.0,295.0,315.0,305.0,93,93.0,12.465,9.644,-1.28,34.243,0.997,1.0,0.0,1.0,0.788,0.786,0.785,0.184,0.813,0.823,0.091,0.086,0.217,0.116
24.0,310.5,342.719,307.0,338.0,314.0,347.0,64,64.0,10.287,7.964,1.255,27.899,1.033,1.0,0.0,1.0,0.788,0.781,0.786,0.191,0.818,0.828,0.139,0.108,0.191,0.123
25.0,328.479,341.43,319.0,335.0,337.0,346.0,165,165.0,18.737,11.715,-0.186,49.213,0.856,1.0,0.0,0.982,0.717,0.724,0.727,0.084,0.728,0.763,0.205,0.16,0.204,0.111
26.0,325.118,179.753,320.0,175.0,331.0,184.0,93,93.0,13.176,9.068,0.596,34.142,1.003,1.0,0.839,0.161,0.673,0.677,0.666,0.534,0.726,0.721,0.247,0.13,0.065,0.088
27.0,328.447,210.382,324.0,205.0,334.0,215.0,76,79.0,12.471,7.973,0.729,32.385,0.911,0.962,0.0,1.0,0.653,0.678,0.689,0.129,0.631,0.652,0.2,0.162,0.154,0.172
28.0,341.371,147.309,325.0,131.0,358.0,167.0,715,749.0,33.228,29.3,1.301,109.296,0.752,0.955,0.744,0.256,0.776,0.783,0.776,0.474,0.812,0.84,0.338,0.074,0.011,0.104
30.0,348.065,252.766,342.0,242.0,355.0,264.0,201,210.0,22.802,11.985,1.394,58.284,0.744,0.957,0.0,0.98,0.731,0.741,0.737,0.07,0.727,0.773,0.157,0.134,0.181,0.099
31.0,348.753,349.13,343.0,345.0,354.0,353.0,77,78.0,12.934,7.736,-0.411,31.556,0.972,0.987,0.0,1.0,0.68,0.696,0.698,0.086,0.656,0.715,0.206,0.155,0.188,0.167
33.0,358.342,332.026,352.0,326.0,365.0,338.0,117,125.0,15.815,9.772,-0.732,42.213,0.825,0.936,0.0,0.966,0.684,0.691,0.688,0.069,0.658,0.712,0.222,0.18,0.179,0.125
