"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,42.381,292.036,27.0,276.0,58.0,306.0,730,734.0,33.995,27.788,0.488,103.497,0.856,1.005,0.0,1.0,0.863,0.882,0.887,0.007,0.868,0.921,0.009,0.009,0.026,0.005
2.0,70.892,267.892,65.0,264.0,76.0,272.0,83,83.0,12.83,8.378,-0.289,32.728,0.974,1.0,0.0,1.0,0.868,0.885,0.888,0.019,0.868,0.918,0.018,0.016,0.033,0.016
3.0,99.11,218.663,92.0,212.0,107.0,225.0,181,181.0,17.171,13.484,0.45,48.971,0.948,1.0,0.0,0.983,0.83,0.839,0.827,0.037,0.83,0.88,0.085,0.083,0.111,0.051
4.0,121.305,203.78,118.0,199.0,125.0,209.0,59,59.0,11.772,6.413,-1.05,28.142,0.936,1.0,0.0,1.0,0.734,0.746,0.735,0.059,0.714,0.786,0.061,0.052,0.133,0.074
5.0,131.507,260.788,122.0,250.0,141.0,272.0,373,373.0,24.785,19.225,-1.002,70.284,0.949,1.0,0.0,1.0,0.864,0.882,0.886,0.009,0.863,0.922,0.012,0.012,0.018,0.008
6.0,139.716,339.328,135.0,335.0,144.0,344.0,67,67.0,12.803,6.699,0.781,30.142,0.927,1.0,0.0,1.0,0.865,0.888,0.888,0.016,0.874,0.921,0.017,0.016,0.029,0.017
7.0,158.634,336.073,155.0,331.0,163.0,342.0,82,82.0,11.472,9.245,-1.335,31.556,1.035,1.0,0.0,1.0,0.874,0.889,0.893,0.014,0.878,0.923,0.013,0.011,0.025,0.012
12.0,201.629,322.303,197.0,317.0,206.0,327.0,89,89.0,12.369,9.275,-0.944,33.314,1.008,1.0,0.0,1.0,0.87,0.878,0.877,0.02,0.866,0.909,0.027,0.025,0.043,0.022
13.0,218.787,337.5,215.0,332.0,223.0,343.0,94,94.0,12.702,9.439,-1.43,33.314,1.064,1.0,0.0,1.0,0.876,0.892,0.897,0.024,0.877,0.923,0.039,0.029,0.057,0.027
14.0,219.222,390.292,215.0,386.0,223.0,395.0,72,72.0,10.333,8.905,-1.4,29.899,1.012,1.0,0.0,1.0,0.859,0.865,0.874,0.018,0.867,0.908,0.051,0.043,0.045,0.032
15.0,219.807,203.072,216.0,197.0,223.0,209.0,83,83.0,13.834,7.677,-1.394,33.314,0.94,1.0,0.0,0.325,0.556,0.59,0.586,0.05,0.352,0.554,0.096,0.078,0.154,0.063
16.0,221.009,356.87,217.0,349.0,226.0,363.0,108,108.0,15.919,8.816,1.145,39.556,0.867,1.0,0.0,1.0,0.877,0.887,0.893,0.018,0.878,0.927,0.02,0.022,0.043,0.021
17.0,231.915,245.845,223.0,237.0,242.0,255.0,284,285.0,20.975,17.384,0.587,62.284,0.92,1.004,0.0,0.993,0.855,0.862,0.858,0.027,0.858,0.905,0.073,0.063,0.07,0.034
19.0,235.354,341.262,231.0,338.0,240.0,345.0,65,65.0,9.98,8.372,-0.179,27.899,1.049,1.0,0.0,1.0,0.869,0.885,0.89,0.012,0.869,0.921,0.014,0.014,0.02,0.013
20.0,245.151,266.616,239.0,263.0,251.0,271.0,86,86.0,13.168,8.357,-0.268,33.556,0.96,1.0,0.0,1.0,0.863,0.878,0.882,0.018,0.863,0.919,0.026,0.022,0.037,0.018
25.0,259.567,347.78,253.0,343.0,266.0,353.0,127,127.0,14.024,11.588,0.063,40.142,0.99,1.0,0.0,1.0,0.848,0.864,0.869,0.013,0.862,0.91,0.038,0.035,0.015,0.021
26.0,267.836,364.824,260.0,358.0,276.0,372.0,165,165.0,20.393,10.299,0.662,49.456,0.848,1.0,0.0,1.0,0.872,0.888,0.892,0.014,0.889,0.93,0.022,0.022,0.021,0.016
27.0,267.596,250.877,263.0,248.0,272.0,254.0,57,57.0,10.511,6.913,-0.361,26.485,1.021,1.0,0.0,1.0,0.852,0.868,0.872,0.026,0.861,0.911,0.058,0.049,0.034,0.034
29.0,272.922,192.357,266.0,185.0,278.0,199.0,154,154.0,15.749,12.645,-1.375,44.385,0.982,1.0,0.0,0.818,0.704,0.718,0.704,0.056,0.663,0.734,0.175,0.147,0.106,0.113
30.0,276.819,282.051,268.0,276.0,286.0,289.0,216,216.0,19.224,14.416,0.131,53.213,0.959,1.0,0.0,1.0,0.862,0.881,0.883,0.02,0.858,0.915,0.023,0.022,0.033,0.013
31.0,273.084,331.084,269.0,326.0,277.0,336.0,83,83.0,11.283,9.338,-1.349,30.728,1.105,1.0,0.0,1.0,0.864,0.88,0.89,0.02,0.876,0.912,0.022,0.021,0.042,0.022
32.0,290.872,325.266,281.0,317.0,302.0,332.0,282,282.0,22.601,16.141,0.157,60.87,0.956,1.0,0.0,1.0,0.867,0.882,0.887,0.013,0.872,0.925,0.021,0.021,0.037,0.014
33.0,286.633,345.083,282.0,342.0,291.0,348.0,60,60.0,10.325,7.353,0.096,25.899,1.124,1.0,0.0,1.0,0.878,0.894,0.898,0.02,0.882,0.928,0.019,0.017,0.029,0.021
34.0,295.106,365.824,290.0,361.0,301.0,371.0,85,85.0,14.345,7.58,0.703,34.971,0.873,1.0,0.0,1.0,0.874,0.886,0.896,0.017,0.883,0.927,0.05,0.037,0.039,0.022
36.0,300.633,350.783,297.0,347.0,304.0,355.0,60,60.0,9.847,7.737,0.963,25.899,1.124,1.0,0.0,1.0,0.885,0.901,0.905,0.024,0.891,0.927,0.013,0.014,0.055,0.016
37.0,307.707,212.223,299.0,206.0,316.0,217.0,157,157.0,17.534,11.7,0.007,46.042,0.931,1.0,0.0,1.0,0.868,0.878,0.878,0.026,0.872,0.913,0.044,0.039,0.058,0.033
38.0,307.146,87.258,300.0,80.0,313.0,94.0,151,151.0,16.17,12.031,-0.886,45.213,0.928,1.0,0.0,1.0,0.766,0.781,0.759,0.042,0.758,0.831,0.041,0.041,0.169,0.035
40.0,306.4,105.567,303.0,101.0,310.0,110.0,60,60.0,10.915,7.012,0.969,26.728,1.055,1.0,0.0,0.817,0.72,0.735,0.727,0.067,0.695,0.764,0.198,0.143,0.161,0.142
41.0,310.962,369.887,307.0,361.0,315.0,378.0,106,106.0,19.163,7.117,1.302,42.971,0.721,1.0,0.0,1.0,0.884,0.89,0.897,0.012,0.885,0.923,0.009,0.013,0.032,0.009
42.0,316.312,335.884,310.0,329.0,322.0,344.0,138,138.0,17.535,10.57,1.13,45.799,0.827,1.0,0.0,1.0,0.887,0.896,0.898,0.013,0.897,0.934,0.018,0.019,0.04,0.014
44.0,327.739,303.776,320.0,298.0,335.0,310.0,161,161.0,16.034,12.837,0.122,46.385,0.94,1.0,0.0,1.0,0.874,0.889,0.895,0.009,0.879,0.927,0.009,0.011,0.027,0.007
