"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,131.737,82.322,126.0,75.0,138.0,90.0,171,171.0,16.41,13.314,-1.337,46.385,0.999,1.0,1.0,0.0,0.811,0.82,0.822,0.575,0.84,0.873,0.0,0.013,0.0,0.0
2.0,151.216,91.523,143.0,82.0,160.0,102.0,283,285.0,20.787,17.549,-1.17,62.284,0.917,1.007,1.0,0.0,0.824,0.832,0.828,0.591,0.851,0.883,0.0,0.01,0.0,0.0
3.0,202.66,171.028,193.0,157.0,215.0,183.0,430,433.0,29.382,19.375,0.998,81.012,0.823,1.007,1.0,0.0,0.798,0.806,0.807,0.608,0.827,0.866,0.0,0.031,0.0,0.0
4.0,223.386,147.324,195.0,131.0,246.0,166.0,1205,1208.0,48.655,32.566,-0.204,138.024,0.795,1.002,1.0,0.0,0.77,0.784,0.787,0.515,0.79,0.843,0.0,0.022,0.0,0.0
5.0,220.899,347.84,203.0,335.0,240.0,363.0,814,814.0,39.006,26.808,0.381,109.497,0.853,1.0,1.0,0.0,0.86,0.864,0.857,0.644,0.885,0.915,0.0,0.021,0.0,0.0
6.0,246.593,189.988,216.0,173.0,280.0,206.0,1749,1784.0,67.235,33.941,0.049,173.74,0.728,1.02,1.0,0.0,0.817,0.824,0.82,0.513,0.833,0.879,0.0,0.032,0.0,0.0
7.0,238.79,235.061,224.0,221.0,254.0,251.0,676,677.0,33.094,26.514,-0.702,100.669,0.838,1.001,1.0,0.0,0.815,0.823,0.822,0.611,0.841,0.877,0.0,0.028,0.0,0.0
8.0,253.533,118.749,242.0,110.0,264.0,129.0,338,338.0,24.563,17.649,0.469,67.941,0.92,1.0,1.0,0.0,0.749,0.767,0.769,0.368,0.753,0.825,0.0,0.025,0.0,0.0
9.0,254.41,161.859,242.0,151.0,265.0,171.0,376,377.0,26.134,18.829,-0.418,74.284,0.856,1.003,1.0,0.0,0.796,0.812,0.815,0.437,0.806,0.863,0.0,0.023,0.0,0.0
10.0,253.249,350.196,245.0,340.0,261.0,359.0,209,210.0,19.936,14.828,1.157,58.284,0.773,1.005,1.0,0.0,0.85,0.851,0.843,0.652,0.886,0.907,0.0,0.029,0.0,0.0
11.0,268.705,281.152,261.0,277.0,276.0,285.0,112,112.0,15.666,9.24,0.026,39.556,0.899,1.0,1.0,0.0,0.819,0.819,0.814,0.612,0.85,0.875,0.0,0.019,0.0,0.0
12.0,289.977,112.654,269.0,83.0,314.0,145.0,2111,2131.0,63.378,43.011,-1.174,179.439,0.824,1.009,1.0,0.0,0.784,0.803,0.803,0.451,0.792,0.853,0.0,0.027,0.0,0.0
13.0,318.03,326.62,292.0,312.0,341.0,341.0,1104,1104.0,48.407,29.628,0.21,132.569,0.789,1.0,1.0,0.0,0.837,0.843,0.833,0.607,0.862,0.895,0.0,0.026,0.0,0.0
14.0,314.921,138.281,308.0,133.0,323.0,143.0,114,114.0,18.173,8.073,0.494,42.385,0.797,1.0,1.0,0.0,0.762,0.778,0.782,0.455,0.779,0.837,0.0,0.013,0.0,0.0
15.0,316.532,152.596,310.0,147.0,324.0,158.0,109,109.0,16.915,8.413,0.554,41.213,0.806,1.0,1.0,0.0,0.787,0.802,0.806,0.499,0.809,0.858,0.0,0.012,0.0,0.0
16.0,325.876,119.749,319.0,109.0,333.0,131.0,267,267.0,22.816,14.995,1.478,61.456,0.888,1.0,1.0,0.0,0.769,0.785,0.786,0.452,0.775,0.835,0.0,0.027,0.0,0.0
17.0,343.925,168.28,338.0,163.0,350.0,173.0,107,107.0,13.898,9.944,0.602,37.556,0.953,1.0,1.0,0.0,0.778,0.793,0.796,0.473,0.788,0.842,0.0,0.024,0.0,0.0
18.0,363.54,181.507,353.0,175.0,375.0,189.0,272,274.0,23.563,14.882,-0.134,62.627,0.871,1.007,1.0,0.0,0.769,0.78,0.782,0.421,0.775,0.837,0.0,0.034,0.0,0.0
19.0,374.773,156.874,369.0,152.0,381.0,162.0,119,119.0,14.219,10.805,0.229,39.314,0.968,1.0,1.0,0.0,0.811,0.822,0.827,0.387,0.824,0.88,0.0,0.03,0.0,0.0
20.0,388.719,196.156,379.0,190.0,397.0,203.0,199,199.0,19.732,13.299,0.364,53.799,0.864,1.0,1.0,0.0,0.745,0.758,0.76,0.47,0.757,0.817,0.0,0.021,0.0,0.0
