"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,11.269,111.446,5.0,106.0,17.0,117.0,130,130.0,14.426,11.502,0.615,40.142,1.014,1.0,0.023,0.9,0.792,0.795,0.809,0.271,0.804,0.842,0.17,0.107,0.119,0.083
2.0,11.342,147.942,5.0,143.0,18.0,153.0,120,120.0,13.85,11.045,-0.057,38.385,1.023,1.0,0.0,1.0,0.864,0.87,0.874,0.433,0.888,0.919,0.047,0.045,0.14,0.045
3.0,15.089,242.236,5.0,226.0,26.0,259.0,538,539.0,34.765,19.896,-1.245,90.426,0.827,0.998,0.255,0.745,0.86,0.867,0.877,0.223,0.885,0.912,0.38,0.037,0.062,0.043
4.0,15.092,131.34,8.0,126.0,23.0,137.0,141,143.0,15.305,11.839,-0.141,43.385,0.941,0.986,0.433,0.56,0.801,0.805,0.818,0.387,0.821,0.861,0.421,0.068,0.083,0.153
5.0,28.022,269.786,11.0,250.0,41.0,286.0,762,766.0,40.322,24.731,-1.063,109.74,0.795,0.995,0.0,1.0,0.916,0.916,0.916,0.043,0.933,0.948,0.023,0.022,0.039,0.011
6.0,20.92,304.417,13.0,291.0,31.0,317.0,410,412.0,28.713,18.548,1.516,77.456,0.859,0.995,0.0,1.0,0.926,0.929,0.932,0.025,0.939,0.953,0.022,0.019,0.078,0.017
7.0,27.305,340.423,19.0,332.0,33.0,350.0,213,216.0,19.109,15.106,1.314,56.385,0.842,0.986,0.0,0.991,0.919,0.921,0.93,0.042,0.927,0.949,0.062,0.052,0.105,0.035
8.0,26.916,373.695,22.0,368.0,32.0,380.0,95,96.0,13.299,9.495,-1.086,37.556,0.846,0.99,0.0,1.0,0.93,0.934,0.941,0.025,0.941,0.959,0.028,0.024,0.03,0.017
9.0,44.263,92.829,31.0,79.0,59.0,108.0,651,651.0,31.842,26.249,-0.957,94.669,0.913,1.0,0.253,0.716,0.795,0.804,0.811,0.342,0.826,0.859,0.361,0.089,0.144,0.123
10.0,40.137,214.918,32.0,207.0,49.0,224.0,233,233.0,18.439,16.28,-0.656,55.113,0.964,1.0,0.116,0.884,0.891,0.895,0.901,0.361,0.905,0.932,0.289,0.048,0.077,0.075
11.0,39.746,132.314,34.0,123.0,47.0,140.0,185,185.0,19.307,12.563,1.363,51.799,0.866,1.0,0.0,1.0,0.856,0.859,0.861,0.316,0.875,0.904,0.037,0.038,0.187,0.045
12.0,38.207,328.087,34.0,322.0,43.0,335.0,92,93.0,14.145,8.381,1.198,36.385,0.873,0.989,0.0,1.0,0.905,0.912,0.919,0.033,0.919,0.941,0.057,0.047,0.061,0.035
13.0,45.068,315.429,37.0,310.0,52.0,323.0,147,153.0,15.816,12.893,0.342,47.799,0.809,0.961,0.0,1.0,0.925,0.922,0.932,0.032,0.936,0.948,0.029,0.03,0.068,0.018
14.0,43.566,185.67,39.0,178.0,48.0,192.0,106,106.0,15.167,9.239,-1.41,38.971,0.877,1.0,0.0,1.0,0.9,0.905,0.908,0.115,0.916,0.943,0.023,0.02,0.052,0.02
15.0,43.914,296.482,39.0,288.0,49.0,304.0,139,140.0,16.808,10.757,1.467,44.385,0.887,0.993,0.0,1.0,0.88,0.884,0.896,0.043,0.882,0.908,0.113,0.11,0.079,0.039
16.0,46.28,272.505,42.0,266.0,50.0,280.0,93,96.0,14.866,8.331,-1.156,36.899,0.858,0.969,0.0,1.0,0.92,0.92,0.92,0.053,0.929,0.955,0.035,0.031,0.039,0.022
