"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,29.763,380.035,19.0,361.0,41.0,397.0,608,610.0,36.55,21.828,1.486,97.841,0.798,0.997,0.0,0.988,0.772,0.787,0.788,0.059,0.772,0.834,0.064,0.061,0.125,0.046
2.0,38.891,293.643,31.0,279.0,47.0,308.0,384,385.0,29.909,16.499,1.395,76.527,0.824,0.997,0.0,0.958,0.773,0.788,0.786,0.043,0.762,0.823,0.106,0.089,0.2,0.073
3.0,62.684,313.053,59.0,308.0,66.0,319.0,76,77.0,11.818,8.269,1.401,31.314,0.974,0.987,0.0,0.947,0.76,0.778,0.78,0.087,0.735,0.795,0.175,0.14,0.25,0.142
4.0,106.024,219.442,83.0,189.0,128.0,250.0,1736,1742.0,66.678,34.395,-1.034,172.752,0.731,0.997,0.0,0.978,0.791,0.814,0.812,0.025,0.786,0.85,0.089,0.083,0.158,0.032
5.0,92.506,186.831,88.0,182.0,97.0,192.0,83,83.0,11.952,8.991,0.877,32.728,0.974,1.0,0.0,1.0,0.812,0.827,0.831,0.06,0.809,0.867,0.069,0.058,0.154,0.064
6.0,96.208,331.821,91.0,326.0,101.0,338.0,106,106.0,13.407,10.251,1.334,37.556,0.944,1.0,0.0,0.981,0.721,0.731,0.734,0.036,0.721,0.774,0.058,0.047,0.083,0.048
7.0,106.521,275.692,95.0,265.0,117.0,287.0,334,339.0,28.878,15.174,0.877,73.941,0.768,0.985,0.0,0.997,0.756,0.78,0.78,0.054,0.755,0.819,0.069,0.056,0.148,0.043
9.0,132.028,246.264,128.0,242.0,136.0,251.0,72,72.0,10.028,9.134,1.192,28.728,1.096,1.0,0.0,1.0,0.839,0.854,0.85,0.063,0.819,0.877,0.054,0.049,0.248,0.066
10.0,132.627,232.49,129.0,228.0,136.0,237.0,51,51.0,11.518,5.651,0.965,26.728,0.897,1.0,0.0,1.0,0.86,0.882,0.873,0.074,0.832,0.926,0.031,0.031,0.206,0.053
11.0,168.621,200.243,135.0,175.0,199.0,226.0,2282,2322.0,63.755,46.397,-0.083,187.995,0.811,0.983,0.0,0.995,0.824,0.847,0.847,0.022,0.817,0.885,0.05,0.045,0.203,0.024
12.0,140.333,354.132,136.0,348.0,146.0,362.0,129,130.0,15.681,10.939,-1.177,42.142,0.913,0.992,0.0,1.0,0.808,0.833,0.824,0.061,0.794,0.862,0.062,0.04,0.251,0.054
13.0,145.643,383.232,142.0,379.0,149.0,387.0,56,56.0,8.951,7.935,-1.098,24.728,1.151,1.0,0.0,1.0,0.766,0.784,0.778,0.056,0.768,0.813,0.048,0.033,0.232,0.046
14.0,151.794,338.588,148.0,333.0,156.0,344.0,68,68.0,13.313,6.726,1.093,31.556,0.858,1.0,0.0,0.941,0.737,0.755,0.762,0.083,0.716,0.784,0.136,0.108,0.173,0.096
15.0,153.606,154.485,149.0,150.0,159.0,158.0,66,66.0,11.231,7.69,0.57,29.556,0.949,1.0,0.0,1.0,0.818,0.849,0.849,0.054,0.812,0.868,0.066,0.048,0.142,0.066
16.0,154.935,262.554,150.0,258.0,160.0,267.0,92,92.0,12.034,9.724,-0.573,32.728,1.079,1.0,0.0,1.0,0.843,0.853,0.849,0.072,0.829,0.884,0.04,0.042,0.27,0.049
17.0,157.696,329.899,154.0,324.0,161.0,337.0,79,79.0,13.699,7.412,1.389,33.556,0.882,1.0,0.0,1.0,0.765,0.78,0.797,0.145,0.75,0.817,0.027,0.029,0.12,0.042
18.0,169.646,233.123,161.0,229.0,179.0,237.0,130,130.0,19.234,8.861,0.041,45.556,0.787,1.0,0.0,1.0,0.727,0.747,0.748,0.048,0.706,0.78,0.063,0.052,0.171,0.044
19.0,169.141,170.141,162.0,166.0,176.0,174.0,85,85.0,14.463,8.247,0.205,36.971,0.781,1.0,0.0,0.988,0.807,0.831,0.831,0.042,0.81,0.87,0.075,0.062,0.112,0.046
20.0,184.96,324.815,168.0,306.0,199.0,343.0,901,902.0,40.18,29.411,-1.098,116.669,0.832,0.999,0.0,0.99,0.774,0.807,0.813,0.029,0.747,0.839,0.068,0.054,0.208,0.034
21.0,202.838,176.027,198.0,169.0,206.0,181.0,74,74.0,13.767,7.196,-1.133,33.349,0.836,1.0,0.0,1.0,0.798,0.829,0.823,0.061,0.796,0.849,0.07,0.06,0.206,0.065
22.0,208.367,323.789,200.0,318.0,218.0,328.0,128,131.0,19.352,8.839,0.304,46.627,0.74,0.977,0.0,0.992,0.822,0.847,0.85,0.069,0.804,0.868,0.084,0.067,0.212,0.073
23.0,214.97,300.009,201.0,282.0,228.0,318.0,760,760.0,37.105,26.273,-1.345,104.326,0.877,1.0,0.0,0.974,0.817,0.839,0.841,0.05,0.805,0.87,0.098,0.083,0.169,0.043
25.0,230.203,348.959,225.0,345.0,235.0,354.0,74,74.0,12.614,7.626,0.743,31.556,0.934,1.0,0.0,0.959,0.773,0.801,0.809,0.039,0.757,0.828,0.116,0.093,0.103,0.079
26.0,240.247,339.9,228.0,334.0,250.0,348.0,251,252.0,22.888,14.316,0.22,60.87,0.851,0.996,0.0,0.992,0.801,0.826,0.832,0.033,0.79,0.858,0.061,0.049,0.143,0.031
27.0,249.437,305.373,230.0,281.0,268.0,328.0,1522,1526.0,49.757,39.145,-1.319,145.397,0.905,0.997,0.0,0.99,0.795,0.819,0.823,0.038,0.788,0.859,0.069,0.06,0.139,0.021
28.0,253.429,388.868,244.0,380.0,262.0,398.0,273,273.0,20.157,17.453,0.781,60.284,0.944,1.0,0.0,1.0,0.782,0.804,0.8,0.027,0.789,0.849,0.055,0.043,0.095,0.027
