"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,34.757,275.929,31.0,271.0,38.0,281.0,70,70.0,11.4,7.811,1.388,29.314,1.024,1.0,0.0,0.943,0.641,0.657,0.652,0.116,0.609,0.669,0.096,0.078,0.111,0.077
2.0,93.107,117.472,85.0,108.0,103.0,125.0,214,221.0,20.791,13.863,0.702,57.113,0.824,0.968,0.0,0.907,0.621,0.64,0.637,0.052,0.597,0.647,0.111,0.086,0.13,0.055
3.0,98.071,99.44,88.0,92.0,107.0,107.0,225,225.0,20.414,14.366,-0.223,56.87,0.874,1.0,0.0,0.987,0.624,0.646,0.64,0.04,0.608,0.657,0.063,0.049,0.117,0.035
7.0,187.093,104.608,180.0,101.0,194.0,109.0,97,97.0,15.493,8.021,0.221,37.556,0.864,1.0,0.0,1.0,0.7,0.719,0.715,0.039,0.679,0.738,0.029,0.028,0.099,0.029
9.0,199.381,152.635,193.0,150.0,204.0,156.0,63,63.0,12.174,6.759,0.148,29.314,0.921,1.0,0.0,1.0,0.631,0.646,0.638,0.052,0.622,0.665,0.05,0.041,0.096,0.035
10.0,260.155,11.0,257.0,6.0,264.0,16.0,71,71.0,11.328,8.025,-1.387,29.314,1.038,1.0,0.0,0.958,0.682,0.694,0.701,0.066,0.658,0.705,0.098,0.079,0.125,0.061
11.0,266.315,132.151,262.0,128.0,270.0,137.0,73,73.0,10.501,8.956,1.457,29.314,1.068,1.0,0.0,0.767,0.606,0.636,0.641,0.081,0.552,0.604,0.209,0.168,0.07,0.128
12.0,298.885,39.412,291.0,32.0,307.0,48.0,226,226.0,19.57,14.853,-0.703,55.213,0.932,1.0,0.0,0.982,0.683,0.699,0.704,0.031,0.663,0.721,0.068,0.061,0.066,0.042
13.0,299.957,212.957,296.0,205.0,304.0,220.0,115,115.0,16.607,8.837,1.335,40.142,0.897,1.0,0.0,0.948,0.67,0.682,0.682,0.083,0.649,0.699,0.098,0.084,0.118,0.081
14.0,318.592,35.391,312.0,28.0,325.0,43.0,179,179.0,17.403,13.289,-1.039,48.971,0.938,1.0,0.0,0.855,0.638,0.666,0.676,0.042,0.604,0.668,0.182,0.159,0.092,0.073
15.0,367.101,17.309,359.0,9.0,374.0,26.0,188,188.0,16.825,14.624,-0.994,51.113,0.904,1.0,0.0,0.931,0.646,0.664,0.667,0.039,0.636,0.685,0.116,0.089,0.078,0.051
