"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,23.687,63.076,16.0,56.0,32.0,71.0,211,214.0,17.345,15.715,-0.234,53.213,0.936,0.986,0.0,0.986,0.685,0.698,0.705,0.045,0.659,0.728,0.075,0.062,0.139,0.051
2.0,29.177,75.758,26.0,71.0,33.0,81.0,62,62.0,10.11,7.876,-1.504,27.556,1.026,1.0,0.0,0.968,0.685,0.701,0.713,0.064,0.67,0.708,0.078,0.063,0.118,0.056
4.0,109.109,49.475,96.0,40.0,122.0,59.0,413,415.0,26.969,19.825,-0.105,77.113,0.873,0.995,0.0,0.995,0.672,0.692,0.705,0.017,0.653,0.716,0.04,0.036,0.061,0.019
5.0,168.314,381.263,162.0,375.0,173.0,389.0,137,137.0,16.682,10.92,1.047,44.142,0.884,1.0,1.0,0.0,0.753,0.766,0.77,0.539,0.804,0.827,0.0,0.016,0.0,0.0
6.0,177.024,92.448,169.0,79.0,184.0,103.0,290,290.0,24.819,15.456,-1.561,66.87,0.815,1.0,0.0,1.0,0.666,0.691,0.705,0.157,0.647,0.711,0.036,0.035,0.028,0.016
7.0,193.604,35.488,176.0,25.0,208.0,45.0,404,404.0,35.11,14.945,-0.427,85.841,0.689,1.0,0.0,1.0,0.747,0.773,0.783,0.018,0.725,0.815,0.02,0.022,0.036,0.015
8.0,185.8,174.673,182.0,169.0,190.0,179.0,55,55.0,11.861,6.411,0.89,29.556,0.791,1.0,0.564,0.436,0.665,0.684,0.7,0.327,0.666,0.701,0.36,0.042,0.13,0.137
9.0,200.757,62.619,190.0,53.0,214.0,72.0,354,368.0,23.605,19.684,-0.376,72.527,0.846,0.962,0.0,1.0,0.682,0.707,0.72,0.022,0.646,0.722,0.036,0.033,0.049,0.022
10.0,207.371,375.452,204.0,370.0,211.0,380.0,62,62.0,11.429,7.032,1.298,28.728,0.944,1.0,1.0,0.0,0.779,0.792,0.79,0.568,0.841,0.849,0.0,0.009,0.0,0.0
11.0,215.659,78.566,207.0,67.0,225.0,88.0,267,270.0,20.079,17.062,-1.293,59.977,0.933,0.989,0.0,1.0,0.723,0.743,0.756,0.019,0.702,0.78,0.02,0.02,0.057,0.015
12.0,224.135,37.083,209.0,28.0,242.0,47.0,480,486.0,35.224,17.803,-0.172,89.527,0.753,0.988,0.0,1.0,0.735,0.765,0.775,0.012,0.712,0.806,0.015,0.016,0.022,0.008
13.0,223.024,330.512,219.0,324.0,227.0,336.0,84,84.0,12.948,8.336,1.348,32.971,0.971,1.0,1.0,0.0,0.724,0.739,0.743,0.474,0.76,0.786,0.0,0.033,0.0,0.0
14.0,226.641,379.084,222.0,371.0,232.0,387.0,131,131.0,16.524,10.132,1.41,42.627,0.906,1.0,1.0,0.0,0.789,0.8,0.801,0.566,0.842,0.853,0.0,0.02,0.0,0.0
15.0,254.403,389.849,248.0,384.0,260.0,395.0,119,119.0,13.569,11.234,-0.652,38.385,1.015,1.0,1.0,0.0,0.747,0.765,0.768,0.493,0.789,0.82,0.0,0.017,0.0,0.0
17.0,277.186,35.602,260.0,16.0,293.0,54.0,840,846.0,43.866,25.034,-0.848,115.64,0.789,0.993,0.0,1.0,0.731,0.751,0.763,0.104,0.716,0.792,0.028,0.027,0.019,0.013
18.0,302.429,333.556,298.0,329.0,307.0,338.0,63,63.0,12.257,6.521,-0.795,28.971,0.943,1.0,1.0,0.0,0.727,0.743,0.747,0.484,0.75,0.784,0.0,0.015,0.0,0.0
19.0,305.944,106.718,299.0,103.0,314.0,112.0,124,126.0,16.242,10.155,-0.056,43.314,0.831,0.984,0.0,1.0,0.701,0.721,0.736,0.152,0.678,0.745,0.029,0.028,0.031,0.021
20.0,313.844,89.377,306.0,80.0,321.0,98.0,212,212.0,19.601,14.15,-0.988,55.456,0.866,1.0,0.0,0.995,0.706,0.734,0.746,0.043,0.684,0.765,0.033,0.031,0.041,0.018
22.0,331.331,110.014,322.0,101.0,341.0,119.0,287,287.0,21.842,16.885,0.653,62.284,0.93,1.0,0.0,1.0,0.728,0.752,0.764,0.162,0.722,0.792,0.025,0.022,0.033,0.014
23.0,345.88,161.37,333.0,151.0,355.0,174.0,341,349.0,22.645,21.1,-1.289,73.734,0.788,0.977,0.83,0.17,0.753,0.775,0.781,0.435,0.779,0.824,0.278,0.027,0.052,0.041
24.0,363.14,160.017,357.0,153.0,370.0,167.0,179,179.0,15.936,14.46,-1.323,48.142,0.971,1.0,1.0,0.0,0.783,0.802,0.805,0.488,0.821,0.851,0.0,0.017,0.0,0.0
25.0,365.349,137.714,362.0,133.0,369.0,142.0,63,63.0,9.992,8.096,1.441,27.314,1.061,1.0,0.095,0.905,0.703,0.722,0.733,0.317,0.705,0.747,0.213,0.022,0.147,0.12
26.0,382.576,120.187,366.0,105.0,399.0,136.0,686,699.0,34.074,26.067,-0.528,103.397,0.806,0.981,0.0,1.0,0.677,0.7,0.716,0.178,0.66,0.718,0.027,0.028,0.046,0.014
