"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,17.09,115.897,10.0,108.0,23.0,123.0,145,145.0,18.929,9.921,-0.919,46.042,0.86,1.0,0.0,1.0,0.9,0.906,0.906,0.025,0.91,0.943,0.015,0.015,0.08,0.019
2.0,21.695,216.35,11.0,192.0,36.0,240.0,848,873.0,47.86,23.37,1.513,123.154,0.703,1.029,0.0,0.976,0.831,0.836,0.837,0.11,0.843,0.886,0.079,0.079,0.128,0.044
3.0,20.885,75.288,17.0,72.0,25.0,79.0,52,52.0,10.242,6.446,-0.671,24.728,1.069,1.0,0.0,1.0,0.884,0.899,0.901,0.044,0.881,0.914,0.038,0.035,0.125,0.059
4.0,34.979,46.2,29.0,38.0,41.0,55.0,195,195.0,18.571,13.466,1.516,50.971,0.943,1.0,0.0,1.0,0.888,0.892,0.9,0.02,0.906,0.933,0.038,0.033,0.044,0.022
5.0,41.233,97.417,33.0,86.0,49.0,109.0,309,310.0,24.371,16.355,-1.486,66.87,0.868,1.003,0.0,1.0,0.871,0.877,0.884,0.023,0.889,0.92,0.042,0.038,0.08,0.027
6.0,49.195,32.822,42.0,26.0,57.0,40.0,174,175.0,16.656,13.445,-0.468,48.042,0.947,1.006,0.0,1.0,0.902,0.904,0.912,0.013,0.916,0.936,0.021,0.021,0.043,0.017
7.0,49.243,196.055,45.0,186.0,54.0,206.0,181,181.0,22.99,10.151,1.467,52.728,0.818,1.0,0.0,0.928,0.722,0.738,0.746,0.088,0.691,0.773,0.077,0.072,0.138,0.053
8.0,53.84,255.979,47.0,250.0,59.0,263.0,144,144.0,14.368,13.091,1.1,43.556,0.954,1.0,0.361,0.639,0.902,0.9,0.894,0.311,0.918,0.941,0.437,0.017,0.054,0.091
9.0,54.533,74.88,50.0,70.0,59.0,80.0,75,75.0,12.224,8.239,0.914,32.728,0.88,1.0,0.0,1.0,0.905,0.904,0.911,0.027,0.913,0.942,0.034,0.029,0.093,0.028
10.0,57.421,92.211,52.0,88.0,63.0,97.0,95,95.0,12.388,9.762,0.007,34.142,1.024,1.0,0.0,1.0,0.892,0.893,0.901,0.027,0.908,0.932,0.028,0.024,0.089,0.026
11.0,66.315,217.114,58.0,209.0,74.0,225.0,184,184.0,20.95,11.454,-0.749,52.284,0.846,1.0,0.043,0.946,0.723,0.741,0.748,0.204,0.701,0.775,0.164,0.039,0.181,0.06
12.0,64.309,68.235,59.0,65.0,70.0,73.0,81,81.0,11.883,9.075,-0.074,32.728,0.95,1.0,0.0,1.0,0.886,0.888,0.9,0.033,0.897,0.914,0.053,0.043,0.121,0.053
13.0,68.88,80.288,63.0,74.0,75.0,86.0,125,125.0,14.359,11.155,-0.836,39.799,0.992,1.0,0.0,1.0,0.875,0.878,0.886,0.03,0.888,0.921,0.055,0.044,0.083,0.033
14.0,71.425,386.557,63.0,379.0,77.0,394.0,174,174.0,15.789,14.807,-1.434,48.627,0.925,1.0,0.0,0.994,0.888,0.877,0.874,0.143,0.9,0.93,0.051,0.06,0.202,0.051
15.0,77.227,99.947,70.0,89.0,85.0,112.0,282,284.0,23.344,15.629,1.3,63.698,0.873,1.007,0.0,1.0,0.9,0.898,0.906,0.019,0.914,0.935,0.026,0.023,0.092,0.02
